TID,Comment,SaleTID,slot,ItemTID,ItemMaxSale,ItemMaxBuy,SaleDay_01,SaleStart_01,SaleEnd_01,SaleDay_02,SaleStart_02,SaleEnd_02
2651,图案: 凝结的 高筒靴,112,73,66435,0,0,8,0,0,8,0,0
2652,图案: 守护者 高筒靴,112,74,66436,0,0,8,0,0,8,0,0
2653,图案: 破坏者 高筒靴,112,75,66437,0,0,8,0,0,8,0,0
2654,图案: 守护者 高筒靴,112,76,66438,0,0,8,0,0,8,0,0
2655,图案: 破坏者 高筒靴,112,77,66439,0,0,8,0,0,8,0,0
2656,图案: 守护者 高筒靴,112,78,66440,0,0,8,0,0,8,0,0
2657,图案: 破坏者 高筒靴,112,79,66441,0,0,8,0,0,8,0,0
2658,图案: 守护者 高筒靴,112,80,66442,0,0,8,0,0,8,0,0
2659,图案: 破坏者 高筒靴,112,81,66443,0,0,8,0,0,8,0,0
2660,图案: 阳光 披风,112,82,66535,0,0,8,0,0,8,0,0
2661,图案: 悲痛的 披风,112,83,66536,0,0,8,0,0,8,0,0
2662,图案: 深渊的 披风,112,84,66537,0,0,8,0,0,8,0,0
2663,图案: 悲痛的 披风,112,85,66538,0,0,8,0,0,8,0,0
2664,图案: 深渊的 披风,112,86,66539,0,0,8,0,0,8,0,0
2665,图案: 悲痛的 披风,112,87,66540,0,0,8,0,0,8,0,0
2666,图案: 深渊的 披风,112,88,66541,0,0,8,0,0,8,0,0
2667,图案: 悲痛的 披风,112,89,66542,0,0,8,0,0,8,0,0
2668,图案: 深渊的 披风,112,90,66543,0,0,8,0,0,8,0,0
2669,图案: 陈旧的 忍耐的重甲 头盔,113,0,65244,0,0,8,0,0,8,0,0
2670,图案: 普通的 忍耐的重甲 头盔,113,1,65245,0,0,8,0,0,8,0,0
2671,图案: 普通的 忍耐的重甲 头盔,113,2,65246,0,0,8,0,0,8,0,0
2672,图案: 高级的 忍耐的重甲 头盔,113,3,65247,0,0,8,0,0,8,0,0
2673,图案: 高级的 忍耐的重甲 头盔,113,4,65248,0,0,8,0,0,8,0,0
2674,图案: 稀贵的 忍耐的重甲 头盔,113,5,65249,0,0,8,0,0,8,0,0
2675,图案: 稀贵的 忍耐的重甲 头盔,113,6,65250,0,0,8,0,0,8,0,0
2676,图案: 特别的 忍耐的重甲 头盔,113,7,65251,0,0,8,0,0,8,0,0
2677,图案: 特别的 忍耐的重甲 头盔,113,8,65252,0,0,8,0,0,8,0,0
2678,图案: 陈旧的 忍耐的 重甲 铠甲,113,9,65544,0,0,8,0,0,8,0,0
2679,图案: 普通的 忍耐的 重甲 铠甲,113,10,65545,0,0,8,0,0,8,0,0
2680,图案: 普通的 忍耐的 重甲 铠甲,113,11,65546,0,0,8,0,0,8,0,0
2681,图案: 高级的 忍耐的 重甲 铠甲,113,12,65547,0,0,8,0,0,8,0,0
2682,图案: 高级的 忍耐的 重甲 铠甲,113,13,65548,0,0,8,0,0,8,0,0
2683,图案: 稀贵的 忍耐的 重甲 铠甲,113,14,65549,0,0,8,0,0,8,0,0
2684,图案: 稀贵的 忍耐的 重甲 铠甲,113,15,65550,0,0,8,0,0,8,0,0
2685,图案: 特别的 忍耐的 重甲 铠甲,113,16,65551,0,0,8,0,0,8,0,0
2686,图案: 特别的 忍耐的 重甲 铠甲,113,17,65552,0,0,8,0,0,8,0,0
2687,图案: 陈旧的 忍耐的 重甲 穿甲胄,113,18,65844,0,0,8,0,0,8,0,0
2688,图案: 普通的 忍耐的 重甲 穿甲胄,113,19,65845,0,0,8,0,0,8,0,0
2689,图案: 普通的 忍耐的 重甲 穿甲胄,113,20,65846,0,0,8,0,0,8,0,0
2690,图案: 高级的 忍耐的 重甲 穿甲胄,113,21,65847,0,0,8,0,0,8,0,0
2691,图案: 高级的 忍耐的 重甲 穿甲胄,113,22,65848,0,0,8,0,0,8,0,0
2692,图案: 稀贵的 忍耐的 重甲 穿甲胄,113,23,65849,0,0,8,0,0,8,0,0
2693,图案: 稀贵的 忍耐的 重甲 穿甲胄,113,24,65850,0,0,8,0,0,8,0,0
2694,图案: 特别的 忍耐的 重甲 穿甲胄,113,25,65851,0,0,8,0,0,8,0,0
2695,图案: 特别的 忍耐的 重甲 穿甲胄,113,26,65852,0,0,8,0,0,8,0,0
2696,图案: 陈旧的 忍耐的重甲 腿铠甲,113,27,66144,0,0,8,0,0,8,0,0
2697,图案: 普通的 忍耐的重甲 腿铠甲,113,28,66145,0,0,8,0,0,8,0,0
2698,图案: 普通的 忍耐的重甲 腿铠甲,113,29,66146,0,0,8,0,0,8,0,0
2699,图案: 高级的 忍耐的重甲 腿铠甲,113,30,66147,0,0,8,0,0,8,0,0
2700,图案: 高级的 忍耐的重甲 腿铠甲,113,31,66148,0,0,8,0,0,8,0,0
2701,图案: 稀贵的 忍耐的重甲 腿铠甲,113,32,66149,0,0,8,0,0,8,0,0
2702,图案: 稀贵的 忍耐的重甲 腿铠甲,113,33,66150,0,0,8,0,0,8,0,0
2703,图案: 特别的 忍耐的重甲 腿铠甲,113,34,66151,0,0,8,0,0,8,0,0
2704,图案: 特别的 忍耐的重甲 腿铠甲,113,35,66152,0,0,8,0,0,8,0,0
2705,图案: 陈旧的 忍耐的 重甲 高筒靴,113,36,66444,0,0,8,0,0,8,0,0
2706,图案: 普通的 忍耐的 重甲 高筒靴,113,37,66445,0,0,8,0,0,8,0,0
2707,图案: 普通的 忍耐的 重甲 高筒靴,113,38,66446,0,0,8,0,0,8,0,0
2708,图案: 高级的 忍耐的 重甲 高筒靴,113,39,66447,0,0,8,0,0,8,0,0
2709,图案: 高级的 忍耐的 重甲 高筒靴,113,40,66448,0,0,8,0,0,8,0,0
2710,图案: 稀贵的 忍耐的 重甲 高筒靴,113,41,66449,0,0,8,0,0,8,0,0
2711,图案: 稀贵的 忍耐的 重甲 高筒靴,113,42,66450,0,0,8,0,0,8,0,0
2712,图案: 特别的 忍耐的 重甲 高筒靴,113,43,66451,0,0,8,0,0,8,0,0
2713,图案: 特别的 忍耐的 重甲 高筒靴,113,44,66452,0,0,8,0,0,8,0,0
2714,图案: 陈旧的 忍耐的 披风,113,45,66544,0,0,8,0,0,8,0,0
2715,图案: 普通的 忍耐的 披风,113,46,66545,0,0,8,0,0,8,0,0
2716,图案: 普通的 忍耐的 披风,113,47,66546,0,0,8,0,0,8,0,0
2717,图案: 高级的 忍耐的 披风,113,48,66547,0,0,8,0,0,8,0,0
2718,图案: 高级的 忍耐的 披风,113,49,66548,0,0,8,0,0,8,0,0
2719,图案: 稀贵的 忍耐的 披风,113,50,66549,0,0,8,0,0,8,0,0
2720,图案: 稀贵的 忍耐的 披风,113,51,66550,0,0,8,0,0,8,0,0
2721,图案: 特别的 忍耐的 披风,113,52,66551,0,0,8,0,0,8,0,0
2722,图案: 特别的 忍耐的 披风,113,53,66552,0,0,8,0,0,8,0,0
2723,图案: 陈旧的 守护者重甲 头盔,113,54,65253,0,0,8,0,0,8,0,0
2724,图案: 普通的 守护者重甲 头盔,113,55,65254,0,0,8,0,0,8,0,0
2725,图案: 普通的 守护者重甲 头盔,113,56,65255,0,0,8,0,0,8,0,0
2726,图案: 高级的 守护者重甲 头盔,113,57,65256,0,0,8,0,0,8,0,0
2727,图案: 高级的 守护者重甲 头盔,113,58,65257,0,0,8,0,0,8,0,0
2728,图案: 稀贵的 守护者重甲 头盔,113,59,65258,0,0,8,0,0,8,0,0
2729,图案: 稀贵的 守护者重甲 头盔,113,60,65259,0,0,8,0,0,8,0,0
2730,图案: 特别的 守护者重甲 头盔,113,61,65260,0,0,8,0,0,8,0,0
2731,图案: 特别的 守护者重甲 头盔,113,62,65261,0,0,8,0,0,8,0,0
2732,图案: 陈旧的 守护者 重甲 铠甲,113,63,65553,0,0,8,0,0,8,0,0
2733,图案: 普通的 守护者 重甲 铠甲,113,64,65554,0,0,8,0,0,8,0,0
2734,图案: 普通的 守护者 重甲 铠甲,113,65,65555,0,0,8,0,0,8,0,0
2735,图案: 高级的 守护者 重甲 铠甲,113,66,65556,0,0,8,0,0,8,0,0
2736,图案: 高级的 守护者 重甲 铠甲,113,67,65557,0,0,8,0,0,8,0,0
2737,图案: 稀贵的 守护者 重甲 铠甲,113,68,65558,0,0,8,0,0,8,0,0
2738,图案: 稀贵的 守护者 重甲 铠甲,113,69,65559,0,0,8,0,0,8,0,0
2739,图案: 特别的 守护者 重甲 铠甲,113,70,65560,0,0,8,0,0,8,0,0
2740,图案: 特别的 守护者 重甲 铠甲,113,71,65561,0,0,8,0,0,8,0,0
2741,图案: 陈旧的 守护者 重甲 穿甲胄,113,72,65853,0,0,8,0,0,8,0,0
2742,图案: 普通的 守护者 重甲 穿甲胄,113,73,65854,0,0,8,0,0,8,0,0
2743,图案: 普通的 守护者 重甲 穿甲胄,113,74,65855,0,0,8,0,0,8,0,0
2744,图案: 高级的 守护者 重甲 穿甲胄,113,75,65856,0,0,8,0,0,8,0,0
2745,图案: 高级的 守护者 重甲 穿甲胄,113,76,65857,0,0,8,0,0,8,0,0
2746,图案: 稀贵的 守护者 重甲 穿甲胄,113,77,65858,0,0,8,0,0,8,0,0
2747,图案: 稀贵的 守护者 重甲 穿甲胄,113,78,65859,0,0,8,0,0,8,0,0
2748,图案: 特别的 守护者 重甲 穿甲胄,113,79,65860,0,0,8,0,0,8,0,0
2749,图案: 特别的 守护者 重甲 穿甲胄,113,80,65861,0,0,8,0,0,8,0,0
2750,图案: 陈旧的 守护者重甲 腿铠甲,113,81,66153,0,0,8,0,0,8,0,0
2751,图案: 普通的 守护者重甲 腿铠甲,113,82,66154,0,0,8,0,0,8,0,0
2752,图案: 普通的 守护者重甲 腿铠甲,113,83,66155,0,0,8,0,0,8,0,0
2753,图案: 高级的 守护者重甲 腿铠甲,113,84,66156,0,0,8,0,0,8,0,0
2754,图案: 高级的 守护者重甲 腿铠甲,113,85,66157,0,0,8,0,0,8,0,0
2755,图案: 稀贵的 守护者重甲 腿铠甲,113,86,66158,0,0,8,0,0,8,0,0
2756,图案: 稀贵的 守护者重甲 腿铠甲,113,87,66159,0,0,8,0,0,8,0,0
2757,图案: 特别的 守护者重甲 腿铠甲,113,88,66160,0,0,8,0,0,8,0,0
2758,图案: 特别的 守护者重甲 腿铠甲,113,89,66161,0,0,8,0,0,8,0,0
2759,图案: 陈旧的 守护者 重甲 高筒靴,113,90,66453,0,0,8,0,0,8,0,0
2760,图案: 普通的 守护者 重甲 高筒靴,113,91,66454,0,0,8,0,0,8,0,0
2761,图案: 普通的 守护者 重甲 高筒靴,113,92,66455,0,0,8,0,0,8,0,0
2762,图案: 高级的 守护者 重甲 高筒靴,113,93,66456,0,0,8,0,0,8,0,0
2763,图案: 高级的 守护者 重甲 高筒靴,113,94,66457,0,0,8,0,0,8,0,0
2764,图案: 稀贵的 守护者 重甲 高筒靴,113,95,66458,0,0,8,0,0,8,0,0
2765,图案: 稀贵的 守护者 重甲 高筒靴,113,96,66459,0,0,8,0,0,8,0,0
2766,图案: 特别的 守护者 重甲 高筒靴,113,97,66460,0,0,8,0,0,8,0,0
2767,图案: 特别的 守护者 重甲 高筒靴,113,98,66461,0,0,8,0,0,8,0,0
2768,图案: 陈旧的 守护者 披风,113,99,66553,0,0,8,0,0,8,0,0
2769,图案: 普通的 守护者 披风,113,100,66554,0,0,8,0,0,8,0,0
2770,图案: 普通的 守护者 披风,113,101,66555,0,0,8,0,0,8,0,0
2771,图案: 高级的 守护者 披风,113,102,66556,0,0,8,0,0,8,0,0
2772,图案: 高级的 守护者 披风,113,103,66557,0,0,8,0,0,8,0,0
2773,图案: 稀贵的 守护者 披风,113,104,66558,0,0,8,0,0,8,0,0
2774,图案: 稀贵的 守护者 披风,113,105,66559,0,0,8,0,0,8,0,0
2775,图案: 特别的 守护者 披风,113,106,66560,0,0,8,0,0,8,0,0
2776,图案: 特别的 守护者 披风,113,107,66561,0,0,8,0,0,8,0,0
2777,初入者 单手剑,120,0,1110000,0,0,8,0,0,8,0,0
2778,初入者 双剑,120,1,1120000,0,0,8,0,0,8,0,0
2779,初入者 石弓,120,2,1130000,0,0,8,0,0,8,0,0
2780,初入者 拐杖,120,3,1030000,0,0,8,0,0,8,0,0
2781,初入者 盾牌,120,4,1020000,0,0,8,0,0,8,0,0
2782,初入者 马坦枪,120,5,1100000,0,0,8,0,0,8,0,0
2783,学员的 单手剑,120,6,1110100,0,0,8,0,0,8,0,0
2784,学员的 双剑,120,7,1120100,0,0,8,0,0,8,0,0
2785,学员的 石弓,120,8,1130100,0,0,8,0,0,8,0,0
2786,学员的 拐杖,120,9,1030100,0,0,8,0,0,8,0,0
2787,学员的 盾牌,120,10,1020100,0,0,8,0,0,8,0,0
2788,学员的 马坦枪,120,11,1100100,0,0,8,0,0,8,0,0
2789,熟练者的 单手剑,120,12,1110200,0,0,8,0,0,8,0,0
2790,熟练者的 双剑,120,13,1120200,0,0,8,0,0,8,0,0
2791,熟练者的 石弓,120,14,1130200,0,0,8,0,0,8,0,0
2792,熟练者的 拐杖,120,15,1030200,0,0,8,0,0,8,0,0
2793,熟练者的 盾牌,120,16,1020200,0,0,8,0,0,8,0,0
2794,熟练者的 马坦枪,120,17,1100200,0,0,8,0,0,8,0,0
2795,胜利者的 单手剑,120,18,1110300,0,0,8,0,0,8,0,0
2796,胜利者的 双剑,120,19,1120300,0,0,8,0,0,8,0,0
2797,胜利者的 石弓,120,20,1130300,0,0,8,0,0,8,0,0
2798,胜利者的 拐杖,120,21,1030300,0,0,8,0,0,8,0,0
2799,胜利者的 盾牌,120,22,1020300,0,0,8,0,0,8,0,0
2800,胜利者的 马坦枪,120,23,1100300,0,0,8,0,0,8,0,0
2801,考验的 单手剑,120,24,1110400,0,0,8,0,0,8,0,0
2802,考验的 双剑,120,25,1120400,0,0,8,0,0,8,0,0
2803,考验的 石弓,120,26,1130400,0,0,8,0,0,8,0,0
2804,考验的 拐杖,120,27,1030400,0,0,8,0,0,8,0,0
2805,考验的 盾牌,120,28,1020400,0,0,8,0,0,8,0,0
2806,考验的 马坦枪,120,29,1100400,0,0,8,0,0,8,0,0
2807,逆境的 单手剑,121,0,1110500,0,0,8,0,0,8,0,0
2808,逆境的 双剑,121,1,1120500,0,0,8,0,0,8,0,0
2809,逆境的 石弓,121,2,1130500,0,0,8,0,0,8,0,0
2810,逆境的 拐杖,121,3,1030500,0,0,8,0,0,8,0,0
2811,逆境的 盾牌,121,4,1020500,0,0,8,0,0,8,0,0
2812,陈旧的 逆境的 马坦枪,121,5,1100500,0,0,8,0,0,8,0,0
2813,痛苦时的 单手剑,121,6,1110600,0,0,8,0,0,8,0,0
2814,痛苦时的 双剑,121,7,1120600,0,0,8,0,0,8,0,0
2815,痛苦时的 石弓,121,8,1130600,0,0,8,0,0,8,0,0
2816,痛苦时的 拐杖,121,9,1030600,0,0,8,0,0,8,0,0
2817,痛苦时的 盾牌,121,10,1020600,0,0,8,0,0,8,0,0
2818,陈旧的 痛苦时的 马坦枪,121,11,1100600,0,0,8,0,0,8,0,0
2819,剧痛的 单手剑,121,12,1110700,0,0,8,0,0,8,0,0
2820,剧痛的 双剑,121,13,1120700,0,0,8,0,0,8,0,0
2821,剧痛的 石弓,121,14,1130700,0,0,8,0,0,8,0,0
2822,剧痛的 拐杖,121,15,1030700,0,0,8,0,0,8,0,0
2823,剧痛的 盾牌,121,16,1020700,0,0,8,0,0,8,0,0
2824,陈旧的 剧痛的 马坦枪,121,17,1100700,0,0,8,0,0,8,0,0
2825,恐怖的单手剑,121,18,1110800,0,0,8,0,0,8,0,0
2826,恐怖的双剑,121,19,1120800,0,0,8,0,0,8,0,0
2827,恐怖的石弓,121,20,1130800,0,0,8,0,0,8,0,0
2828,恐怖的拐杖,121,21,1030800,0,0,8,0,0,8,0,0
2829,恐怖的盾牌,121,22,1020800,0,0,8,0,0,8,0,0
2830,陈旧的 恐怖的马坦枪,121,23,1100800,0,0,8,0,0,8,0,0
2831,恐慌的 单手剑,122,0,1110900,0,0,8,0,0,8,0,0
2832,恐慌的 双剑,122,1,1120900,0,0,8,0,0,8,0,0
2833,恐慌的 石弓,122,2,1130900,0,0,8,0,0,8,0,0
2834,恐慌的 拐杖,122,3,1030900,0,0,8,0,0,8,0,0
2835,恐慌的 盾牌,122,4,1020900,0,0,8,0,0,8,0,0
2836,陈旧的 恐慌的 马坦枪,122,5,1100900,0,0,8,0,0,8,0,0
2837,狂怒的 单手剑,122,6,1111000,0,0,8,0,0,8,0,0
2838,狂怒的 双剑,122,7,1121000,0,0,8,0,0,8,0,0
2839,狂怒的 石弓,122,8,1131000,0,0,8,0,0,8,0,0
2840,狂怒的 拐杖,122,9,1031000,0,0,8,0,0,8,0,0
2841,狂怒的 盾牌,122,10,1021000,0,0,8,0,0,8,0,0
2842,陈旧的震怒的 马坦枪,122,11,1101000,0,0,8,0,0,8,0,0
2843,怒吼的 单手剑,122,12,1111100,0,0,8,0,0,8,0,0
2844,怒吼的 双剑,122,13,1121100,0,0,8,0,0,8,0,0
2845,怒吼的 石弓,122,14,1131100,0,0,8,0,0,8,0,0
2846,怒吼的 拐杖,122,15,1031100,0,0,8,0,0,8,0,0
2847,怒吼的 盾牌,122,16,1021100,0,0,8,0,0,8,0,0
2848,陈旧的 怒吼的 马坦枪,122,17,1101100,0,0,8,0,0,8,0,0
2849,发狂的 单手剑,122,18,1111200,0,0,8,0,0,8,0,0
2850,发狂的 双剑,122,19,1121200,0,0,8,0,0,8,0,0
2851,发狂的 石弓,122,20,1131200,0,0,8,0,0,8,0,0
2852,发狂的 拐杖,122,21,1031200,0,0,8,0,0,8,0,0
2853,发狂的 盾牌,122,22,1021200,0,0,8,0,0,8,0,0
2854,陈旧的 发狂的 马坦枪,122,23,1101200,0,0,8,0,0,8,0,0
2855,陈旧的 疯狂的 单手剑,123,0,1111300,0,0,8,0,0,8,0,0
2856,陈旧的 疯狂的 双剑,123,1,1121300,0,0,8,0,0,8,0,0
2857,陈旧的 疯狂的 石弓,123,2,1131300,0,0,8,0,0,8,0,0
2858,陈旧的 疯狂的 拐杖,123,3,1031300,0,0,8,0,0,8,0,0
2859,陈旧的 疯狂的 盾牌,123,4,1021300,0,0,8,0,0,8,0,0
2860,陈旧的 疯狂的 马坦枪,123,5,1101300,0,0,8,0,0,8,0,0
2861,陈旧的豹子 单手剑,123,6,1111400,0,0,8,0,0,8,0,0
2862,陈旧的豹子 双剑,123,7,1121400,0,0,8,0,0,8,0,0
2863,陈旧的豹子 石弓,123,8,1131400,0,0,8,0,0,8,0,0
2864,陈旧的豹子 拐杖,123,9,1031400,0,0,8,0,0,8,0,0
2865,陈旧的豹子 盾牌,123,10,1021400,0,0,8,0,0,8,0,0
2866,陈旧的豹子 马坦枪,123,11,1101400,0,0,8,0,0,8,0,0
2867,陈旧的 老虎的 单手剑,123,12,1111500,0,0,8,0,0,8,0,0
2868,陈旧的 老虎的 双剑,123,13,1121500,0,0,8,0,0,8,0,0
2869,陈旧的 老虎的 石弓,123,14,1131500,0,0,8,0,0,8,0,0
2870,陈旧的 老虎的 拐杖,123,15,1031500,0,0,8,0,0,8,0,0
2871,陈旧的 老虎的 盾牌,123,16,1021500,0,0,8,0,0,8,0,0
2872,陈旧的 老虎的 马坦枪,123,17,1101500,0,0,8,0,0,8,0,0
2873,陈旧的 战士的 单手剑,123,18,1111600,0,0,8,0,0,8,0,0
2874,陈旧的 战士的 双剑,123,19,1121600,0,0,8,0,0,8,0,0
2875,陈旧的 战士的 石弓,123,20,1131600,0,0,8,0,0,8,0,0
2876,陈旧的 战士的 拐杖,123,21,1031600,0,0,8,0,0,8,0,0
2877,陈旧的 战士的 盾牌,123,22,1021600,0,0,8,0,0,8,0,0
2878,陈旧的 战士的 马坦枪,123,23,1101600,0,0,8,0,0,8,0,0
2879,陈旧的 斗士的 单手剑,123,24,1111700,0,0,8,0,0,8,0,0
2880,陈旧的 斗士的 双剑,123,25,1121700,0,0,8,0,0,8,0,0
2881,陈旧的 斗士的 石弓,123,26,1131700,0,0,8,0,0,8,0,0
2882,陈旧的 斗士的 拐杖,123,27,1031700,0,0,8,0,0,8,0,0
2883,陈旧的 斗士的 盾牌,123,28,1021700,0,0,8,0,0,8,0,0
2884,陈旧的 斗士的 马坦枪,123,29,1101700,0,0,8,0,0,8,0,0
2885,陈旧的 勇士的 单手剑,123,30,1111800,0,0,8,0,0,8,0,0
2886,陈旧的 勇士的 双剑,123,31,1121800,0,0,8,0,0,8,0,0
2887,陈旧的 勇士的 石弓,123,32,1131800,0,0,8,0,0,8,0,0
2888,陈旧的 勇士的 拐杖,123,33,1031800,0,0,8,0,0,8,0,0
2889,陈旧的 勇士的 盾牌,123,34,1021800,0,0,8,0,0,8,0,0
2890,陈旧的 勇士的 马坦枪,123,35,1101800,0,0,8,0,0,8,0,0
2891,陈旧的 斗士的 单手剑,124,0,1111700,0,0,8,0,0,8,0,0
2892,陈旧的 斗士的 双剑,124,1,1121700,0,0,8,0,0,8,0,0
2893,陈旧的 斗士的 石弓,124,2,1131700,0,0,8,0,0,8,0,0
2894,陈旧的 斗士的 拐杖,124,3,1031700,0,0,8,0,0,8,0,0
2895,陈旧的 斗士的 盾牌,124,4,1021700,0,0,8,0,0,8,0,0
2896,陈旧的 斗士的 马坦枪,124,5,1101700,0,0,8,0,0,8,0,0
2897,陈旧的 勇士的 单手剑,124,6,1111800,0,0,8,0,0,8,0,0
2898,陈旧的 勇士的 双剑,124,7,1121800,0,0,8,0,0,8,0,0
2899,陈旧的 勇士的 石弓,124,8,1131800,0,0,8,0,0,8,0,0
2900,陈旧的 勇士的 拐杖,124,9,1031800,0,0,8,0,0,8,0,0
2901,陈旧的 勇士的 盾牌,124,10,1021800,0,0,8,0,0,8,0,0
2902,陈旧的 勇士的 马坦枪,124,11,1101800,0,0,8,0,0,8,0,0
2903,陈旧的 英雄的 单手剑,125,0,1111900,0,0,8,0,0,8,0,0
2904,陈旧的 英雄的 双剑,125,1,1121900,0,0,8,0,0,8,0,0
2905,陈旧的 英雄的 石弓,125,2,1131900,0,0,8,0,0,8,0,0
2906,陈旧的 英雄的 拐杖,125,3,1031900,0,0,8,0,0,8,0,0
2907,陈旧的 英雄的 盾牌,125,4,1021900,0,0,8,0,0,8,0,0
2908,陈旧的 英雄的 马坦枪,125,5,1101900,0,0,8,0,0,8,0,0
2909,陈旧的 君主的 单手剑,125,6,1112000,0,0,8,0,0,8,0,0
2910,陈旧的 君主的 双剑,125,7,1122000,0,0,8,0,0,8,0,0
2911,陈旧的 君主的 石弓,125,8,1132000,0,0,8,0,0,8,0,0
2912,陈旧的 君主的 拐杖,125,9,1032000,0,0,8,0,0,8,0,0
2913,陈旧的 君主的 盾牌,125,10,1022000,0,0,8,0,0,8,0,0
2914,陈旧的 君主的 马坦枪,125,11,1102000,0,0,8,0,0,8,0,0
2915,陈旧的 霸王的单手剑,126,0,1112100,0,0,8,0,0,8,0,0
2916,陈旧的 霸王的双剑,126,1,1122100,0,0,8,0,0,8,0,0
2917,陈旧的 霸王的石弓,126,2,1132100,0,0,8,0,0,8,0,0
2918,陈旧的 霸王的拐杖,126,3,1032100,0,0,8,0,0,8,0,0
2919,陈旧的 霸王的盾牌,126,4,1022100,0,0,8,0,0,8,0,0
2920,陈旧的 霸王的马坦枪,126,5,1102100,0,0,8,0,0,8,0,0
2921,陈旧的 最强的单手剑,126,6,1112200,0,0,8,0,0,8,0,0
2922,陈旧的 最强的双剑,126,7,1122200,0,0,8,0,0,8,0,0
2923,陈旧的 最强的石弓,126,8,1132200,0,0,8,0,0,8,0,0
2924,陈旧的 最强的拐杖,126,9,1032200,0,0,8,0,0,8,0,0
2925,陈旧的 最强的盾牌,126,10,1022200,0,0,8,0,0,8,0,0
2926,陈旧的 最强的马坦枪,126,11,1102200,0,0,8,0,0,8,0,0
2927,初入者 长矛,130,0,1010000,0,0,8,0,0,8,0,0
2928,初入者 斧子,130,1,1040000,0,0,8,0,0,8,0,0
2929,初入者 弓,130,2,1050000,0,0,8,0,0,8,0,0
2930,初入者 木条靶射箭,130,3,1140000,0,0,8,0,0,8,0,0
2931,初入者 盾牌,130,4,1025000,0,0,8,0,0,8,0,0
2932,陈旧的 初入者用具,130,5,1090000,0,0,8,0,0,8,0,0
2933,学员的 长矛,130,6,1010100,0,0,8,0,0,8,0,0
2934,学员的 斧子,130,7,1040100,0,0,8,0,0,8,0,0
2935,学员的 弓,130,8,1050100,0,0,8,0,0,8,0,0
2936,学员的 木条靶射箭,130,9,1140100,0,0,8,0,0,8,0,0
2937,学员的 盾牌,130,10,1025100,0,0,8,0,0,8,0,0
2938,陈旧的 学员的用具,130,11,1090100,0,0,8,0,0,8,0,0
2939,熟练者的 长矛,130,12,1010200,0,0,8,0,0,8,0,0
2940,熟练者的 斧子,130,13,1040200,0,0,8,0,0,8,0,0
2941,熟练者的 弓,130,14,1050200,0,0,8,0,0,8,0,0
2942,熟练者的 木条靶射箭,130,15,1140200,0,0,8,0,0,8,0,0
2943,熟练者的 盾牌,130,16,1025200,0,0,8,0,0,8,0,0
2944,陈旧的 熟练者的用具,130,17,1090200,0,0,8,0,0,8,0,0
2945,胜利者的 长矛,130,18,1010300,0,0,8,0,0,8,0,0
2946,胜利者的 斧子,130,19,1040300,0,0,8,0,0,8,0,0
2947,胜利者的 弓,130,20,1050300,0,0,8,0,0,8,0,0
2948,胜利者的 木条靶射箭,130,21,1140300,0,0,8,0,0,8,0,0
2949,胜利者的 盾牌,130,22,1025300,0,0,8,0,0,8,0,0
2950,陈旧的 胜利者的用具,130,23,1090300,0,0,8,0,0,8,0,0
2951,考验的 长矛,130,24,1010400,0,0,8,0,0,8,0,0
2952,考验的 斧子,130,25,1040400,0,0,8,0,0,8,0,0
2953,考验的 弓,130,26,1050400,0,0,8,0,0,8,0,0
2954,考验的 木条靶射箭,130,27,1140400,0,0,8,0,0,8,0,0
2955,考验的 盾牌,130,28,1025400,0,0,8,0,0,8,0,0
2956,陈旧的 考验的用具,130,29,1090400,0,0,8,0,0,8,0,0
2957,逆境的 长矛,131,0,1010500,0,0,8,0,0,8,0,0
2958,逆境的 斧子,131,1,1040500,0,0,8,0,0,8,0,0
2959,逆境的 弓,131,2,1050500,0,0,8,0,0,8,0,0
2960,逆境的 木条靶射箭,131,3,1140500,0,0,8,0,0,8,0,0
2961,逆境的 盾牌,131,4,1025500,0,0,8,0,0,8,0,0
2962,陈旧的 逆境的用具,131,5,1090500,0,0,8,0,0,8,0,0
2963,痛苦时的 长矛,131,6,1010600,0,0,8,0,0,8,0,0
2964,痛苦时的 斧子,131,7,1040600,0,0,8,0,0,8,0,0
2965,痛苦时的 弓,131,8,1050600,0,0,8,0,0,8,0,0
2966,痛苦时的 木条靶射箭,131,9,1140600,0,0,8,0,0,8,0,0
2967,痛苦时的 盾牌,131,10,1025600,0,0,8,0,0,8,0,0
2968,陈旧的 痛苦时的用具,131,11,1090600,0,0,8,0,0,8,0,0
2969,剧痛的 长矛,131,12,1010700,0,0,8,0,0,8,0,0
2970,剧痛的 斧子,131,13,1040700,0,0,8,0,0,8,0,0
2971,剧痛的 弓,131,14,1050700,0,0,8,0,0,8,0,0
2972,剧痛的 木条靶射箭,131,15,1140700,0,0,8,0,0,8,0,0
2973,剧痛的 盾牌,131,16,1025700,0,0,8,0,0,8,0,0
2974,陈旧的 剧痛的用具,131,17,1090700,0,0,8,0,0,8,0,0
2975,恐怖的长矛,131,18,1010800,0,0,8,0,0,8,0,0
2976,恐怖的斧子,131,19,1040800,0,0,8,0,0,8,0,0
2977,恐怖的弓,131,20,1050800,0,0,8,0,0,8,0,0
2978,恐怖的木条靶射箭,131,21,1140800,0,0,8,0,0,8,0,0
2979,恐怖的盾牌,131,22,1025800,0,0,8,0,0,8,0,0
