TID,Type,TermsTID,Name,EngName,Price,bCreate,Icon,Model,reqPCType,reqItem1,reqItemCount1,reqItem2,reqItemCount2,reqItem3,reqItemCount3
15583,5,2|2|3,Face2-2-3,,20,1,720223,p_d_m_face_0223_lod.bif,5,,,,,,
15584,5,2|2|4,Face2-2-4,,20,1,720224,p_d_m_face_0224_lod.bif,5,,,,,,
15585,5,2|2|5,Face2-2-5,,20,1,720225,p_d_m_face_0225_lod.bif,5,,,,,,
15586,5,2|2|6,Face2-2-6,,20,1,720226,p_d_m_face_0226_lod.bif,5,,,,,,
15587,5,2|2|7,Face2-2-7,,20,1,720227,p_d_m_face_0227_lod.bif,5,,,,,,
15590,5,2|3|0,Face2-3-0,,20,1,720230,p_d_m_face_0230_lod.nif,5,,,,,,
15591,5,2|3|1,Face2-3-1,,20,1,720231,p_d_m_face_0231_lod.bif,5,,,,,,
15592,5,2|3|2,Face2-3-2,,20,1,720232,p_d_m_face_0232_lod.bif,5,,,,,,
15593,5,2|3|3,Face2-3-3,,20,1,720233,p_d_m_face_0233_lod.bif,5,,,,,,
15594,5,2|3|4,Face2-3-4,,20,1,720234,p_d_m_face_0234_lod.bif,5,,,,,,
15595,5,2|3|5,Face2-3-5,,20,1,720235,p_d_m_face_0235_lod.bif,5,,,,,,
15596,5,2|3|6,Face2-3-6,,20,1,720236,p_d_m_face_0236_lod.bif,5,,,,,,
15597,5,2|3|7,Face2-3-7,,20,1,720237,p_d_m_face_0237_lod.bif,5,,,,,,
15600,5,2|4|0,Face2-4-0,,20,1,720240,p_d_m_face_0240_lod.nif,5,,,,,,
15601,5,2|4|1,Face2-4-1,,20,1,720241,p_d_m_face_0241_lod.bif,5,,,,,,
15602,5,2|4|2,Face2-4-2,,20,1,720242,p_d_m_face_0242_lod.bif,5,,,,,,
15603,5,2|4|3,Face2-4-3,,20,1,720243,p_d_m_face_0243_lod.bif,5,,,,,,
15604,5,2|4|4,Face2-4-4,,20,1,720244,p_d_m_face_0244_lod.bif,5,,,,,,
15605,5,2|4|5,Face2-4-5,,20,1,720245,p_d_m_face_0245_lod.bif,5,,,,,,
15606,5,2|4|6,Face2-4-6,,20,1,720246,p_d_m_face_0246_lod.bif,5,,,,,,
15607,5,2|4|7,Face2-4-7,,20,1,720247,p_d_m_face_0247_lod.bif,5,,,,,,
15610,5,2|5|0,Face2-5-0,,20,1,720250,p_d_m_face_0250_lod.nif,5,,,,,,
15611,5,2|5|1,Face2-5-1,,20,1,720251,p_d_m_face_0251_lod.bif,5,,,,,,
15612,5,2|5|2,Face2-5-2,,20,1,720252,p_d_m_face_0252_lod.bif,5,,,,,,
15613,5,2|5|3,Face2-5-3,,20,1,720253,p_d_m_face_0253_lod.bif,5,,,,,,
15614,5,2|5|4,Face2-5-4,,20,1,720254,p_d_m_face_0254_lod.bif,5,,,,,,
15615,5,2|5|5,Face2-5-5,,20,1,720255,p_d_m_face_0255_lod.bif,5,,,,,,
15616,5,2|5|6,Face2-5-6,,20,1,720256,p_d_m_face_0256_lod.bif,5,,,,,,
15617,5,2|5|7,Face2-5-7,,20,1,720257,p_d_m_face_0257_lod.bif,5,,,,,,
15620,5,2|6|0,Face2-6-0,,20,1,720260,p_d_m_face_0260_lod.nif,5,,,,,,
15621,5,2|6|1,Face2-6-1,,20,1,720261,p_d_m_face_0261_lod.bif,5,,,,,,
15622,5,2|6|2,Face2-6-2,,20,1,720262,p_d_m_face_0262_lod.bif,5,,,,,,
15623,5,2|6|3,Face2-6-3,,20,1,720263,p_d_m_face_0263_lod.bif,5,,,,,,
15624,5,2|6|4,Face2-6-4,,20,1,720264,p_d_m_face_0264_lod.bif,5,,,,,,
15625,5,2|6|5,Face2-6-5,,20,1,720265,p_d_m_face_0265_lod.bif,5,,,,,,
15626,5,2|6|6,Face2-6-6,,20,1,720266,p_d_m_face_0266_lod.bif,5,,,,,,
15627,5,2|6|7,Face2-6-7,,20,1,720267,p_d_m_face_0267_lod.bif,5,,,,,,
15630,5,2|7|0,Face2-7-0,,20,1,720270,p_d_m_face_0270_lod.nif,5,,,,,,
15631,5,2|7|1,Face2-7-1,,20,1,720271,p_d_m_face_0271_lod.bif,5,,,,,,
15632,5,2|7|2,Face2-7-2,,20,1,720272,p_d_m_face_0272_lod.bif,5,,,,,,
15633,5,2|7|3,Face2-7-3,,20,1,720273,p_d_m_face_0273_lod.bif,5,,,,,,
15634,5,2|7|4,Face2-7-4,,20,1,720274,p_d_m_face_0274_lod.bif,5,,,,,,
15635,5,2|7|5,Face2-7-5,,20,1,720275,p_d_m_face_0275_lod.bif,5,,,,,,
15636,5,2|7|6,Face2-7-6,,20,1,720276,p_d_m_face_0276_lod.bif,5,,,,,,
15637,5,2|7|7,Face2-7-7,,20,1,720277,p_d_m_face_0277_lod.bif,5,,,,,,
10403,5,3,Face3,,20,1,720300,p_d_m_face_0300_lod.nif,5,,,,,,
12330,5,3|0,Face3-0,,20,1,720300,p_d_m_face_0300_lod.nif,5,,,,,,
12331,5,3|1,Face3-1,,20,1,720310,p_d_m_face_0310_lod.nif,5,,,,,,
12332,5,3|2,Face3-2,,20,1,720320,p_d_m_face_0320_lod.nif,5,,,,,,
12333,5,3|3,Face3-3,,20,1,720330,p_d_m_face_0330_lod.nif,5,,,,,,
12334,5,3|4,Face3-4,,20,1,720340,p_d_m_face_0340_lod.nif,5,,,,,,
12335,5,3|5,Face3-5,,20,1,720350,p_d_m_face_0350_lod.nif,5,,,,,,
12336,5,3|6,Face3-6,,20,1,720360,p_d_m_face_0360_lod.nif,5,,,,,,
12337,5,3|7,Face3-7,,20,1,720370,p_d_m_face_0370_lod.nif,5,,,,,,
15640,5,3|0|0,Face3-0-0,,20,1,720300,p_d_m_face_0300_lod.nif,5,,,,,,
15641,5,3|0|1,Face3-0-1,,20,1,720301,p_d_m_face_0301_lod.bif,5,,,,,,
15642,5,3|0|2,Face3-0-2,,20,1,720302,p_d_m_face_0302_lod.bif,5,,,,,,
15643,5,3|0|3,Face3-0-3,,20,1,720303,p_d_m_face_0303_lod.bif,5,,,,,,
15644,5,3|0|4,Face3-0-4,,20,1,720304,p_d_m_face_0304_lod.bif,5,,,,,,
15645,5,3|0|5,Face3-0-5,,20,1,720305,p_d_m_face_0305_lod.bif,5,,,,,,
15646,5,3|0|6,Face3-0-6,,20,1,720306,p_d_m_face_0306_lod.bif,5,,,,,,
15647,5,3|0|7,Face3-0-7,,20,1,720307,p_d_m_face_0307_lod.bif,5,,,,,,
15650,5,3|1|0,Face3-1-0,,20,1,720310,p_d_m_face_0310_lod.nif,5,,,,,,
15651,5,3|1|1,Face3-1-1,,20,1,720311,p_d_m_face_0311_lod.bif,5,,,,,,
15652,5,3|1|2,Face3-1-2,,20,1,720312,p_d_m_face_0312_lod.bif,5,,,,,,
15653,5,3|1|3,Face3-1-3,,20,1,720313,p_d_m_face_0313_lod.bif,5,,,,,,
15654,5,3|1|4,Face3-1-4,,20,1,720314,p_d_m_face_0314_lod.bif,5,,,,,,
15655,5,3|1|5,Face3-1-5,,20,1,720315,p_d_m_face_0315_lod.bif,5,,,,,,
15656,5,3|1|6,Face3-1-6,,20,1,720316,p_d_m_face_0316_lod.bif,5,,,,,,
15657,5,3|1|7,Face3-1-7,,20,1,720317,p_d_m_face_0317_lod.bif,5,,,,,,
15660,5,3|2|0,Face3-2-0,,20,1,720320,p_d_m_face_0320_lod.nif,5,,,,,,
15661,5,3|2|1,Face3-2-1,,20,1,720321,p_d_m_face_0321_lod.bif,5,,,,,,
15662,5,3|2|2,Face3-2-2,,20,1,720322,p_d_m_face_0322_lod.bif,5,,,,,,
15663,5,3|2|3,Face3-2-3,,20,1,720323,p_d_m_face_0323_lod.bif,5,,,,,,
15664,5,3|2|4,Face3-2-4,,20,1,720324,p_d_m_face_0324_lod.bif,5,,,,,,
15665,5,3|2|5,Face3-2-5,,20,1,720325,p_d_m_face_0325_lod.bif,5,,,,,,
15666,5,3|2|6,Face3-2-6,,20,1,720326,p_d_m_face_0326_lod.bif,5,,,,,,
15667,5,3|2|7,Face3-2-7,,20,1,720327,p_d_m_face_0327_lod.bif,5,,,,,,
15670,5,3|3|0,Face3-3-0,,20,1,720330,p_d_m_face_0330_lod.nif,5,,,,,,
15671,5,3|3|1,Face3-3-1,,20,1,720331,p_d_m_face_0331_lod.bif,5,,,,,,
15672,5,3|3|2,Face3-3-2,,20,1,720332,p_d_m_face_0332_lod.bif,5,,,,,,
15673,5,3|3|3,Face3-3-3,,20,1,720333,p_d_m_face_0333_lod.bif,5,,,,,,
15674,5,3|3|4,Face3-3-4,,20,1,720334,p_d_m_face_0334_lod.bif,5,,,,,,
15675,5,3|3|5,Face3-3-5,,20,1,720335,p_d_m_face_0335_lod.bif,5,,,,,,
15676,5,3|3|6,Face3-3-6,,20,1,720336,p_d_m_face_0336_lod.bif,5,,,,,,
15677,5,3|3|7,Face3-3-7,,20,1,720337,p_d_m_face_0337_lod.bif,5,,,,,,
15680,5,3|4|0,Face3-4-0,,20,1,720340,p_d_m_face_0340_lod.nif,5,,,,,,
15681,5,3|4|1,Face3-4-1,,20,1,720341,p_d_m_face_0341_lod.bif,5,,,,,,
15682,5,3|4|2,Face3-4-2,,20,1,720342,p_d_m_face_0342_lod.bif,5,,,,,,
15683,5,3|4|3,Face3-4-3,,20,1,720343,p_d_m_face_0343_lod.bif,5,,,,,,
15684,5,3|4|4,Face3-4-4,,20,1,720344,p_d_m_face_0344_lod.bif,5,,,,,,
15685,5,3|4|5,Face3-4-5,,20,1,720345,p_d_m_face_0345_lod.bif,5,,,,,,
15686,5,3|4|6,Face3-4-6,,20,1,720346,p_d_m_face_0346_lod.bif,5,,,,,,
15687,5,3|4|7,Face3-4-7,,20,1,720347,p_d_m_face_0347_lod.bif,5,,,,,,
15690,5,3|5|0,Face3-5-0,,20,1,720350,p_d_m_face_0350_lod.nif,5,,,,,,
15691,5,3|5|1,Face3-5-1,,20,1,720351,p_d_m_face_0351_lod.bif,5,,,,,,
15692,5,3|5|2,Face3-5-2,,20,1,720352,p_d_m_face_0352_lod.bif,5,,,,,,
15693,5,3|5|3,Face3-5-3,,20,1,720353,p_d_m_face_0353_lod.bif,5,,,,,,
15694,5,3|5|4,Face3-5-4,,20,1,720354,p_d_m_face_0354_lod.bif,5,,,,,,
15695,5,3|5|5,Face3-5-5,,20,1,720355,p_d_m_face_0355_lod.bif,5,,,,,,
15696,5,3|5|6,Face3-5-6,,20,1,720356,p_d_m_face_0356_lod.bif,5,,,,,,
15697,5,3|5|7,Face3-5-7,,20,1,720357,p_d_m_face_0357_lod.bif,5,,,,,,
15700,5,3|6|0,Face3-6-0,,20,1,720360,p_d_m_face_0360_lod.nif,5,,,,,,
15701,5,3|6|1,Face3-6-1,,20,1,720361,p_d_m_face_0361_lod.bif,5,,,,,,
15702,5,3|6|2,Face3-6-2,,20,1,720362,p_d_m_face_0362_lod.bif,5,,,,,,
15703,5,3|6|3,Face3-6-3,,20,1,720363,p_d_m_face_0363_lod.bif,5,,,,,,
15704,5,3|6|4,Face3-6-4,,20,1,720364,p_d_m_face_0364_lod.bif,5,,,,,,
15705,5,3|6|5,Face3-6-5,,20,1,720365,p_d_m_face_0365_lod.bif,5,,,,,,
15706,5,3|6|6,Face3-6-6,,20,1,720366,p_d_m_face_0366_lod.bif,5,,,,,,
15707,5,3|6|7,Face3-6-7,,20,1,720367,p_d_m_face_0367_lod.bif,5,,,,,,
15710,5,3|7|0,Face3-7-0,,20,1,720370,p_d_m_face_0370_lod.nif,5,,,,,,
15711,5,3|7|1,Face3-7-1,,20,1,720371,p_d_m_face_0371_lod.bif,5,,,,,,
15712,5,3|7|2,Face3-7-2,,20,1,720372,p_d_m_face_0372_lod.bif,5,,,,,,
15713,5,3|7|3,Face3-7-3,,20,1,720373,p_d_m_face_0373_lod.bif,5,,,,,,
15714,5,3|7|4,Face3-7-4,,20,1,720374,p_d_m_face_0374_lod.bif,5,,,,,,
15715,5,3|7|5,Face3-7-5,,20,1,720375,p_d_m_face_0375_lod.bif,5,,,,,,
15716,5,3|7|6,Face3-7-6,,20,1,720376,p_d_m_face_0376_lod.bif,5,,,,,,
15717,5,3|7|7,Face3-7-7,,20,1,720377,p_d_m_face_0377_lod.bif,5,,,,,,
10404,5,4,Face4,,20,1,720400,p_d_m_face_0400_lod.nif,5,,,,,,
12340,5,4|0,Face4-0,,20,1,720400,p_d_m_face_0400_lod.nif,5,,,,,,
12341,5,4|1,Face4-1,,20,1,720410,p_d_m_face_0410_lod.nif,5,,,,,,
12342,5,4|2,Face4-2,,20,1,720420,p_d_m_face_0420_lod.nif,5,,,,,,
12343,5,4|3,Face4-3,,20,1,720430,p_d_m_face_0430_lod.nif,5,,,,,,
12344,5,4|4,Face4-4,,20,1,720440,p_d_m_face_0440_lod.nif,5,,,,,,
12345,5,4|5,Face4-5,,20,1,720450,p_d_m_face_0450_lod.nif,5,,,,,,
12346,5,4|6,Face4-6,,20,1,720460,p_d_m_face_0460_lod.nif,5,,,,,,
12347,5,4|7,Face4-7,,20,1,720470,p_d_m_face_0470_lod.nif,5,,,,,,
15720,5,4|0|0,Face4-0-0,,20,1,720400,p_d_m_face_0400_lod.nif,5,,,,,,
15721,5,4|0|1,Face4-0-1,,20,1,720401,p_d_m_face_0401_lod.bif,5,,,,,,
15722,5,4|0|2,Face4-0-2,,20,1,720402,p_d_m_face_0402_lod.bif,5,,,,,,
15723,5,4|0|3,Face4-0-3,,20,1,720403,p_d_m_face_0403_lod.bif,5,,,,,,
15724,5,4|0|4,Face4-0-4,,20,1,720404,p_d_m_face_0404_lod.bif,5,,,,,,
15725,5,4|0|5,Face4-0-5,,20,1,720405,p_d_m_face_0405_lod.bif,5,,,,,,
15726,5,4|0|6,Face4-0-6,,20,1,720406,p_d_m_face_0406_lod.bif,5,,,,,,
15727,5,4|0|7,Face4-0-7,,20,1,720407,p_d_m_face_0407_lod.bif,5,,,,,,
15730,5,4|1|0,Face4-1-0,,20,1,720410,p_d_m_face_0410_lod.nif,5,,,,,,
15731,5,4|1|1,Face4-1-1,,20,1,720411,p_d_m_face_0411_lod.bif,5,,,,,,
15732,5,4|1|2,Face4-1-2,,20,1,720412,p_d_m_face_0412_lod.bif,5,,,,,,
15733,5,4|1|3,Face4-1-3,,20,1,720413,p_d_m_face_0413_lod.bif,5,,,,,,
15734,5,4|1|4,Face4-1-4,,20,1,720414,p_d_m_face_0414_lod.bif,5,,,,,,
15735,5,4|1|5,Face4-1-5,,20,1,720415,p_d_m_face_0415_lod.bif,5,,,,,,
15736,5,4|1|6,Face4-1-6,,20,1,720416,p_d_m_face_0416_lod.bif,5,,,,,,
15737,5,4|1|7,Face4-1-7,,20,1,720417,p_d_m_face_0417_lod.bif,5,,,,,,
15740,5,4|2|0,Face4-2-0,,20,1,720420,p_d_m_face_0420_lod.nif,5,,,,,,
15741,5,4|2|1,Face4-2-1,,20,1,720421,p_d_m_face_0421_lod.bif,5,,,,,,
15742,5,4|2|2,Face4-2-2,,20,1,720422,p_d_m_face_0422_lod.bif,5,,,,,,
15743,5,4|2|3,Face4-2-3,,20,1,720423,p_d_m_face_0423_lod.bif,5,,,,,,
15744,5,4|2|4,Face4-2-4,,20,1,720424,p_d_m_face_0424_lod.bif,5,,,,,,
15745,5,4|2|5,Face4-2-5,,20,1,720425,p_d_m_face_0425_lod.bif,5,,,,,,
15746,5,4|2|6,Face4-2-6,,20,1,720426,p_d_m_face_0426_lod.bif,5,,,,,,
15747,5,4|2|7,Face4-2-7,,20,1,720427,p_d_m_face_0427_lod.bif,5,,,,,,
15750,5,4|3|0,Face4-3-0,,20,1,720430,p_d_m_face_0430_lod.nif,5,,,,,,
15751,5,4|3|1,Face4-3-1,,20,1,720431,p_d_m_face_0431_lod.bif,5,,,,,,
15752,5,4|3|2,Face4-3-2,,20,1,720432,p_d_m_face_0432_lod.bif,5,,,,,,
15753,5,4|3|3,Face4-3-3,,20,1,720433,p_d_m_face_0433_lod.bif,5,,,,,,
15754,5,4|3|4,Face4-3-4,,20,1,720434,p_d_m_face_0434_lod.bif,5,,,,,,
15755,5,4|3|5,Face4-3-5,,20,1,720435,p_d_m_face_0435_lod.bif,5,,,,,,
15756,5,4|3|6,Face4-3-6,,20,1,720436,p_d_m_face_0436_lod.bif,5,,,,,,
15757,5,4|3|7,Face4-3-7,,20,1,720437,p_d_m_face_0437_lod.bif,5,,,,,,
15760,5,4|4|0,Face4-4-0,,20,1,720440,p_d_m_face_0440_lod.nif,5,,,,,,
15761,5,4|4|1,Face4-4-1,,20,1,720441,p_d_m_face_0441_lod.bif,5,,,,,,
15762,5,4|4|2,Face4-4-2,,20,1,720442,p_d_m_face_0442_lod.bif,5,,,,,,
15763,5,4|4|3,Face4-4-3,,20,1,720443,p_d_m_face_0443_lod.bif,5,,,,,,
15764,5,4|4|4,Face4-4-4,,20,1,720444,p_d_m_face_0444_lod.bif,5,,,,,,
15765,5,4|4|5,Face4-4-5,,20,1,720445,p_d_m_face_0445_lod.bif,5,,,,,,
15766,5,4|4|6,Face4-4-6,,20,1,720446,p_d_m_face_0446_lod.bif,5,,,,,,
15767,5,4|4|7,Face4-4-7,,20,1,720447,p_d_m_face_0447_lod.bif,5,,,,,,
15770,5,4|5|0,Face4-5-0,,20,1,720450,p_d_m_face_0450_lod.nif,5,,,,,,
15771,5,4|5|1,Face4-5-1,,20,1,720451,p_d_m_face_0451_lod.bif,5,,,,,,
15772,5,4|5|2,Face4-5-2,,20,1,720452,p_d_m_face_0452_lod.bif,5,,,,,,
15773,5,4|5|3,Face4-5-3,,20,1,720453,p_d_m_face_0453_lod.bif,5,,,,,,
15774,5,4|5|4,Face4-5-4,,20,1,720454,p_d_m_face_0454_lod.bif,5,,,,,,
15775,5,4|5|5,Face4-5-5,,20,1,720455,p_d_m_face_0455_lod.bif,5,,,,,,
15776,5,4|5|6,Face4-5-6,,20,1,720456,p_d_m_face_0456_lod.bif,5,,,,,,
15777,5,4|5|7,Face4-5-7,,20,1,720457,p_d_m_face_0457_lod.bif,5,,,,,,
15780,5,4|6|0,Face4-6-0,,20,1,720460,p_d_m_face_0460_lod.nif,5,,,,,,
15781,5,4|6|1,Face4-6-1,,20,1,720461,p_d_m_face_0461_lod.bif,5,,,,,,
15782,5,4|6|2,Face4-6-2,,20,1,720462,p_d_m_face_0462_lod.bif,5,,,,,,
15783,5,4|6|3,Face4-6-3,,20,1,720463,p_d_m_face_0463_lod.bif,5,,,,,,
15784,5,4|6|4,Face4-6-4,,20,1,720464,p_d_m_face_0464_lod.bif,5,,,,,,
15785,5,4|6|5,Face4-6-5,,20,1,720465,p_d_m_face_0465_lod.bif,5,,,,,,
15786,5,4|6|6,Face4-6-6,,20,1,720466,p_d_m_face_0466_lod.bif,5,,,,,,
15787,5,4|6|7,Face4-6-7,,20,1,720467,p_d_m_face_0467_lod.bif,5,,,,,,
15790,5,4|7|0,Face4-7-0,,20,1,720470,p_d_m_face_0470_lod.nif,5,,,,,,
15791,5,4|7|1,Face4-7-1,,20,1,720471,p_d_m_face_0471_lod.bif,5,,,,,,
15792,5,4|7|2,Face4-7-2,,20,1,720472,p_d_m_face_0472_lod.bif,5,,,,,,
15793,5,4|7|3,Face4-7-3,,20,1,720473,p_d_m_face_0473_lod.bif,5,,,,,,
15794,5,4|7|4,Face4-7-4,,20,1,720474,p_d_m_face_0474_lod.bif,5,,,,,,
15795,5,4|7|5,Face4-7-5,,20,1,720475,p_d_m_face_0475_lod.bif,5,,,,,,
15796,5,4|7|6,Face4-7-6,,20,1,720476,p_d_m_face_0476_lod.bif,5,,,,,,
15797,5,4|7|7,Face4-7-7,,20,1,720477,p_d_m_face_0477_lod.bif,5,,,,,,
10500,5,0,Face0,,20,1,220000,p_d_f_face_0000_lod.nif,6,,,,,,
12350,5,0|0,Face0-0,,20,1,220000,p_d_f_face_0000_lod.nif,6,,,,,,
12351,5,0|1,Face0-1,,20,1,220010,p_d_f_face_0010_lod.nif,6,,,,,,
12352,5,0|2,Face0-2,,20,1,220020,p_d_f_face_0020_lod.nif,6,,,,,,
12353,5,0|3,Face0-3,,20,1,220030,p_d_f_face_0030_lod.nif,6,,,,,,
12354,5,0|4,Face0-4,,20,1,220040,p_d_f_face_0040_lod.nif,6,,,,,,
12355,5,0|5,Face0-5,,20,1,220050,p_d_f_face_0050_lod.nif,6,,,,,,
12356,5,0|6,Face0-6,,20,1,220060,p_d_f_face_0060_lod.nif,6,,,,,,
12357,5,0|7,Face0-7,,20,1,220070,p_d_f_face_0070_lod.nif,6,,,,,,
15800,5,0|0|0,Face0-0-0,,20,1,220000,p_d_f_face_0000_lod.nif,6,,,,,,
15801,5,0|0|1,Face0-0-1,,20,1,220001,p_d_f_face_0001_lod.bif,6,,,,,,
15802,5,0|0|2,Face0-0-2,,20,1,220002,p_d_f_face_0002_lod.bif,6,,,,,,
15803,5,0|0|3,Face0-0-3,,20,1,220003,p_d_f_face_0003_lod.bif,6,,,,,,
15804,5,0|0|4,Face0-0-4,,20,1,220004,p_d_f_face_0004_lod.bif,6,,,,,,
15805,5,0|0|5,Face0-0-5,,20,1,220005,p_d_f_face_0005_lod.bif,6,,,,,,
15806,5,0|0|6,Face0-0-6,,20,1,220006,p_d_f_face_0006_lod.bif,6,,,,,,
15807,5,0|0|7,Face0-0-7,,20,1,220007,p_d_f_face_0007_lod.bif,6,,,,,,
15810,5,0|1|0,Face0-1-0,,20,1,220010,p_d_f_face_0010_lod.nif,6,,,,,,
15811,5,0|1|1,Face0-1-1,,20,1,220011,p_d_f_face_0011_lod.bif,6,,,,,,
15812,5,0|1|2,Face0-1-2,,20,1,220012,p_d_f_face_0012_lod.bif,6,,,,,,
15813,5,0|1|3,Face0-1-3,,20,1,220013,p_d_f_face_0013_lod.bif,6,,,,,,
15814,5,0|1|4,Face0-1-4,,20,1,220014,p_d_f_face_0014_lod.bif,6,,,,,,
15815,5,0|1|5,Face0-1-5,,20,1,220015,p_d_f_face_0015_lod.bif,6,,,,,,
15816,5,0|1|6,Face0-1-6,,20,1,220016,p_d_f_face_0016_lod.bif,6,,,,,,
15817,5,0|1|7,Face0-1-7,,20,1,220017,p_d_f_face_0017_lod.bif,6,,,,,,
15820,5,0|2|0,Face0-2-0,,20,1,220020,p_d_f_face_0020_lod.nif,6,,,,,,
15821,5,0|2|1,Face0-2-1,,20,1,220021,p_d_f_face_0021_lod.bif,6,,,,,,
15822,5,0|2|2,Face0-2-2,,20,1,220022,p_d_f_face_0022_lod.bif,6,,,,,,
15823,5,0|2|3,Face0-2-3,,20,1,220023,p_d_f_face_0023_lod.bif,6,,,,,,
15824,5,0|2|4,Face0-2-4,,20,1,220024,p_d_f_face_0024_lod.bif,6,,,,,,
15825,5,0|2|5,Face0-2-5,,20,1,220025,p_d_f_face_0025_lod.bif,6,,,,,,
15826,5,0|2|6,Face0-2-6,,20,1,220026,p_d_f_face_0026_lod.bif,6,,,,,,
15827,5,0|2|7,Face0-2-7,,20,1,220027,p_d_f_face_0027_lod.bif,6,,,,,,
15830,5,0|3|0,Face0-3-0,,20,1,220030,p_d_f_face_0030_lod.nif,6,,,,,,
15831,5,0|3|1,Face0-3-1,,20,1,220031,p_d_f_face_0031_lod.bif,6,,,,,,
15832,5,0|3|2,Face0-3-2,,20,1,220032,p_d_f_face_0032_lod.bif,6,,,,,,
15833,5,0|3|3,Face0-3-3,,20,1,220033,p_d_f_face_0033_lod.bif,6,,,,,,
15834,5,0|3|4,Face0-3-4,,20,1,220034,p_d_f_face_0034_lod.bif,6,,,,,,
15835,5,0|3|5,Face0-3-5,,20,1,220035,p_d_f_face_0035_lod.bif,6,,,,,,
15836,5,0|3|6,Face0-3-6,,20,1,220036,p_d_f_face_0036_lod.bif,6,,,,,,
15837,5,0|3|7,Face0-3-7,,20,1,220037,p_d_f_face_0037_lod.bif,6,,,,,,
15840,5,0|4|0,Face0-4-0,,20,1,220040,p_d_f_face_0040_lod.nif,6,,,,,,
15841,5,0|4|1,Face0-4-1,,20,1,220041,p_d_f_face_0041_lod.bif,6,,,,,,
15842,5,0|4|2,Face0-4-2,,20,1,220042,p_d_f_face_0042_lod.bif,6,,,,,,
15843,5,0|4|3,Face0-4-3,,20,1,220043,p_d_f_face_0043_lod.bif,6,,,,,,
15844,5,0|4|4,Face0-4-4,,20,1,220044,p_d_f_face_0044_lod.bif,6,,,,,,
15845,5,0|4|5,Face0-4-5,,20,1,220045,p_d_f_face_0045_lod.bif,6,,,,,,
15846,5,0|4|6,Face0-4-6,,20,1,220046,p_d_f_face_0046_lod.bif,6,,,,,,
15847,5,0|4|7,Face0-4-7,,20,1,220047,p_d_f_face_0047_lod.bif,6,,,,,,
15850,5,0|5|0,Face0-5-0,,20,1,220050,p_d_f_face_0050_lod.nif,6,,,,,,
15851,5,0|5|1,Face0-5-1,,20,1,220051,p_d_f_face_0051_lod.bif,6,,,,,,
15852,5,0|5|2,Face0-5-2,,20,1,220052,p_d_f_face_0052_lod.bif,6,,,,,,
15853,5,0|5|3,Face0-5-3,,20,1,220053,p_d_f_face_0053_lod.bif,6,,,,,,
15854,5,0|5|4,Face0-5-4,,20,1,220054,p_d_f_face_0054_lod.bif,6,,,,,,
15855,5,0|5|5,Face0-5-5,,20,1,220055,p_d_f_face_0055_lod.bif,6,,,,,,
15856,5,0|5|6,Face0-5-6,,20,1,220056,p_d_f_face_0056_lod.bif,6,,,,,,
15857,5,0|5|7,Face0-5-7,,20,1,220057,p_d_f_face_0057_lod.bif,6,,,,,,
15860,5,0|6|0,Face0-6-0,,20,1,220060,p_d_f_face_0060_lod.nif,6,,,,,,
15861,5,0|6|1,Face0-6-1,,20,1,220061,p_d_f_face_0061_lod.bif,6,,,,,,
15862,5,0|6|2,Face0-6-2,,20,1,220062,p_d_f_face_0062_lod.bif,6,,,,,,
15863,5,0|6|3,Face0-6-3,,20,1,220063,p_d_f_face_0063_lod.bif,6,,,,,,
15864,5,0|6|4,Face0-6-4,,20,1,220064,p_d_f_face_0064_lod.bif,6,,,,,,
15865,5,0|6|5,Face0-6-5,,20,1,220065,p_d_f_face_0065_lod.bif,6,,,,,,
15866,5,0|6|6,Face0-6-6,,20,1,220066,p_d_f_face_0066_lod.bif,6,,,,,,
15867,5,0|6|7,Face0-6-7,,20,1,220067,p_d_f_face_0067_lod.bif,6,,,,,,
15870,5,0|7|0,Face0-7-0,,20,1,220070,p_d_f_face_0070_lod.nif,6,,,,,,
15871,5,0|7|1,Face0-7-1,,20,1,220071,p_d_f_face_0071_lod.bif,6,,,,,,
15872,5,0|7|2,Face0-7-2,,20,1,220072,p_d_f_face_0072_lod.bif,6,,,,,,
15873,5,0|7|3,Face0-7-3,,20,1,220073,p_d_f_face_0073_lod.bif,6,,,,,,
15874,5,0|7|4,Face0-7-4,,20,1,220074,p_d_f_face_0074_lod.bif,6,,,,,,
15875,5,0|7|5,Face0-7-5,,20,1,220075,p_d_f_face_0075_lod.bif,6,,,,,,
15876,5,0|7|6,Face0-7-6,,20,1,220076,p_d_f_face_0076_lod.bif,6,,,,,,
15877,5,0|7|7,Face0-7-7,,20,1,220077,p_d_f_face_0077_lod.bif,6,,,,,,
10501,5,1,Face1,,20,1,220100,p_d_f_face_0100_lod.nif,6,,,,,,
12360,5,1|0,Face1-0,,20,1,220100,p_d_f_face_0100_lod.nif,6,,,,,,
12361,5,1|1,Face1-1,,20,1,220110,p_d_f_face_0110_lod.nif,6,,,,,,
12362,5,1|2,Face1-2,,20,1,220120,p_d_f_face_0120_lod.nif,6,,,,,,
12363,5,1|3,Face1-3,,20,1,220130,p_d_f_face_0130_lod.nif,6,,,,,,
12364,5,1|4,Face1-4,,20,1,220140,p_d_f_face_0140_lod.nif,6,,,,,,
