TID,WorldTID,Name,Pos,Min,Max,Volume,
2844,2000,AMB_Silent_Lake_01.ogg,6000.62|7597.80|89.64,20,40,1,
2845,2000,AMB_Silent_Lake_01.ogg,5923.98|7617.75|88.97,20,40,1,
2846,2000,AMB_Silent_Lake_01.ogg,5866.60|7471.26|61.12,20,30,1,
2847,2000,AMB_Silent_Lake_01.ogg,5899.05|7534.23|67.20,20,30,1,
2848,2000,AMB_Silent_Lake_01.ogg,5981.63|7569.17|95.64,20,40,1,
2849,2000,Amb_Water_Waterfall_01.ogg,5725.54|7498.56|97.48,20,50,1,
2850,2000,Amb_Water_Waterfall_01.ogg,5702.97|7486.08|97.48,20,50,1,
2851,2000,Amb_Fire_Large_01.ogg,5920.74|6959.27|89.72,2,10,1,
2852,2000,Amb_Fire_Large_01.ogg,5887.05|7067.68|82.11,2,10,1,
2853,2000,Amb_Fire_Large_01.ogg,5897.41|7077.91|82.11,2,10,1,
2854,2000,Amb_Fire_Large_01.ogg,5912.71|7086.13|82.11,2,10,1,
2855,2000,Amb_Fire_Large_01.ogg,5918.25|7074.60|82.11,2,10,1,
2856,2000,Amb_Fire_Large_01.ogg,5912.90|7066.10|82.11,2,10,1,
2857,2000,Amb_Fire_Large_01.ogg,5865.01|7067.82|82.11,2,10,1,
2858,2000,Amb_Fire_Large_01.ogg,5863.26|7078.45|82.11,2,10,1,
2859,2000,Amb_Fire_Large_01.ogg,5811.71|7110.65|91.69,2,10,1,
2860,2000,Amb_Fire_Large_01.ogg,5796.06|7125.26|91.69,2,10,1,
2861,2000,Amb_Fire_Large_01.ogg,5707.02|7092.41|91.69,2,10,1,
2862,2000,Amb_Fire_Large_01.ogg,5748.11|7054.52|89.38,2,10,1,
2863,2000,Amb_Fire_Large_01.ogg,5770.60|6948.34|99.73,2,10,1,
2864,2000,Amb_Fire_Large_01.ogg,5882.86|6866.59|96.83,2,10,1,
2865,2000,Amb_Fire_Large_01.ogg,5943.63|6838.57|85.46,2,10,1,
2866,2000,Amb_Fire_Large_01.ogg,5955.55|6836.34|85.46,2,10,1,
2867,2000,Amb_Fire_Large_01.ogg,5964.07|6872.03|81.52,2,10,1,
2868,2000,Amb_Fire_Large_01.ogg,5951.88|6880.86|82.41,10,20,1,
2869,2000,Amb_Fire_Bonfire_01.ogg,5933.97|6874.22|81.06,2,10,1,
2870,2000,Amb_Fire_Large_01.ogg,5985.19|6902.99|77.10,2,10,1,
2871,2000,Amb_Fire_Large_01.ogg,5927.99|6747.90|96.88,2,10,1,
2872,2000,Amb_Fire_Large_01.ogg,5824.10|6782.11|100.03,2,10,1,
2873,2000,Amb_Fire_Large_01.ogg,5841.32|6760.38|102.33,2,10,1,
2874,2000,Amb_Fire_Large_01.ogg,5811.81|6735.48|104.46,2,10,1,
2875,2000,Amb_Fire_Large_01.ogg,5836.78|6719.27|105.38,2,10,1,
2876,2000,Amb_Fire_Large_01.ogg,5869.00|6742.70|102.43,2,10,1,
2877,2000,Amb_Fire_Large_01.ogg,6028.02|7116.08|75.14,2,10,1,
2878,2000,Amb_Fire_Large_01.ogg,5971.07|6941.81|79.96,2,10,1,
2879,2000,Amb_Fire_Large_01.ogg,5807.12|7071.36|91.69,2,10,1,
2880,2000,Amb_Fire_Large_01.ogg,6106.87|6841.74|78.35,2,10,1,
2881,2000,Amb_Sea_Beach_02.ogg,5768.75|6834.51|85.28,60,120,1,
2882,2000,Amb_Water_L_Cascade_01.ogg,5765.83|6863.75|97.34,50,100,1,
2883,2000,Amb_Water_L_Cascade_01.ogg,5757.15|6805.20|97.34,50,100,1,
2884,2000,Amb_Water_L_Cascade_01.ogg,5933.21|7012.15|63.87,30,60,1,
2885,2000,Amb_Water_L_Cascade_01.ogg,5993.67|6810.79|86.63,30,60,1,
2886,2000,Amb_Water_L_Cascade_01.ogg,5888.52|6813.08|86.63,30,60,1,
2887,2000,Amb_Water_L_Cascade_01.ogg,5827.12|6919.11|86.63,30,60,1,
2888,2000,Amb_Water_Waterfall_01.ogg,5829.54|6833.29|78.06,40,80,1,
2889,2000,Amb_Water_Waterfall_01.ogg,5834.50|6946.50|88.74,40,80,1,
2890,2000,Amb_Water_Waterfall_01.ogg,5881.32|6991.13|88.74,40,80,1,
2891,2000,Amb_Water_Waterfall_01.ogg,5965.39|7014.76|67.37,40,80,1,
2892,2000,Amb_Water_Waterfall_01.ogg,6013.08|7064.01|65.55,40,80,1,
2893,2000,Amb_Water_Waterfall_01.ogg,6027.05|6878.55|65.55,40,80,1,
2894,2000,Amb_Water_Waterfall_01.ogg,6096.74|6890.81|65.55,40,80,1,
2895,2000,Amb_Water_Waterfall_01.ogg,5973.89|6803.83|76.70,40,80,1,
2896,2000,Amb_Water_Waterfall_01.ogg,5915.41|6814.19|91.63,40,80,1,
2897,2000,Amb_Water_L_Cascade_01.ogg,5892.16|6812.02|86.63,30,60,1,
2898,2000,Amb_Water_L_Cascade_01.ogg,5717.72|6860.39|134.09,50,100,1,
2899,2000,Amb_Fire_Large_01.ogg,6358.17|7017.20|85.60,2,10,1,
2900,2000,Amb_Fire_Large_01.ogg,6359.59|6997.71|85.60,2,10,1,
2901,2000,Amb_Fire_Large_01.ogg,6260.56|7057.98|87.28,2,10,1,
2902,2000,Amb_Fire_Large_01.ogg,6253.34|7065.53|87.28,2,10,1,
2903,2000,Amb_Fire_Large_01.ogg,6241.57|7062.74|87.96,2,10,1,
2904,2000,Amb_Fire_Large_01.ogg,6214.66|7036.14|94.79,2,10,1,
2905,2000,Amb_Fire_Large_01.ogg,6179.50|7022.02|98.74,2,10,1,
2906,2000,Amb_Fire_Large_01.ogg,6194.50|7039.36|95.48,2,10,1,
2907,2000,Amb_Fire_Large_01.ogg,6184.33|6995.29|98.32,2,10,1,
2908,2000,Amb_Fire_Large_01.ogg,6226.70|7027.70|93.79,2,10,1,
2909,2000,Amb_Fire_Large_01.ogg,6276.35|6991.06|80.65,2,10,1,
2910,2000,Amb_Fire_Large_01.ogg,6274.48|6981.11|80.65,2,10,1,
2911,2000,Amb_Fire_Large_01.ogg,6402.17|6958.85|73.13,2,10,1,
2912,2000,Amb_Fire_Large_01.ogg,6411.52|6960.23|73.13,2,10,1,
2913,2000,Amb_Fire_Large_01.ogg,6409.02|6919.89|73.13,2,10,1,
2914,2000,Amb_Fire_Large_01.ogg,6418.28|6921.48|73.13,2,10,1,
2915,2000,Amb_Fire_Large_01.ogg,6410.76|6885.90|98.79,2,10,1,
2916,2000,Amb_Fire_Large_01.ogg,6425.12|6886.09|98.79,2,10,1,
2917,2000,Amb_Fire_Large_01.ogg,6354.17|6848.08|98.79,2,10,1,
2918,2000,Amb_Fire_Large_01.ogg,6354.26|6833.68|98.79,2,10,1,
2919,2000,Amb_Fire_Large_01.ogg,6409.21|6797.83|98.79,2,10,1,
2920,2000,Amb_Fire_Large_01.ogg,6423.84|6798.19|98.79,2,10,1,
2921,2000,Amb_Fire_Large_01.ogg,6458.27|6792.03|98.79,2,10,1,
2922,2000,Amb_Fire_Large_01.ogg,6471.85|6796.76|98.79,2,10,1,
2923,2000,Amb_Fire_Large_01.ogg,6477.92|6782.51|93.31,2,10,1,
2924,2000,Amb_Fire_Large_01.ogg,6464.10|6777.14|93.31,2,10,1,
2925,2000,Amb_Fire_Large_01.ogg,6480.07|6834.41|98.79,2,10,1,
2926,2000,Amb_Fire_Large_01.ogg,6479.59|6848.87|98.79,2,10,1,
2927,2000,Amb_Fire_Large_01.ogg,6251.89|6945.80|72.47,2,10,1,
2928,2000,Amb_Fire_Large_01.ogg,6243.46|6949.99|72.47,2,10,1,
2929,2000,Amb_Fire_Large_01.ogg,6226.64|6911.79|72.47,2,10,1,
2930,2000,Amb_Fire_Large_01.ogg,6235.14|6908.44|72.47,2,10,1,
2931,2000,Amb_Fire_Large_01.ogg,6253.78|6844.02|72.47,2,10,1,
2932,2000,Amb_Fire_Large_01.ogg,6334.81|6709.26|83.19,2,10,1,
2933,2000,Amb_Fire_Large_01.ogg,6441.92|6986.47|77.65,2,10,1,
2934,2000,Amb_Fire_Large_01.ogg,6571.88|6959.63|75.46,2,10,1,
2935,2000,Amb_HALO_01.ogg,6592.72|7071.64|99.95,10,20,1,
2936,2000,Amb_Fire_Large_01.ogg,6554.77|6754.42|78.27,2,10,1,
2937,2000,Amb_Fire_Large_01.ogg,6551.14|6724.50|78.27,2,10,1,
2938,2000,Amb_Fire_Large_01.ogg,6497.23|6696.19|72.89,2,10,1,
2939,2000,Amb_Fire_Large_01.ogg,6491.15|6693.73|72.89,2,10,1,
2940,2000,Amb_Fire_Large_01.ogg,6499.42|6675.37|72.89,2,10,1,
2941,2000,Amb_Fire_Bonfire_01.ogg,6491.27|6684.05|73.07,2,10,1,
2942,2000,Amb_Water_Waterfall_01.ogg,6386.03|6936.83|57.17,50,100,1,
2943,2000,Amb_Water_Waterfall_01.ogg,6445.96|6945.38|57.17,50,100,1,
2944,2000,Amb_Water_Waterfall_01.ogg,6261.64|6927.38|57.17,50,100,1,
2945,2000,Amb_Water_Waterfall_01.ogg,6199.82|6933.92|57.17,50,100,1,
2946,2000,Amb_Water_L_Cascade_01.ogg,6321.09|6913.39|56.34,50,100,1,
2947,2000,Amb_Water_Waterfall_01.ogg,6543.26|6899.18|57.17,50,100,1,
2948,2000,Amb_Water_Waterfall_01.ogg,6497.25|6753.96|57.17,50,100,1,
2949,2000,Amb_Water_Waterfall_01.ogg,6432.37|6749.69|57.17,50,100,1,
2950,2000,Amb_Water_Waterfall_01.ogg,6292.95|6808.17|57.17,50,100,1,
2951,2000,Animal_Crow_01.ogg,6499.44|7072.33|85.64,20,100,1,
2952,2000,Animal_Crow_01.ogg,6345.95|7080.20|85.64,20,100,1,
2953,2000,Animal_Crow_01.ogg,6227.99|6857.24|85.64,20,100,1,
2954,2000,Amb_Fire_Large_01.ogg,6366.07|6363.85|79.03,2,10,1,
2955,2000,Amb_Fire_Large_01.ogg,6356.89|6367.99|79.03,2,10,1,
2956,2000,Amb_Fire_Large_01.ogg,6372.23|6376.27|79.03,2,10,1,
2957,2000,Amb_Fire_Large_01.ogg,6379.15|6400.23|79.03,2,10,1,
2958,2000,Amb_Fire_Large_01.ogg,6355.58|6402.83|77.37,2,10,1,
2959,2000,Amb_Fire_Large_01.ogg,6351.80|6395.80|77.31,2,10,1,
2960,2000,Amb_Fire_Large_01.ogg,6389.12|6379.29|79.03,2,10,1,
2961,2000,Amb_Fire_Large_01.ogg,6392.43|6386.52|79.03,2,10,1,
2962,2000,Amb_Fire_Large_01.ogg,6288.99|6296.23|82.42,2,10,1,
2963,2000,Amb_Fire_Large_01.ogg,6304.19|6280.76|82.42,2,10,1,
2964,2000,Amb_Fire_Large_01.ogg,6337.50|6261.57|78.35,2,10,1,
2965,2000,Amb_Fire_Large_01.ogg,6259.26|6323.20|78.35,2,10,1,
2966,2000,Amb_Fire_Large_01.ogg,6192.22|6448.31|80.16,2,10,1,
2967,2000,Amb_Fire_Large_01.ogg,6181.11|6444.48|80.16,2,10,1,
2968,2000,Amb_Fire_Large_01.ogg,6174.87|6473.22|88.22,2,10,1,
2969,2000,Amb_Fire_Large_01.ogg,6182.87|6474.80|88.22,2,10,1,
2970,2000,Amb_Fire_Large_01.ogg,6181.27|6482.08|88.22,2,10,1,
2971,2000,Amb_Fire_Large_01.ogg,6173.37|6480.16|88.22,2,10,1,
2972,2000,Amb_Fire_Bonfire_01.ogg,6162.13|6480.29|81.12,2,10,1,
2973,2000,Amb_Fire_Bonfire_01.ogg,6197.10|6475.27|81.12,2,10,1,
2974,2000,Amb_Fire_Large_01.ogg,6485.27|6489.06|82.32,2,10,1,
2975,2000,Amb_Fire_Large_01.ogg,6499.56|6482.17|82.32,2,10,1,
2976,2000,Amb_Fire_Large_01.ogg,6526.36|6291.97|78.97,2,10,1,
2977,2000,Amb_Fire_Large_01.ogg,6512.48|6283.50|78.97,2,10,1,
2978,2000,Amb_HALO_01.ogg,6548.86|6240.38|79.64,10,50,1,
2979,2000,Amb_HALO_01.ogg,6514.36|6525.61|79.64,10,50,1,
2980,2000,Amb_HALO_01.ogg,6251.99|6237.40|79.64,10,50,1,
2981,2000,Amb_Scare_Male_03.ogg,6206.89|6253.58|84.26,50,100,1,
2982,2000,Amb_Scare_Male_04.ogg,6274.03|6196.23|84.26,50,100,1,
2983,2000,Amb_Scare_Male_01.ogg,6236.78|6222.18|84.26,30,60,1,
2984,2000,Amb_Scare_Male_01.ogg,6523.57|6547.66|84.26,30,60,1,
2985,2000,Amb_Scare_Male_03.ogg,6493.41|6572.72|84.26,30,60,1,
2986,2000,Amb_Scare_Male_04.ogg,6560.13|6538.76|84.26,30,60,1,
2987,2000,Amb_Scare_Male_01.ogg,6570.63|6218.94|83.70,30,60,1,
2988,2000,Amb_Scare_Male_03.ogg,6579.95|6263.25|83.56,30,60,1,
2989,2000,Amb_Scare_Male_04.ogg,6518.14|6197.01|84.26,30,60,1,
2990,2000,Amb_Sea_Beach_02.ogg,6386.05|6234.21|56.29,60,120,1,
2991,2000,Amb_Water_L_Cascade_01.ogg,6374.23|6200.55|69.77,60,120,1,
2992,2000,Amb_Water_Waterfall_01.ogg,6454.76|6309.73|56.29,50,100,1,
2993,2000,Amb_Water_L_Cascade_01.ogg,6397.35|6201.59|69.77,60,120,1,
2994,2000,Amb_Water_Waterfall_01.ogg,6499.02|6333.82|56.29,50,100,1,
2995,2000,Amb_Water_Waterfall_01.ogg,6545.56|6394.80|56.29,50,100,1,
2996,2000,Amb_Water_Waterfall_01.ogg,6438.28|6435.83|56.29,50,100,1,
2997,2000,Amb_Water_Waterfall_01.ogg,6381.59|6513.98|56.29,50,100,1,
2998,2000,Amb_Water_Waterfall_01.ogg,6259.13|6461.90|56.29,50,100,1,
2999,2000,Amb_Water_Waterfall_01.ogg,6272.99|6349.63|56.29,50,100,1,
3000,2000,Amb_Water_Waterfall_01.ogg,6358.78|6288.61|56.29,50,100,1,
3001,2000,Amb_Scare_Male_03.ogg,5685.57|6362.72|112.80,20,50,1,
3002,2000,Amb_Scare_Male_04.ogg,5687.22|6432.85|112.80,20,50,1,
3003,2000,Amb_Scare_Male_01.ogg,5667.25|6397.99|112.80,30,60,1,
3004,2000,Amb_Fire_Large_01.ogg,5823.64|6529.37|93.25,2,10,1,
3005,2000,Amb_Fire_Large_01.ogg,5803.56|6554.58|93.25,2,10,1,
3006,2000,Amb_Fire_Large_01.ogg,5791.37|6558.86|93.25,2,10,1,
3007,2000,Amb_Fire_Large_01.ogg,5790.00|6397.68|93.25,2,10,1,
3008,2000,Amb_Fire_Large_01.ogg,5799.23|6274.86|93.25,2,10,1,
3009,2000,Amb_Fire_Large_01.ogg,5811.58|6269.80|93.25,2,10,1,
3010,2000,Amb_Fire_Large_01.ogg,5798.50|6248.62|93.25,2,10,1,
3011,2000,Amb_Fire_Large_01.ogg,5761.47|6249.60|93.25,2,10,1,
3012,2000,Amb_Fire_Large_01.ogg,5720.30|6374.60|112.61,2,10,1,
3013,2000,Amb_Fire_Large_01.ogg,5700.41|6375.08|112.61,2,10,1,
3014,2000,Amb_Fire_Large_01.ogg,5680.15|6374.95|112.61,2,10,1,
3015,2000,Amb_Fire_Large_01.ogg,5680.21|6419.98|112.61,2,10,1,
3016,2000,Amb_Fire_Large_01.ogg,5700.40|6419.80|112.61,2,10,1,
3017,2000,Amb_Fire_Large_01.ogg,5720.82|6420.23|112.61,2,10,1,
3018,2000,Amb_Fire_Large_01.ogg,5669.30|6406.10|127.99,2,10,1,
3019,2000,Amb_Fire_Large_01.ogg,5832.63|6469.94|83.32,2,10,1,
3020,2000,Amb_Fire_Large_01.ogg,5893.44|6456.43|83.32,2,10,1,
3021,2000,Amb_Fire_Large_01.ogg,5896.92|6468.35|83.32,2,10,1,
3022,2000,Amb_Fire_Large_01.ogg,5919.85|6471.39|83.32,2,10,1,
3023,2000,Amb_Fire_Large_01.ogg,5878.24|6411.34|83.32,2,10,1,
3024,2000,Amb_Fire_Large_01.ogg,5864.71|6408.09|83.32,2,10,1,
3025,2000,Amb_Fire_Large_01.ogg,5864.01|6384.73|83.32,2,10,1,
3026,2000,Amb_Fire_Large_01.ogg,5880.65|6390.71|83.32,2,10,1,
3027,2000,Amb_Fire_Large_01.ogg,5877.82|6379.56|83.32,2,10,1,
3028,2000,Amb_Fire_Large_01.ogg,5890.59|6401.97|83.32,2,10,1,
3029,2000,Amb_Fire_Large_01.ogg,5838.16|6328.11|83.33,2,10,1,
3030,2000,Amb_Fire_Large_01.ogg,5893.87|6331.50|83.33,2,10,1,
3031,2000,Amb_Fire_Large_01.ogg,5905.29|6339.20|83.33,2,10,1,
3032,2000,Amb_Fire_Large_01.ogg,5866.50|6258.69|73.22,2,10,1,
3033,2000,Amb_Fire_Large_01.ogg,5941.85|6253.68|73.22,2,10,1,
3034,2000,Amb_Fire_Large_01.ogg,5957.25|6327.54|73.22,2,10,1,
3035,2000,Amb_Fire_Large_01.ogg,5965.49|6328.20|73.22,2,10,1,
3036,2000,Amb_Fire_Large_01.ogg,5919.90|6541.61|72.98,2,10,1,
3037,2000,Amb_Fire_Large_01.ogg,5917.12|6550.91|72.98,2,10,1,
3038,2000,Amb_Fire_Large_01.ogg,5954.33|6540.29|72.98,2,10,1,
3039,2000,Amb_Fire_Large_01.ogg,5901.04|6521.21|72.98,2,10,1,
3040,2000,Amb_Fire_Large_01.ogg,5878.53|6520.82|72.98,2,10,1,
3041,2000,Amb_Fire_Large_01.ogg,5751.81|6298.99|112.61,2,10,1,
3042,2000,Amb_Fire_Large_01.ogg,5754.44|6497.33|112.61,2,10,1,
3043,2000,Amb_Fire_Large_01.ogg,5705.73|6487.14|112.61,2,10,1,
3044,2000,Amb_Water_Waterfall_01.ogg,6048.75|6427.89|63.86,40,80,1,
3045,2000,Amb_Water_Waterfall_01.ogg,6049.91|6368.70|63.86,40,80,1,
3046,4050,Amb_Fire_Torch_02.ogg,281.46|99.20|87.91,2,10,1,
3047,4050,Amb_Fire_Torch_02.ogg,280.83|113.86|87.91,2,10,1,
3048,4070,Amb_HALO_01.ogg,279.52|140.07|14.80,10,20,1,
3049,4080,Amb_Fire_Large_01.ogg,279.83|45.68|1.26,2,10,1,
3050,4080,Amb_Fire_Large_01.ogg,262.67|62.43|1.26,2,10,1,
3051,4080,Amb_Fire_Large_01.ogg,284.66|64.41|1.26,2,10,1,
3052,4080,Amb_Fire_Large_01.ogg,293.21|40.28|1.26,2,10,1,
3053,4080,Amb_Fire_Large_01.ogg,299.20|70.81|1.26,2,10,1,
3054,4080,Amb_Fire_Large_01.ogg,330.76|131.10|20.22,2,10,1,
3055,4080,Amb_Fire_Large_01.ogg,341.47|137.69|20.22,2,10,1,
3056,4080,Amb_Fire_Large_01.ogg,317.71|131.65|20.22,2,10,1,
3057,4080,Amb_Fire_Large_01.ogg,306.92|137.52|20.22,2,10,1,
3058,4080,Amb_Fire_Large_01.ogg,300.47|148.79|20.22,2,10,1,
3059,4080,Amb_Fire_Large_01.ogg,301.42|161.62|20.22,2,10,1,
3060,4080,Amb_Fire_Large_01.ogg,307.64|171.94|20.22,2,10,1,
3061,4080,Amb_Fire_Large_01.ogg,318.48|178.13|20.22,2,10,1,
3062,4080,Amb_Fire_Large_01.ogg,330.59|177.75|20.22,2,10,1,
3063,4080,Amb_Fire_Large_01.ogg,341.07|171.62|20.22,2,10,1,
3064,4080,Amb_Fire_Large_01.ogg,347.41|161.62|20.22,2,10,1,
3065,4080,Amb_Fire_Large_01.ogg,347.11|148.75|20.22,2,10,1,
3066,4080,Amb_Scare_Male_03.ogg,280.69|121.30|8.14,20,50,1,
3067,4080,Amb_Scare_Male_03.ogg,351.88|68.34|3.50,20,50,1,
3068,4080,Amb_Bugs_Flying_01.ogg,273.46|38.58|1.26,10,20,1,
3069,4080,Amb_Bugs_Flying_01.ogg,273.93|61.28|1.19,10,20,1,
3070,4080,Amb_Bugs_Flying_01.ogg,298.60|46.74|1.21,10,20,1,
3071,4080,Amb_Bugs_Flying_01.ogg,309.23|57.55|0.87,10,20,1,
3072,4080,Amb_Bugs_Flying_01.ogg,260.66|54.44|1.26,10,20,1,
3073,4080,Amb_Bugs_Flying_01.ogg,289.92|95.57|5.90,10,20,1,
3074,4080,AMB_Silent_Lake_01.ogg,366.16|208.45|-2.75,20,50,1,
3075,4080,Amb_Fire_Large_01.ogg,49.51|97.53|1.25,2,10,1,
3076,4080,Amb_Fire_Large_01.ogg,56.82|97.55|1.25,2,10,1,
3077,4080,Amb_Fire_Large_01.ogg,43.50|44.84|1.25,2,10,1,
3078,4080,Amb_Fire_Large_01.ogg,57.25|43.98|1.25,2,10,1,
3079,4080,Amb_Fire_Large_01.ogg,59.28|57.82|1.25,2,10,1,
3080,4080,Amb_Fire_Large_01.ogg,42.93|36.22|8.24,2,10,1,
3081,4080,Amb_Fire_Large_01.ogg,58.06|36.07|8.24,2,10,1,
3082,4080,Animal_Crow_01.ogg,66.91|170.10|18.72,20,50,1,
3083,4080,Animal_Crow_01.ogg,354.30|116.60|18.63,20,50,1,
3084,4080,Animal_Crow_01.ogg,356.19|326.12|18.63,30,80,1,
3085,4080,Animal_Crow_01.ogg,482.39|412.97|18.63,30,80,1,
3086,4080,Animal_Crow_01.ogg,302.73|454.76|18.63,30,80,1,
3087,4080,Amb_Fire_Large_01.ogg,180.26|403.52|20.22,2,10,1,
3088,4080,Amb_Fire_Large_01.ogg,160.59|460.41|20.22,2,10,1,
3089,4080,Amb_Scare_Male_03.ogg,167.94|386.26|19.45,20,50,1,
3090,4080,Amb_Scare_Male_04.ogg,127.02|465.54|19.31,20,50,1,
3091,4060,Amb_Lava_01.ogg,104.47|363.79|43.64,20,40,1,
3092,4060,Amb_Lava_02.ogg,142.89|364.13|43.65,20,40,1,
3093,4060,Amb_Lava_02.ogg,71.96|423.49|43.65,20,40,1,
3094,4060,Amb_Lava_01.ogg,173.14|426.04|43.64,20,40,1,
3095,4480,Amb_Fire_Large_01.ogg,235.38|241.09|57.17,2,10,1,
3096,4480,Amb_Fire_Large_01.ogg,235.06|221.02|57.17,2,10,1,
3097,4480,Amb_Fire_Large_01.ogg,212.51|220.38|57.17,2,10,1,
3098,4480,Amb_Fire_Large_01.ogg,209.92|240.43|57.17,2,10,1,
3099,4480,Amb_Fire_Large_01.ogg,229.24|139.57|67.45,2,10,1,
3100,4480,Amb_Fire_Large_01.ogg,216.55|139.43|67.45,2,10,1,
3101,4480,Amb_Fire_Large_01.ogg,270.21|91.35|67.45,2,10,1,
3102,4480,Amb_Fire_Large_01.ogg,270.55|78.91|67.45,2,10,1,
3103,4480,Amb_Fire_Large_01.ogg,246.73|53.28|67.45,2,10,1,
3104,4480,Amb_Fire_Large_01.ogg,236.18|50.62|67.45,2,10,1,
3105,4480,Amb_Fire_Large_01.ogg,224.41|53.62|67.45,2,10,1,
3106,4480,Amb_Fire_Large_01.ogg,213.10|51.37|67.45,2,10,1,
3107,4480,Amb_Fire_Large_01.ogg,200.92|48.32|67.45,2,10,1,
3108,4480,Amb_Fire_Large_01.ogg,188.34|46.27|67.45,2,10,1,
3109,4480,Amb_Fire_Large_01.ogg,97.37|72.04|78.93,2,10,1,
3110,4480,Amb_Fire_Large_01.ogg,100.36|98.94|78.93,2,10,1,
3111,4480,Amb_HALO_01.ogg,26.17|81.48|83.37,2,20,1,
3112,4480,Amb_Fire_Large_01.ogg,336.68|77.71|66.68,2,10,1,
3113,4480,Amb_Fire_Large_01.ogg,337.15|92.02|66.68,2,10,1,
3114,4480,Amb_Fire_Large_01.ogg,357.51|61.53|66.68,2,10,1,
3115,4480,Amb_Fire_Large_01.ogg,371.01|51.86|70.01,2,10,1,
3116,4480,Amb_Fire_Large_01.ogg,383.83|67.68|68.69,2,10,1,
3117,4480,Amb_Fire_Large_01.ogg,388.42|41.27|73.67,2,10,1,
3118,4480,Amb_Fire_Large_01.ogg,388.56|49.76|72.92,2,10,1,
3119,4480,Amb_Fire_Large_01.ogg,412.14|55.49|73.97,2,10,1,
3120,4480,Amb_Fire_Large_01.ogg,417.84|45.69|73.97,2,10,1,
3121,4480,Amb_Fire_Large_01.ogg,352.68|105.93|66.98,2,10,1,
3122,4480,Amb_Fire_Large_01.ogg,362.45|141.45|66.98,2,10,1,
3123,4480,Amb_Fire_Large_01.ogg,377.36|144.32|66.98,2,10,1,
3124,4480,Amb_Fire_Large_01.ogg,402.02|137.44|66.98,2,10,1,
3125,4480,Amb_Fire_Large_01.ogg,418.90|137.29|69.59,2,10,1,
3126,4480,Amb_Fire_Large_01.ogg,430.40|95.33|67.37,2,10,1,
3127,4480,Amb_Fire_Large_01.ogg,375.99|88.01|68.69,2,10,1,
3128,4480,Amb_Fire_Large_01.ogg,486.80|248.35|67.12,2,10,1,
3129,4480,Amb_Fire_Large_01.ogg,486.67|263.53|67.12,2,10,1,
3130,4480,Amb_Fire_Large_01.ogg,489.43|282.34|68.87,2,10,1,
3131,4480,Amb_Fire_Large_01.ogg,485.83|305.24|68.87,2,10,1,
3132,4480,Amb_Fire_Large_01.ogg,476.00|328.99|67.60,2,10,1,
3133,4480,Amb_Fire_Large_01.ogg,447.35|468.17|106.80,2,10,1,
3134,4480,Amb_Fire_Large_01.ogg,436.25|484.10|106.80,2,10,1,
3135,4480,Amb_Fire_Large_01.ogg,424.65|469.45|106.80,2,10,1,
3136,4480,Amb_Fire_Large_01.ogg,412.37|459.27|106.80,2,10,1,
3137,4480,Amb_Fire_Large_01.ogg,394.30|450.07|106.80,2,10,1,
3138,4480,Amb_Fire_Large_01.ogg,429.76|432.89|106.80,2,10,1,
3139,4480,Amb_Fire_Large_01.ogg,442.86|434.44|106.80,2,10,1,
3140,4480,Amb_Fire_Large_01.ogg,281.18|376.40|59.36,2,10,1,
3141,4480,Amb_Fire_Large_01.ogg,275.65|388.96|59.36,2,10,1,
3142,4480,Amb_Fire_Large_01.ogg,309.67|369.53|59.36,2,10,1,
3143,4480,Amb_Fire_Large_01.ogg,335.36|425.88|53.07,2,10,1,
3144,4480,Amb_Fire_Large_01.ogg,351.40|405.69|53.07,2,10,1,
3145,4480,Amb_Fire_Large_01.ogg,328.86|355.46|55.02,2,10,1,
3146,4480,Amb_Fire_Large_01.ogg,344.41|355.56|55.02,2,10,1,
3147,4480,Amb_Fire_Large_01.ogg,466.93|346.17|66.80,2,10,1,
3148,4480,Amb_Fire_Large_01.ogg,177.45|309.36|99.54,2,10,1,
3149,4480,Amb_Scare_Male_01.ogg,107.46|335.99|101.07,10,30,1,
3150,4480,Amb_Scare_Male_01.ogg,108.30|296.27|101.30,10,30,1,
3151,4480,Amb_Scare_Male_03.ogg,107.53|310.78|101.10,10,30,1,
3152,4480,Amb_Scare_Male_04.ogg,108.27|350.01|100.30,10,30,1,
3153,4480,Amb_Fire_Large_01.ogg,46.57|449.76|149.19,2,10,1,
3154,4480,Amb_Fire_Large_01.ogg,44.70|479.35|149.19,2,10,1,
3155,4480,Amb_Fire_Large_01.ogg,71.66|450.97|149.19,2,10,1,
3156,4480,Amb_Fire_Large_01.ogg,70.48|482.23|149.19,2,10,1,
3157,4480,Amb_Fire_Large_01.ogg,95.39|436.21|149.19,2,10,1,
3158,4480,Amb_Fire_Large_01.ogg,117.62|436.58|149.19,2,10,1,
3159,4480,Amb_Fire_Large_01.ogg,140.22|436.85|149.18,2,10,1,
3160,4480,Amb_Fire_Large_01.ogg,162.53|436.76|149.18,2,10,1,
3161,4480,Amb_Fire_Large_01.ogg,150.70|461.64|149.18,2,10,1,
3162,4480,Amb_Fire_Large_01.ogg,150.37|475.20|149.18,2,10,1,
3163,4480,Amb_Fire_Large_01.ogg,160.73|500.32|149.18,2,10,1,
3164,4480,Amb_Fire_Large_01.ogg,138.26|500.46|149.18,2,10,1,
