TID,Type,Kind,Property,SpecialValue,Race,Grade,WeaponType,ShapeID,Comment,EngTitle,EngName,LocalTitle,LocalName,UseIconType,WorldMapIcon,Level,HP,MP,HPR,MPR,POPMin,POPMax,MOPMin,MOPMax,PD,MD,FD,WD,AD,LD,DP,BP,AP,CP,IGN_AT,AS,Ws,WsAni,RS,RsAni,CS,Exp,ItemDropTID,MapDropTID,SaleTID,Motion,EventRange,Color,Width,Height,Scale,NpcBrain,RegenR,RegenTimeMin,RegenTimeMax,Greeting,Eventlist,Gossip,GreetVoice,GoodbyeVoice
53086,1,13,0,2,4,1,0,701,  ,NPT_Title_002043,NPT_Name_002043,侦察兵,德伦,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,2,2," 162,146,80 ",0.5,2.1,1,13008,0,10,20,20343,10,0,SYJ_NPC_Male_Young_EA_06_2.ogg,
53088,1,14,0,2,4,1,0,33500,  ,NPT_Title_002044,NPT_Name_002044,村庄少女,艾琳,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1800,1800,5000,5500,1000,0,0,0,0,2,2," 105,88,10 ",0.5,2.1,1,0,0,10,20,20344,10,0,CHW_NPC_Female_Kid_AA_05_2.ogg,
53089,1,13,0,2,4,1,0,10,  ,NPT_Title_002045,NPT_Name_002045,派遣部队队长,于格朗姆,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,2,2,"153,162,103",0.5,2.1,1,0,0,10,20,20345,10,0,SYJ_NPC_Male_Young_AA_04_2.ogg,
53090,1,13,0,2,4,1,0,33004,  ,NPT_Title_002046,NPT_Name_002046,后勤官,勒斯保罗,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,2,2," 126,127,76 ",0.5,2.1,1,0,0,10,20,20346,10,0,SYJ_NPC_Male_Young_EA_16_2.ogg,
53091,1,14,0,0,4,1,0,33503,  ,NPT_Title_002047,NPT_Name_002047,侍女长,诺拉,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 117,80,50 ",0.5,2.1,1,0,0,10,20,20347,10,0,CHW_NPC_Female_Old_BA_01_3.ogg,
53092,1,14,0,2,4,1,0,33511,  ,NPT_Title_002048,NPT_Name_002048,警卫队副官,拉德米尔,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 91,49,21 ",0.5,2.1,1,0,0,10,20,20348,10,0,AYM_NPC_Female_Young_AA_02_1.ogg,
53093,1,14,0,2,4,1,0,33600,  ,NPT_Title_002049,NPT_Name_002049,研究员,基艾兰,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 91,70,44 ",0.5,2.1,1,0,0,10,20,20349,10,0,AYM_NPC_Female_Young_BA_04_1.ogg,
53094,1,1,2,2,4,1,0,33600,  ,NPT_Title_002050,NPT_Name_002050,上级杂货商人,浩里,1,10102,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1400,1400,5000,5000,1000,0,0,0,188,2,2," 72,63,58 ",0.5,2.1,1,40003,0,10,20,20231,10|105,0,CHW_NPC_Female_Young_CA_01_3.ogg,
53095,1,7,0,0,4,1,0,33110,  ,NPT_Title_002051,NPT_Name_002051,铁匠,贝潘,1,10700,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 183,158,74 ",0.5,2.1,1,40001,0,10,20,20227,10|119|121|102,5001|5002,SYJ_NPC_Male_Young_DA_15_1.ogg,
53096,1,1,0,2,4,1,0,33100,  ,NPT_Title_002052,NPT_Name_002052,上级武器商人,卡墨奥,1,10100,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1400,1400,5000,5000,1000,0,0,0,133,2,2," 162,146,80 ",0.5,2.1,1,0,0,10,20,20257,10|105,0,SYJ_NPC_Male_Young_BA_03_1.ogg,
53097,1,1,1,2,4,1,0,33600,  ,NPT_Title_002053,NPT_Name_002053,上级防御区商人,札森,1,10101,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1800,1800,5500,5500,1000,0,0,0,153,2,2," 153,132,35 ",0.5,2.1,1,0,0,10,20,20259,10|105,0,AYM_NPC_Female_Young_BB_03_1.ogg,
53098,1,3,0,2,4,1,0,33011,  ,NPT_Title_002054,NPT_Name_002054,技术者,凯因特,1,10300,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 105,88,10 ",0.5,2.1,1,40000,0,10,20,20256,10|122|123|102,5007,SYJ_NPC_Male_Young_BA_06_1.ogg,
53099,1,4,0,2,4,1,0,33620,  ,NPT_Title_002055,NPT_Name_002055,物品保管所,仙夏茵,1,10400,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1800,1800,5500,5500,1000,0,0,0,0,2,2,"153,162,103",0.5,2.1,1,40002,0,10,20,20261,10|117,0,AYM_NPC_Female_Young_BA_01_1.ogg,AYM_NPC_Female_Young_BA_01_2.ogg
53100,1,14,0,2,4,1,0,33012,  ,NPT_Title_002056,NPT_Name_002056,奇怪的商人,浦戴尔,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 126,127,76 ",0.5,2.1,1,0,0,10,20,20357,10,0,SYJ_NPC_Male_Young_CA_01_2.ogg,
53101,1,14,0,2,4,1,0,33513,  ,NPT_Title_002057,NPT_Name_002057,派遣兵 ,林奈,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 117,80,50 ",0.5,2.1,1,0,0,10,20,20358,10,0,AYM_NPC_Female_Young_BA_02_1.ogg,
53102,1,14,0,2,4,1,0,33010,  ,NPT_Title_002058,NPT_Name_002058,猎人,达诺,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 91,49,21 ",0.5,2.1,1,0,0,10,20,20359,10,0,SYJ_NPC_Male_Young_AA_04_1.ogg,
53103,1,14,0,2,2,1,0,302,  ,NPT_Title_002059,NPT_Name_002059,哈比的乐园,地下城管理者,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 162,146,80 ",0.5,2.1,1,0,0,10,20,20031,10,0,SYJ_NPC_Male_Young_BB_04_1.ogg,
53104,1,14,0,2,2,1,0,302,  ,NPT_Title_002060,NPT_Name_002060,暴风古城,地下城管理者,7,1,50,8282,100,0,0,358,363,358,363,537,537,0,0,0,0,49,120,190,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 162,146,80 ",0.5,2.1,1,0,0,10,20,20031,10,0,SYJ_NPC_Male_Young_BB_04_1.ogg,
53111,1,13,0,2,4,1,0,7138,  ,NPT_Title_002061,NPT_Name_002061,幽灵,巴特利亚,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,2,2,"170,255,255",0.5,2.1,1,0,0,10,20,20350,10,0,AYM_NPC_Female_Young_AA_05_1.ogg,
53112,1,14,0,2,4,1,0,719,  ,NPT_Title_002062,NPT_Name_002062,警卫队长 ,里德米,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 72,63,58 ",0.5,2.1,1,0,0,10,20,20351,10,0,SYJ_NPC_Male_Young_BA_11_1.ogg,
53113,1,13,0,2,4,1,0,700,  ,NPT_Title_002063,NPT_Name_002063,派遣兵,弗利特,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,2,2," 183,158,74 ",0.5,2.1,1,13007,0,10,20,20352,10,0,SYJ_NPC_Male_Young_EA_05_1.ogg,
53114,1,13,0,2,4,1,0,303,  ,NPT_Title_002064,NPT_Name_002064,密使,克劳迪斯,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,2,2," 162,146,80 ",0.5,2.1,1,0,0,10,20,20353,10,0,AYM_NPC_Female_Young_BA_04_2.ogg,
53115,1,14,0,2,4,1,0,33502,  ,NPT_Title_002065,NPT_Name_002065,密使,元盖特,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 153,132,35 ",0.5,2.1,1,0,0,10,20,20354,10,0,SYJ_NPC_Male_Young_AA_10_2.ogg,
53116,1,13,0,2,4,1,0,33513,  ,NPT_Title_002066,NPT_Name_002066,研究员,索瑞尔,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,2,2," 105,88,10 ",0.5,2.1,1,0,0,10,20,20355,10,0,AYM_NPC_Female_Young_AA_02_1.ogg,
53117,1,1,2,2,4,1,0,33100,  ,NPT_Title_002067,NPT_Name_002067,上级杂货商人,布鲁诺,1,10102,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1400,1400,5000,5000,1000,0,0,0,188,2,2,"153,162,103",0.5,2.1,1,40003,0,10,20,20254,10|105,0,SYJ_NPC_Male_Young_BA_03_1.ogg,
53118,1,7,0,0,4,1,0,33110,  ,NPT_Title_002068,NPT_Name_002068,铁匠,克里德安,1,10700,20,1785,100,0,0,111,116,111,116,237,237,0,0,0,0,22,60,100,0,0,1000,1400,1400,5000,5000,1000,0,0,0,0,2,2," 126,127,76 ",0.5,2.1,1,40001,0,10,20,20246,10|119|121|102,5001|5002,SYJ_NPC_Male_Young_EA_15_2.ogg,
53121,1,14,0,0,4,1,0,33003, 龙护卫NPC ,NPT_Title_002069,NPT_Name_002069,奥柏林之子,露丝,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,4000,5000,5000,1000,0,0,0,0,2,2," 117,80,50 ",0.5,2.1,1,25004,0,10,20,0,0,0,KHC_NPC_Male_Kid_AA_01_1.ogg,
53122,1,14,0,0,4,1,0,33720, 龙护卫NPC ,NPT_Title_002070,NPT_Name_002070,幽灵,诺拉,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1400,4000,5000,5000,1000,0,0,0,0,2,2,"170,255,255",0.5,2.1,1,25005,0,10,20,0,0,0,AYM_NPC_Female_Young_AA_05_1.ogg,
53123,1,14,0,0,4,1,0,33500, 龙护卫NPC ,NPT_Title_002071,NPT_Name_002071,村庄少女,艾林,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1800,1800,5000,5500,1000,0,0,0,0,2,2," 91,70,44 ",0.5,2.1,1,25006,0,10,20,0,0,0,AYM_NPC_Female_Kid_AA_02_2.ogg,
53131,1,13,0,2,4,1,0,700,  ,NPT_Title_002072,NPT_Name_002072,月光村落,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 72,63,58 ",0.5,2.1,1,13007,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53132,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002073,NPT_Name_002073,月光村落,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 183,158,74 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53133,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002074,NPT_Name_002074,月光村落,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 162,146,80 ",0.5,2.1,1,13009,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53134,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002075,NPT_Name_002075,月光村落,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 153,132,35 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53135,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002076,NPT_Name_002076,月光村落,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 105,88,10 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_03_2.ogg,
53136,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002077,NPT_Name_002077,月光村落,艾琳,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2,"153,162,103",0.5,2.1,1,22504,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_04_1.ogg,
53137,1,13,0,2,4,1,0,700,  ,NPT_Title_002078,NPT_Name_002078,坍塌的都市,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 126,127,76 ",0.5,2.1,1,13007,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53138,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002079,NPT_Name_002079,坍塌的都市,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 117,80,50 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53139,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002080,NPT_Name_002080,坍塌的都市,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 91,49,21 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53141,1,13,0,2,4,1,0,701,  ,NPT_Title_002081,NPT_Name_002081,派遣军临时营地,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 72,63,58 ",0.5,2.1,1,13008,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_03_2.ogg,
53142,1,13,0,2,4,1,0,702,  ,NPT_Title_002082,NPT_Name_002082,派遣军临时营地,士兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 183,158,74 ",0.5,2.1,1,13009,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_04_1.ogg,
53143,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002083,NPT_Name_002083,派遣军临时营地,士兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 162,146,80 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53144,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002084,NPT_Name_002084,派遣军临时营地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 153,132,35 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53145,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002085,NPT_Name_002085,派遣军临时营地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 105,88,10 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53146,1,13,0,2,4,1,0,700,  ,NPT_Title_002086,NPT_Name_002086,农场村庄,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2,"153,162,103",0.5,2.1,1,13007,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53147,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002087,NPT_Name_002087,农场村庄,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 126,127,76 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_03_2.ogg,
53148,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002088,NPT_Name_002088,农场村庄,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 117,80,50 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_04_1.ogg,
53149,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002089,NPT_Name_002089,农场村庄,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 91,49,21 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53150,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002090,NPT_Name_002090,农场村庄,扎森特,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 91,70,44 ",0.5,2.1,1,22504,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53151,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002091,NPT_Name_002091,农场村庄,卡米尔,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 72,63,58 ",0.5,2.1,1,22504,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53152,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002092,NPT_Name_002092,农场村庄,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 183,158,74 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53153,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002093,NPT_Name_002093,农场村庄,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 162,146,80 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_03_2.ogg,
53154,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002094,NPT_Name_002094,农场村庄,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 153,132,35 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_04_1.ogg,
53155,1,13,0,2,4,1,0,700,  ,NPT_Title_002095,NPT_Name_002095,避难处,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 105,88,10 ",0.5,2.1,1,13007,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_14_1.ogg,
53156,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002096,NPT_Name_002096,侦察兵,塞因特,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2,"153,162,103",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_16_1.ogg,
53157,1,13,0,2,4,1,0,702,  ,NPT_Title_002097,NPT_Name_002097,派遣部队临时基地,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 126,127,76 ",0.5,2.1,1,13009,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53158,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002098,NPT_Name_002098,派遣部队临时基地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 117,80,50 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53159,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002099,NPT_Name_002099,派遣部队临时基地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 91,49,21 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53160,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002100,NPT_Name_002100,派遣部队临时基地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 91,70,44 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53161,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002101,NPT_Name_002101,派遣部队临时基地,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 72,63,58 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_03_2.ogg,
53162,1,13,0,2,4,1,0,701,  ,NPT_Title_002102,NPT_Name_002102,派遣部队指挥部,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 183,158,74 ",0.5,2.1,1,13008,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_04_1.ogg,
53163,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002103,NPT_Name_002103,派遣部队指挥部,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 162,146,80 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_05_2.ogg,
53164,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002104,NPT_Name_002104,派遣部队指挥部,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 153,132,35 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_06_2.ogg,
53166,1,13,0,2,4,1,0,702,  ,NPT_Title_002105,NPT_Name_002105,江边村,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2,"153,162,103",0.5,2.1,1,13009,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53167,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002106,NPT_Name_002106,江边村,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 126,127,76 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53168,1,13,0,2,4,1,0,701, 合唱团  ,NPT_Title_002107,NPT_Name_002107,江边村,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 117,80,50 ",0.5,2.1,1,22502,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_1.ogg,
53169,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002108,NPT_Name_002108,江边村,侦察兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 91,49,21 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_02_2.ogg,
53170,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002109,NPT_Name_002109,侦察兵,莫克本,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 91,70,44 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_03_2.ogg,
53171,1,13,0,2,4,1,0,701,  ,NPT_Title_002110,NPT_Name_002110,搜索队,警备兵,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 72,63,58 ",0.5,2.1,1,13008,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_04_1.ogg,
53172,1,13,0,2,4,1,0,702, 合唱团  ,NPT_Title_002111,NPT_Name_002111,侦察兵 ,萨诺克,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 183,158,74 ",0.5,2.1,1,22503,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_05_1.ogg,
53173,1,13,0,2,4,1,0,700, 合唱团  ,NPT_Title_002112,NPT_Name_002112,侦察兵 ,库玛,7,1,40,5235,100,0,0,255,260,255,260,437,437,0,0,0,0,40,100,160,0,0,1000,1230,1230,5000,3400,1000,0,0,0,0,3,2," 162,146,80 ",0.5,2.1,1,22501,0,10,20,0,0,0,SYJ_NPC_Male_Young_DA_06_1.ogg,
