TID,RewardTID,Comment,BoxColor,RewardItem01,RewardItemStack01,RewardRate01,RewardItem02,RewardItemStack02,RewardRate02,RewardItem03,RewardItemStack03,RewardRate03,RewardItem04,RewardItemStack04,RewardRate04,RewardItem05,RewardItemStack05,RewardRate05,RewardItem06,RewardItemStack06,RewardRate06,RewardItem07,RewardItemStack07,RewardRate07,RewardItem08,RewardItemStack08,RewardRate08,RewardItem09,RewardItemStack09,RewardRate09,RewardItem10,RewardItemStack10,RewardRate10
18042,4470,"红顶火山洞穴 (兽族,普通)-S 奖励",4,81124,1,4625,81125,1,7400,81126,1,9250,2070511,1,9438,2070512,1,9626,2070521,1,9739,2070522,1,9852,2070531,1,9927,2070532,1,10000,,,
18043,4470,"红顶火山洞穴 (兽族,普通)-A 奖励",3,81124,1,2000,10016,20,4400,10116,20,6100,10017,20,8300,10117,20,10000,,,,,,,,,,,,,,,
18044,4470,"红顶火山洞穴 (兽族,普通)-B 奖励",3,81124,1,500,10016,10,3100,10116,10,5300,10017,10,7800,10117,10,10000,,,,,,,,,,,,,,,
18045,4470,"红顶火山洞穴 (兽族,普通)-F 奖励",2,10016,1,3000,10116,1,5000,10017,1,8000,10117,1,10000,,,,,,,,,,,,,,,,,,
18110,4471,"红顶火山洞穴 (人类, 困难)-SSS 奖励",5,81025,1,1850,81026,1,8695,2070521,1,8770,2070522,1,8845,2070531,1,9123,2070532,1,9401,83009,1,9501,82016,1,10000,,,,,,
18111,4471,"红顶火山洞穴 (人类, 困难)-SS 奖励",5,81025,1,4625,81026,1,8926,2070521,1,9114,2070522,1,9302,2070531,1,9476,2070532,1,9650,83009,1,9700,82016,1,10000,,,,,,
18112,4471,"红顶火山洞穴 (人类, 困难)-S 奖励",4,81025,1,6475,81026,1,9148,2070521,1,9411,2070522,1,9674,2070531,1,9782,2070532,1,9890,83009,1,9900,82016,1,10000,,,,,,
18113,4471,"红顶火山洞穴 (人类, 困难)-A 奖励",3,81024,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
18114,4471,"红顶火山洞穴 (人类, 困难)-B 奖励",3,81024,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
18115,4471,"红顶火山洞穴 (人类, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
18140,4471,"红顶火山洞穴 (兽族, 困难)-SSS 奖励",5,81125,1,1850,81126,1,8695,2070521,1,8770,2070522,1,8845,2070531,1,9123,2070532,1,9401,83109,1,9501,82016,1,10000,,,,,,
18141,4471,"红顶火山洞穴 (兽族, 困难)-SS 奖励",5,81125,1,4625,81126,1,8926,2070521,1,9114,2070522,1,9302,2070531,1,9476,2070532,1,9650,83109,1,9700,82016,1,10000,,,,,,
18142,4471,"红顶火山洞穴 (兽族, 困难)-S 奖励",4,81125,1,6475,81126,1,9148,2070521,1,9411,2070522,1,9674,2070531,1,9782,2070532,1,9890,83109,1,9900,82016,1,10000,,,,,,
18143,4471,"红顶火山洞穴 (兽族, 困难)-A 奖励",3,81124,1,3000,10016,30,4800,10116,30,6500,10017,30,8300,10117,30,10000,,,,,,,,,,,,,,,
18144,4471,"红顶火山洞穴 (兽族, 困难)-B 奖励",3,81124,1,1000,10016,15,3300,10116,15,5500,10017,15,7800,10117,15,10000,,,,,,,,,,,,,,,
18145,4471,"红顶火山洞穴 (兽族, 困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
18210,4472,"红顶火山洞穴 (人类, 极困难)-SSS 奖励",5,81026,1,6938,2070531,1,7219,2070532,1,7500,110700,1,7750,110701,1,8000,83009,1,8500,82016,1,10000,,,,,,,,,
18211,4472,"红顶火山洞穴 (人类, 极困难)-SS 奖励",5,81025,1,1758,81026,1,7771,2070521,1,7842,2070522,1,7913,2070531,1,8157,2070532,1,8401,110700,1,8551,110701,1,8701,83009,1,9001,82016,1,10000
18212,4472,"红顶火山洞穴 (人类, 极困难)-S 奖励",4,81025,1,3515,81026,1,8603,2070521,1,8746,2070522,1,8889,2070531,1,9095,2070532,1,9301,110700,1,9351,110701,1,9401,83009,1,9501,82016,1,10000
18213,4472,"红顶火山洞穴 (人类, 极困难)-A 奖励",3,81024,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
18214,4472,"红顶火山洞穴 (人类, 极困难)-B 奖励",3,81024,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
18215,4472,"红顶火山洞穴 (人类, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
18240,4472,"红顶火山洞穴 (兽族, 极困难)-SSS 奖励",5,81126,1,6938,2070531,1,7219,2070532,1,7500,110700,1,7750,110701,1,8000,83109,1,8500,82016,1,10000,,,,,,,,,
18241,4472,"红顶火山洞穴 (兽族, 极困难)-SS 奖励",5,81125,1,1758,81126,1,7771,2070521,1,7842,2070522,1,7913,2070531,1,8157,2070532,1,8401,110700,1,8551,110701,1,8701,83109,1,9001,82016,1,10000
18242,4472,"红顶火山洞穴 (兽族, 极困难)-S 奖励",4,81125,1,3515,81126,1,8603,2070521,1,8746,2070522,1,8889,2070531,1,9095,2070532,1,9301,110700,1,9351,110701,1,9401,83109,1,9501,82016,1,10000
18243,4472,"红顶火山洞穴 (兽族, 极困难)-A 奖励",3,81124,1,4000,10016,40,5500,10116,40,7000,10017,40,8500,10117,40,10000,,,,,,,,,,,,,,,
18244,4472,"红顶火山洞穴 (兽族, 极困难)-B 奖励",3,81124,1,1500,10016,20,3625,10116,20,5750,10017,20,7875,10117,20,10000,,,,,,,,,,,,,,,
18245,4472,"红顶火山洞穴 (兽族, 极困难)-F 奖励",2,10016,1,2500,10116,1,5000,10017,1,7500,10117,1,10000,,,,,,,,,,,,,,,,,,
18310,4473,"红顶火山洞穴 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18311,4473,"红顶火山洞穴 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18312,4473,"红顶火山洞穴 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18313,4473,"红顶火山洞穴 (人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18314,4473,"红顶火山洞穴 (人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18315,4473,"红顶火山洞穴 (人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18340,4473,"红顶火山洞穴 (兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18341,4473,"红顶火山洞穴 (兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18342,4473,"红顶火山洞穴 (兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18343,4473,"红顶火山洞穴 (兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18344,4473,"红顶火山洞穴 (兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18345,4473,"红顶火山洞穴 (兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19010,4480,"灰色半兽人村庄 (人类, 普通)-SSS 奖励",5,9070,1,4400,2131231,1,5332,2131232,1,6264,2134231,1,7195,2134232,1,8127,2137231,1,9058,2137232,1,9990,83010,1,10000,0,0,0,0,0,0
19011,4480,"灰色半兽人村庄 (人类, 普通)-SS 奖励",5,9070,1,5900,2131231,1,6583,2131232,1,7265,2134231,1,7948,2134232,1,8630,2137231,1,9313,2137232,1,9995,82016,2,10000,0,0,0,0,0,0
19012,4480,"灰色半兽人村庄 (人类, 普通)-S 奖励",4,9070,1,7400,2131231,1,7834,2131232,1,8267,2134231,1,8700,2134232,1,9133,2137231,1,9566,2137232,1,9999,82016,1,10000,0,0,0,0,0,0
19013,4480,"灰色半兽人村庄 (人类, 普通)-A 奖励",3,9070,1,8900,2131221,1,9084,2131222,1,9267,2134221,1,9450,2134222,1,9634,2137221,1,9817,2137222,1,10000,0,0,0,0,0,0,0,0,0
19014,4480,"灰色半兽人村庄 (人类, 普通)-B 奖励",3,9070,1,9200,2131221,1,9334,2131222,1,9467,2134221,1,9600,2134222,1,9734,2137221,1,9867,2137222,1,10000,0,0,0,0,0,0,0,0,0
19015,4480,"灰色半兽人村庄 (人类, 普通)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19040,4480,"灰色半兽人村庄 (兽族,普通)-SSS 奖励",5,9070,1,4400,2431231,1,5332,2431232,1,6264,2434231,1,7195,2434232,1,8127,2437231,1,9058,2437232,1,9990,83110,1,10000,0,0,0,0,0,0
19041,4480,"灰色半兽人村庄 (兽族,普通)-SS 奖励",5,9070,1,5900,2431231,1,6583,2431232,1,7265,2434231,1,7948,2434232,1,8630,2437231,1,9313,2437232,1,9995,82016,2,10000,0,0,0,0,0,0
19042,4480,"灰色半兽人村庄 (兽族,普通)-S 奖励",4,9070,1,7400,2431231,1,7834,2431232,1,8267,2434231,1,8700,2434232,1,9133,2437231,1,9566,2437232,1,9999,82016,1,10000,0,0,0,0,0,0
19043,4480,"灰色半兽人村庄 (兽族,普通)-A 奖励",3,9070,1,8900,2431221,1,9084,2431222,1,9267,2434221,1,9450,2434222,1,9634,2437221,1,9817,2437222,1,10000,0,0,0,0,0,0,0,0,0
19044,4480,"灰色半兽人村庄 (兽族,普通)-B 奖励",3,9070,1,9200,2431221,1,9334,2431222,1,9467,2434221,1,9600,2434222,1,9734,2437221,1,9867,2437222,1,10000,0,0,0,0,0,0,0,0,0
19045,4480,"灰色半兽人村庄 (兽族,普通)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19110,4481,"灰色半兽人村庄 (人类, 困难)-SSS 奖励",5,9070,1,3500,2141231,1,4426,2141232,1,5352,2144231,1,6277,2144232,1,7203,2147231,1,8129,2147232,1,9054,83010,1,9980,83011,1,10000,0,0,0
19111,4481,"灰色半兽人村庄 (人类, 困难)-SS 奖励",5,9070,1,5500,2141231,1,6249,2141232,1,6997,2144231,1,7745,2144232,1,8494,2147231,1,9242,2147232,1,9990,82016,2,10000,0,0,0,0,0,0
19112,4481,"灰色半兽人村庄 (人类, 困难)-S 奖励",4,9070,1,7000,2141231,1,7500,2141232,1,8000,2144231,1,8499,2144232,1,8999,2147231,1,9498,2147232,1,9998,82016,1,10000,0,0,0,0,0,0
19113,4481,"灰色半兽人村庄 (人类, 困难)-A 奖励",3,9070,1,8500,2141221,1,8750,2141222,1,9000,2144221,1,9250,2144222,1,9500,2147221,1,9750,2147222,1,10000,0,0,0,0,0,0,0,0,0
19114,4481,"灰色半兽人村庄 (人类, 困难)-B 奖励",3,9070,1,9000,2141221,1,9167,2141222,1,9334,2144221,1,9500,2144222,1,9667,2147221,1,9834,2147222,1,10000,0,0,0,0,0,0,0,0,0
19115,4481,"灰色半兽人村庄 (人类, 困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19140,4481,"灰色半兽人村庄 (兽族, 困难)-SSS 奖励",5,9070,1,3500,2441231,1,4426,2441232,1,5352,2444231,1,6277,2444232,1,7203,2447231,1,8129,2447232,1,9054,83110,1,9980,83111,1,10000,0,0,0
19141,4481,"灰色半兽人村庄 (兽族, 困难)-SS 奖励",5,9070,1,5500,2441231,1,6249,2441232,1,6997,2444231,1,7745,2444232,1,8494,2447231,1,9242,2447232,1,9990,82016,2,10000,0,0,0,0,0,0
19142,4481,"灰色半兽人村庄 (兽族, 困难)-S 奖励",4,9070,1,7000,2441231,1,7500,2441232,1,8000,2444231,1,8499,2444232,1,8999,2447231,1,9498,2447232,1,9998,82016,1,10000,0,0,0,0,0,0
19143,4481,"灰色半兽人村庄 (兽族, 困难)-A 奖励",3,9070,1,8500,2441221,1,8750,2441222,1,9000,2444221,1,9250,2444222,1,9500,2447221,1,9750,2447222,1,10000,0,0,0,0,0,0,0,0,0
19144,4481,"灰色半兽人村庄 (兽族, 困难)-B 奖励",3,9070,1,9000,2441221,1,9167,2441222,1,9334,2444221,1,9500,2444222,1,9667,2447221,1,9834,2447222,1,10000,0,0,0,0,0,0,0,0,0
19145,4481,"灰色半兽人村庄 (兽族, 困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19210,4482,"灰色半兽人村庄 (人类, 极困难)-SSS 奖励",5,40301,1,2500,2121231,1,3717,2121232,1,4934,2124231,1,6150,2124232,1,7367,2127231,1,8583,2127232,1,9800,83011,1,10000,0,0,0,0,0,0
19211,4482,"灰色半兽人村庄 (人类, 极困难)-SS 奖励",5,9070,1,4500,2121231,1,5400,2121232,1,6300,2124231,1,7200,2124232,1,8100,2127231,1,9000,2127232,1,9900,82016,2,10000,0,0,0,0,0,0
19212,4482,"灰色半兽人村庄 (人类, 极困难)-S 奖励",4,9070,1,6500,2121231,1,7083,2121232,1,7666,2124231,1,8249,2124232,1,8831,2127231,1,9414,2127232,1,9997,82016,1,10000,0,0,0,0,0,0
19213,4482,"灰色半兽人村庄 (人类, 极困难)-A 奖励",3,9070,1,8500,2121221,1,8750,2121222,1,9000,2124221,1,9250,2124222,1,9500,2127221,1,9750,2127222,1,10000,0,0,0,0,0,0,0,0,0
19214,4482,"灰色半兽人村庄 (人类, 极困难)-B 奖励",3,9070,1,9000,2121221,1,9167,2121222,1,9334,2124221,1,9500,2124222,1,9667,2127221,1,9834,2127222,1,10000,0,0,0,0,0,0,0,0,0
19215,4482,"灰色半兽人村庄 (人类, 极困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19240,4482,"灰色半兽人村庄 (兽族, 极困难)-SSS 奖励",5,40301,1,2500,2421231,1,3717,2421232,1,4934,2424231,1,6150,2424232,1,7367,2427231,1,8583,2427232,1,9800,83111,1,10000,0,0,0,0,0,0
19241,4482,"灰色半兽人村庄 (兽族, 极困难)-SS 奖励",5,9070,1,4500,2421231,1,5400,2421232,1,6300,2424231,1,7200,2424232,1,8100,2427231,1,9000,2427232,1,9900,82016,2,10000,0,0,0,0,0,0
19242,4482,"灰色半兽人村庄 (兽族, 极困难)-S 奖励",4,9070,1,6500,2421231,1,7083,2421232,1,7666,2424231,1,8249,2424232,1,8831,2427231,1,9414,2427232,1,9997,82016,1,10000,0,0,0,0,0,0
19243,4482,"灰色半兽人村庄 (兽族, 极困难)-A 奖励",3,9070,1,8500,2421221,1,8750,2421222,1,9000,2424221,1,9250,2424222,1,9500,2427221,1,9750,2427222,1,10000,0,0,0,0,0,0,0,0,0
19244,4482,"灰色半兽人村庄 (兽族, 极困难)-B 奖励",3,9070,1,9000,2421221,1,9167,2421222,1,9334,2424221,1,9500,2424222,1,9667,2427221,1,9834,2427222,1,10000,0,0,0,0,0,0,0,0,0
19245,4482,"灰色半兽人村庄 (兽族, 极困难)-F 奖励",2,9070,1,9500,10016,1,9625,10116,1,9750,10017,1,9875,10117,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19310,4483,"灰色半兽人村庄 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19311,4483,"灰色半兽人村庄 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19312,4483,"灰色半兽人村庄 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19313,4483,"灰色半兽人村庄 (人类, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19314,4483,"灰色半兽人村庄 (人类, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19315,4483,"灰色半兽人村庄 (人类, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19340,4483,"灰色半兽人村庄 (兽族, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19341,4483,"灰色半兽人村庄 (兽族, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19342,4483,"灰色半兽人村庄 (兽族, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343,4483,"灰色半兽人村庄 (兽族, 炼狱)-A 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19344,4483,"灰色半兽人村庄 (兽族, 炼狱)-B 奖励",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19345,4483,"灰色半兽人村庄 (兽族, 炼狱)-F 奖励",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010,4490,"光之地下庭院 (人类, 普通)-SSS 奖励",5,9070,1,4400,2131331,1,5332,2131332,1,6264,2134331,1,7195,2134332,1,8127,2137331,1,9058,2137332,1,9990,83012,1,10000,0,0,0,0,0,0
20011,4490,"光之地下庭院 (人类, 普通)-SS 奖励",5,9070,1,5900,2131331,1,6583,2131332,1,7265,2134331,1,7948,2134332,1,8630,2137331,1,9313,2137332,1,9995,82016,2,10000,0,0,0,0,0,0
20012,4490,"光之地下庭院 (人类, 普通)-S 奖励",4,9070,1,7400,2131331,1,7834,2131332,1,8267,2134331,1,8700,2134332,1,9133,2137331,1,9566,2137332,1,9999,82016,1,10000,0,0,0,0,0,0
20013,4490,"光之地下庭院 (人类, 普通)-A 奖励",3,9070,1,8900,2131321,1,9084,2131322,1,9267,2134321,1,9450,2134322,1,9634,2137321,1,9817,2137322,1,10000,0,0,0,0,0,0,0,0,0
20014,4490,"光之地下庭院 (人类, 普通)-B 奖励",3,9070,1,9200,2131321,1,9334,2131322,1,9467,2134321,1,9600,2134322,1,9734,2137321,1,9867,2137322,1,10000,0,0,0,0,0,0,0,0,0
20015,4490,"光之地下庭院 (人类, 普通)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040,4490,"光之地下庭院 (兽族,普通)-SSS 奖励",5,9070,1,4400,2431331,1,5332,2431332,1,6264,2434331,1,7195,2434332,1,8127,2437331,1,9058,2437332,1,9990,83112,1,10000,0,0,0,0,0,0
20041,4490,"光之地下庭院 (兽族,普通)-SS 奖励",5,9070,1,5900,2431331,1,6583,2431332,1,7265,2434331,1,7948,2434332,1,8630,2437331,1,9313,2437332,1,9995,82016,2,10000,0,0,0,0,0,0
20042,4490,"光之地下庭院 (兽族,普通)-S 奖励",4,9070,1,7400,2431331,1,7834,2431332,1,8267,2434331,1,8700,2434332,1,9133,2437331,1,9566,2437332,1,9999,82016,1,10000,0,0,0,0,0,0
20043,4490,"光之地下庭院 (兽族,普通)-A 奖励",3,9070,1,8900,2431321,1,9084,2431322,1,9267,2434321,1,9450,2434322,1,9634,2437321,1,9817,2437322,1,10000,0,0,0,0,0,0,0,0,0
20044,4490,"光之地下庭院 (兽族,普通)-B 奖励",3,9070,1,9200,2431321,1,9334,2431322,1,9467,2434321,1,9600,2434322,1,9734,2437321,1,9867,2437322,1,10000,0,0,0,0,0,0,0,0,0
20045,4490,"光之地下庭院 (兽族,普通)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110,4491,"光之地下庭院 (人类, 困难)-SSS 奖励",5,9070,1,3500,2141331,1,4310,2141332,1,5120,2144331,1,5930,2144332,1,6740,2147331,1,7550,2147332,1,8360,2070631,1,9170,2070632,1,9980,83012,1,10000
20111,4491,"光之地下庭院 (人类, 困难)-SS 奖励",5,9070,1,5500,2141331,1,6062,2141332,1,6623,2144331,1,7184,2144332,1,7745,2147331,1,8307,2147332,1,8868,2070631,1,9429,2070632,1,9990,82016,2,10000
20112,4491,"光之地下庭院 (人类, 困难)-S 奖励",4,9070,1,7000,2141331,1,7375,2141332,1,7750,2144331,1,8124,2144332,1,8499,2147331,1,8874,2147332,1,9248,2070631,1,9623,2070632,1,9998,82016,1,10000
20113,4491,"光之地下庭院 (人类, 困难)-A 奖励",3,9070,1,8500,2141321,1,8688,2141322,1,8875,2144321,1,9063,2144322,1,9250,2147321,1,9438,2147322,1,9625,2070621,1,9813,2070622,1,10000,0,0,0
20114,4491,"光之地下庭院 (人类, 困难)-B 奖励",3,9070,1,9000,2141321,1,9125,2141322,1,9250,2144321,1,9375,2144322,1,9500,2147321,1,9625,2147322,1,9750,2070621,1,9875,2070622,1,10000,0,0,0
20115,4491,"光之地下庭院 (人类, 困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140,4491,"光之地下庭院 (兽族, 困难)-SSS 奖励",5,9070,1,3500,2441331,1,4310,2441332,1,5120,2444331,1,5930,2444332,1,6740,2447331,1,7550,2447332,1,8360,2070631,1,9170,2070632,1,9980,83112,1,10000
20141,4491,"光之地下庭院 (兽族, 困难)-SS 奖励",5,9070,1,5500,2441331,1,6062,2441332,1,6623,2444331,1,7184,2444332,1,7745,2447331,1,8307,2447332,1,8868,2070631,1,9429,2070632,1,9990,82016,2,10000
20142,4491,"光之地下庭院 (兽族, 困难)-S 奖励",4,9070,1,7000,2441331,1,7375,2441332,1,7750,2444331,1,8124,2444332,1,8499,2447331,1,8874,2447332,1,9248,2070631,1,9623,2070632,1,9998,82016,1,10000
20143,4491,"光之地下庭院 (兽族, 困难)-A 奖励",3,9070,1,8500,2441321,1,8688,2441322,1,8875,2444321,1,9063,2444322,1,9250,2447321,1,9438,2447322,1,9625,2070621,1,9813,2070622,1,10000,0,0,0
20144,4491,"光之地下庭院 (兽族, 困难)-B 奖励",3,9070,1,9000,2441321,1,9125,2441322,1,9250,2444321,1,9375,2444322,1,9500,2447321,1,9625,2447322,1,9750,2070621,1,9875,2070622,1,10000,0,0,0
20145,4491,"光之地下庭院 (兽族, 困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210,4492,"光之地下庭院 (人类, 极困难)-SSS 奖励",5,40301,1,2500,2121331,1,3717,2121332,1,4934,2124331,1,6150,2124332,1,7367,2127331,1,8583,2127332,1,9800,83013,1,10000,0,0,0,0,0,0
20211,4492,"光之地下庭院 (人类, 极困难)-SS 奖励",5,9070,1,4500,2121331,1,5400,2121332,1,6300,2124331,1,7200,2124332,1,8100,2127331,1,9000,2127332,1,9900,82016,2,10000,0,0,0,0,0,0
20212,4492,"光之地下庭院 (人类, 极困难)-S 奖励",4,9070,1,6500,2121331,1,7083,2121332,1,7666,2124331,1,8249,2124332,1,8831,2127331,1,9414,2127332,1,9997,82016,1,10000,0,0,0,0,0,0
20213,4492,"光之地下庭院 (人类, 极困难)-A 奖励",3,9070,1,8500,2121321,1,8750,2121322,1,9000,2124321,1,9250,2124322,1,9500,2127321,1,9750,2127322,1,10000,0,0,0,0,0,0,0,0,0
20214,4492,"光之地下庭院 (人类, 极困难)-B 奖励",3,9070,1,9000,2121321,1,9167,2121322,1,9334,2124321,1,9500,2124322,1,9667,2127321,1,9834,2127322,1,10000,0,0,0,0,0,0,0,0,0
20215,4492,"光之地下庭院 (人类, 极困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240,4492,"光之地下庭院 (兽族, 极困难)-SSS 奖励",5,40301,1,2500,2421331,1,3717,2421332,1,4934,2424331,1,6150,2424332,1,7367,2427331,1,8583,2427332,1,9800,83113,1,10000,0,0,0,0,0,0
20241,4492,"光之地下庭院 (兽族, 极困难)-SS 奖励",5,9070,1,4500,2421331,1,5400,2421332,1,6300,2424331,1,7200,2424332,1,8100,2427331,1,9000,2427332,1,9900,82016,2,10000,0,0,0,0,0,0
20242,4492,"光之地下庭院 (兽族, 极困难)-S 奖励",4,9070,1,6500,2421331,1,7083,2421332,1,7666,2424331,1,8249,2424332,1,8831,2427331,1,9414,2427332,1,9997,82016,1,10000,0,0,0,0,0,0
20243,4492,"光之地下庭院 (兽族, 极困难)-A 奖励",3,9070,1,8500,2421321,1,8750,2421322,1,9000,2424321,1,9250,2424322,1,9500,2427321,1,9750,2427322,1,10000,0,0,0,0,0,0,0,0,0
20244,4492,"光之地下庭院 (兽族, 极困难)-B 奖励",3,9070,1,9000,2421321,1,9167,2421322,1,9334,2424321,1,9500,2424322,1,9667,2427321,1,9834,2427322,1,10000,0,0,0,0,0,0,0,0,0
20245,4492,"光之地下庭院 (兽族, 极困难)-F 奖励",2,9070,1,9500,10020,1,9625,10120,1,9750,10021,1,9875,10121,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20310,4493,"光之地下庭院 (人类, 炼狱)-SSS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20311,4493,"光之地下庭院 (人类, 炼狱)-SS 奖励",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20312,4493,"光之地下庭院 (人类, 炼狱)-S 奖励",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
