TID,ProductType,ProductKind,Comment,ItemTID,ProductLevel,RecipeExp,CostGhelld,CompleteItemTID,SourceItem01,Value01,SourceItem02,Value02,SourceItem03,Value03,SourceItem04,Value04,SourceItem05,Value05,SourceItem06,Value06,SourceItem07,Value07,SourceItem08,Value08
10208,2,1,1模式：普通技术沥青的铠甲,65108,10,304,528,2413252,37102,4,42200,1,,,,,,,,,,,,
10209,2,1,2模式：普通技术沥青的铠甲,65109,10,304,528,2413253,37102,4,42200,1,,,,,,,,,,,,
10210,2,1,1模式：高级的球场格里夫斯,65110,10,424,720,2413254,37102,4,42200,1,42210,1,,,,,,,,,,
10211,2,1,2模式：高级的球场格里夫斯,65111,10,424,720,2413255,37102,4,42200,1,42210,1,,,,,,,,,,
10212,2,1,1模式：格里夫斯稀有头盔技能,65112,10,1220,960,2413256,37102,5,43000,1,42210,1,39100,2,,,,,,,,
10213,2,1,2模式：格里夫斯稀有头盔技能,65113,10,1220,960,2413257,37102,5,43000,1,42210,1,39100,2,,,,,,,,
10214,2,1,模式：格里夫斯球场破旧铠甲,65114,15,276,1080,2413351,37103,4,,,,,,,,,,,,,,
10215,2,1,1模式：平庸的投球铠甲格里夫斯,65115,15,516,1188,2413352,37103,4,42201,1,,,,,,,,,,,,
10216,2,1,2模式：平庸的投球铠甲格里夫斯,65116,15,516,1188,2413353,37103,4,42201,1,,,,,,,,,,,,
10217,2,1,1模式：格里夫斯投高级的铠甲,65117,15,756,1620,2413354,37103,4,42201,1,42210,1,,,,,,,,,,
10218,2,1,2模式：格里夫斯投高级的铠甲,65118,15,756,1620,2413355,37103,4,42201,1,42210,1,,,,,,,,,,
10219,2,1,1模式：格里夫斯稀有头盔铠甲,65119,15,2825,2160,2413356,37103,5,43000,2,42210,1,39101,1,,,,,,,,
10220,2,1,2模式：格里夫斯稀有头盔铠甲,65120,15,2825,2160,2413357,37103,5,43000,2,42210,1,39101,1,,,,,,,,
10221,2,1,模式：格里夫斯球场破旧的,65121,20,368,1920,2413451,37104,4,,,,,,,,,,,,,,
10222,2,1,1模式：平庸的投球格里夫斯,65122,20,688,2112,2413452,37104,4,42201,1,,,,,,,,,,,,
10223,2,1,2模式：平庸的投球格里夫斯,65123,20,688,2112,2413453,37104,4,42201,1,,,,,,,,,,,,
10224,2,1,1模式：格里夫斯投高级的,65124,20,1008,2880,2413454,37104,4,42201,1,42210,1,,,,,,,,,,
10225,2,1,2模式：格里夫斯投高级的,65125,20,1008,2880,2413455,37104,4,42201,1,42210,1,,,,,,,,,,
10226,2,1,1模式：格里夫斯头盔一种罕见的,65126,20,2327,3840,2413456,37104,5,43001,1,42210,2,39101,1,,,,,,,,
10227,2,1,2模式：格里夫斯头盔一种罕见的,65127,20,2327,3840,2413457,37104,5,43001,1,42210,2,39101,1,,,,,,,,
10228,2,1,模式：格里夫斯破旧的投球,65128,25,460,3000,2413551,37105,4,,,,,,,,,,,,,,
10229,2,1,1模式：平庸的投手格里夫斯,65129,25,960,3300,2413552,37105,4,42202,1,,,,,,,,,,,,
10230,2,1,2模式：平庸的投手格里夫斯,65130,25,960,3300,2413553,37105,4,42202,1,,,,,,,,,,,,
10231,2,1,1模式：高级的格里夫斯球场,65131,25,1460,4500,2413554,37105,4,42202,1,42210,2,,,,,,,,,,
10232,2,1,2模式：高级的格里夫斯球场,65132,25,1460,4500,2413555,37105,4,42202,1,42210,2,,,,,,,,,,
10233,2,1,1模式：格里夫斯球场,65133,25,6200,6000,2413556,37105,5,43001,2,42210,2,39101,2,,,,,,,,
10234,2,1,2模式：格里夫斯球场,65134,25,6200,6000,2413557,37105,5,43001,2,42210,2,39101,2,,,,,,,,
10235,2,1,模式：格里夫斯寒碜坚韧的球场,65135,30,552,4320,2413651,37106,4,,,,,,,,,,,,,,
10236,2,1,1模式：普通刚毅间距格里夫斯,65136,30,1152,4752,2413652,37106,4,42202,1,,,,,,,,,,,,
10237,2,1,2模式：普通刚毅间距格里夫斯,65137,30,1152,4752,2413653,37106,4,42202,1,,,,,,,,,,,,
10238,2,1,1模式：格里夫斯高级的坚韧的球场,65138,30,1752,6480,2413654,37106,4,42202,1,42210,3,,,,,,,,,,
10239,2,1,2模式：高级的坚韧的格里夫斯球场,65139,30,1752,6480,2413655,37106,4,42202,1,42210,3,,,,,,,,,,
10240,2,1,1模式：罕见的刚毅间距格里夫斯,65140,30,4740,8640,2413656,37106,5,43002,1,42210,4,39101,2,,,,,,,,
10241,2,1,2模式：罕见的刚毅间距格里夫斯,65141,30,4740,8640,2413657,37106,5,43002,1,42210,4,39101,2,,,,,,,,
10242,2,1,1模式：格里夫斯不屈不挠特制的头盔,65142,30,8274,12960,2413658,37106,6,43015,2,42210,5,39101,3,,,,,,,,
10243,2,1,2模式：格里夫斯不屈不挠特制的头盔,65143,30,8274,12960,2413659,37106,6,43015,2,42210,5,39101,3,,,,,,,,
10244,2,1,计划：头盔不起眼的耐性的格里夫斯的,65144,35,644,5880,2413751,37107,4,,,,,,,,,,,,,,
10245,2,1,1模式：平庸的投球耐性的格里夫斯,65145,35,1484,6468,2413752,37107,4,42203,1,,,,,,,,,,,,
10246,2,1,2模式：平庸的投球耐性的格里夫斯,65146,35,1484,6468,2413753,37107,4,42203,1,,,,,,,,,,,,
10247,2,1,1模式：格里夫斯投高级的耐性的,65147,35,2324,8820,2413754,37107,4,42203,1,42210,4,,,,,,,,,,
10248,2,1,2模式：格里夫斯投高级的耐性的,65148,35,2324,8820,2413755,37107,4,42203,1,42210,4,,,,,,,,,,
10249,2,1,1模式：格里夫斯头盔罕见的耐性的,65149,35,5333,11760,2413756,37107,5,43002,1,42210,5,39102,1,,,,,,,,
10250,2,1,2模式：格里夫斯头盔罕见的耐性的,65150,35,5333,11760,2413757,37107,5,43002,1,42210,5,39102,1,,,,,,,,
10251,2,1,1模式：特殊耐性的球场格里夫斯,65151,35,9257,17640,2413758,37107,6,43016,2,42210,7,39102,1,,,,,,,,
10252,2,1,2模式：特殊耐性的球场格里夫斯,65152,35,9257,17640,2413759,37107,6,43016,2,42210,7,39102,1,,,,,,,,
10253,2,1,模式：破旧的防护头盔,65153,40,736,7680,2413951,37108,4,,,,,,,,,,,,,,
10254,2,1,1模式：普通防护头盔的,65154,40,1696,8448,2413952,37108,4,42203,1,,,,,,,,,,,,
10255,2,1,2模式：普通防护头盔的,65155,40,1696,8448,2413953,37108,4,42203,1,,,,,,,,,,,,
10256,2,1,1模式：格里夫斯投高级的保护,65156,40,2656,11520,2413954,37108,4,42203,1,42210,5,,,,,,,,,,
10257,2,1,2模式：格里夫斯投高级的保护,65157,40,2656,11520,2413955,37108,4,42203,1,42210,5,,,,,,,,,,
10258,2,1,1模式：稀有头盔保护格里夫斯,65158,40,6094,15360,2413956,37108,5,43003,1,42210,6,39102,1,,,,,,,,
10259,2,1,2模式：稀有头盔保护格里夫斯,65159,40,6094,15360,2413957,37108,5,43003,1,42210,6,39102,1,,,,,,,,
10260,2,1,1模式：特殊的防护头盔,65160,40,10580,23040,2413958,37108,6,43017,2,42210,9,39102,1,,,,,,,,
10261,2,1,2模式：特殊的防护头盔,65161,40,10580,23040,2413959,37108,6,43017,2,42210,9,39102,1,,,,,,,,
10262,2,1,模式：格里夫斯球场破旧的饲养,65162,45,828,9720,2414151,37109,4,,,,,,,,,,,,,,
10263,2,1,1模式：平庸的投球格里夫斯,65163,45,2088,10692,2414152,37109,4,42204,1,,,,,,,,,,,,
10264,2,1,2模式：平庸的投球格里夫斯,65164,45,2088,10692,2414153,37109,4,42204,1,,,,,,,,,,,,
10265,2,1,1模式：高级的间距格里夫斯,65165,45,3348,14580,2414154,37109,4,42204,1,42210,6,,,,,,,,,,
10266,2,1,2模式：高级的间距格里夫斯,65166,45,3348,14580,2414155,37109,4,42204,1,42210,6,,,,,,,,,,
10267,2,1,1模式：格里夫斯稀有头盔,65167,45,7666,19440,2414156,37109,5,43003,1,42210,8,39102,1,,,,,,,,
10268,2,1,2模式：头盔一种罕见的遵守格里夫斯,65168,45,7666,19440,2414157,37109,5,43003,1,42210,8,39102,1,,,,,,,,
10269,2,1,1模式：特殊的纪念球场格里夫斯,65169,45,13522,29160,2414158,37109,6,43018,2,42210,12,39102,1,,,,,,,,
10270,2,1,2模式：特殊的纪念球场格里夫斯,65170,45,13522,29160,2414159,37109,6,43018,2,42210,12,39102,1,,,,,,,,
10271,2,1,模式：头盔寒碜不朽格里夫斯,65171,50,920,12000,2414351,37110,4,,,,,,,,,,,,,,
10272,2,1,1模式：普通的投球腿甲不朽,65172,50,2320,13200,2414352,37110,4,42204,1,,,,,,,,,,,,
10273,2,1,2模式：普通的投球腿甲不朽,65173,50,2320,13200,2414353,37110,4,42204,1,,,,,,,,,,,,
10274,2,1,1模式：高级的不朽的球场格里夫斯,65174,50,3720,18000,2414354,37110,4,42204,1,42210,7,,,,,,,,,,
10275,2,1,2模式：高级的不朽的球场格里夫斯,65175,50,3720,18000,2414355,37110,4,42204,1,42210,7,,,,,,,,,,
10276,2,1,1模式：头盔罕见的不朽格里夫斯,65176,50,8518,24000,2414356,37110,5,43004,1,42210,10,39102,1,,,,,,,,
10277,2,1,2模式：头盔罕见的不朽格里夫斯,65177,50,8518,24000,2414357,37110,5,43004,1,42210,10,39102,1,,,,,,,,
10278,2,1,1模式：特殊的不朽铠甲头盔,65178,50,16208,36000,2414358,37110,6,43019,2,42210,15,39102,2,,,,,,,,
10279,2,1,2模式：特殊的不朽铠甲头盔,65179,50,16208,36000,2414359,37110,6,43019,2,42210,15,39102,2,,,,,,,,
10280,2,1,模式：头盔寒碜不朽格里夫斯,65180,55,1012,14520,2414551,37111,4,,,,,,,,,,,,,,
10281,2,1,1模式：普通的投球腿甲不朽,65181,55,2772,15972,2414552,37111,4,42212,1,,,,,,,,,,,,
10282,2,1,2模式：普通的投球腿甲不朽,65182,55,2772,15972,2414553,37111,4,42212,1,,,,,,,,,,,,
10283,2,1,1模式：高级的不朽的球场格里夫斯,65183,55,4172,21780,2414554,37111,4,42212,1,42210,9,,,,,,,,,,
10284,2,1,2模式：高级的不朽的球场格里夫斯,65184,55,4172,21780,2414555,37111,4,42212,1,42210,9,,,,,,,,,,
10285,2,1,1模式：头盔罕见的不朽格里夫斯,65185,55,10360,29040,2414556,37111,5,43004,2,42210,12,39103,1,,,,,,,,
10286,2,1,2模式：头盔罕见的不朽格里夫斯,65186,55,10360,29040,2414557,37111,5,43004,2,42210,12,39103,1,,,,,,,,
10287,2,1,1模式：特殊的不朽铠甲头盔,65187,55,19808,43560,2414558,37111,6,43019,4,42210,18,39103,1,,,,,,,,
10288,2,1,2模式：特殊的不朽铠甲头盔,65188,55,19808,43560,2414559,37111,6,43019,4,42210,18,39103,1,,,,,,,,
10400,2,1,模式：破旧的重盔,65200,1,92,120,2416151,37101,4,,,,,,,,,,,,,,
10401,2,1,1模式：普通的重盔,65201,1,152,132,2416152,37101,4,42200,1,,,,,,,,,,,,
10402,2,1,2模式：普通的重盔,65202,1,152,132,2416153,37101,4,42200,1,,,,,,,,,,,,
10403,2,1,1模式：高级的学员重盔,65203,5,212,180,2416154,37101,4,42200,1,42210,1,,,,,,,,,,
10404,2,1,2模式：高级的学员重盔,65204,5,212,180,2416155,37101,4,42200,1,42210,1,,,,,,,,,,
10405,2,1,1模式：罕见的重盔,65205,5,492,240,2416156,37101,4,43000,1,42210,1,39100,1,,,,,,,,
10406,2,1,2模式：罕见的重盔,65206,5,492,240,2416157,37101,4,43000,1,42210,1,39100,1,,,,,,,,
10407,2,1,模式：简陋的重盔,65207,10,184,480,2416251,37102,4,,,,,,,,,,,,,,
10408,2,1,1模式：普通的重盔,65208,10,304,528,2416252,37102,4,42200,1,,,,,,,,,,,,
10409,2,1,2模式：普通的重盔,65209,10,304,528,2416253,37102,4,42200,1,,,,,,,,,,,,
10410,2,1,1模式：高级的的重盔,65210,10,424,720,2416254,37102,4,42200,1,42210,1,,,,,,,,,,
10411,2,1,2模式：高级的的重盔,65211,10,424,720,2416255,37102,4,42200,1,42210,1,,,,,,,,,,
10412,2,1,1模式：稀有技能的重盔,65212,10,1220,960,2416256,37102,5,43000,1,42210,1,39100,2,,,,,,,,
10413,2,1,2模式：稀有技能的重盔,65213,10,1220,960,2416257,37102,5,43000,1,42210,1,39100,2,,,,,,,,
10414,2,1,模式：铠甲的重盔,65214,15,276,1080,2416351,37103,4,,,,,,,,,,,,,,
10415,2,1,1模式：普通铠甲重盔,65215,15,516,1188,2416352,37103,4,42201,1,,,,,,,,,,,,
10416,2,1,2模式：普通铠甲重盔,65216,15,516,1188,2416353,37103,4,42201,1,,,,,,,,,,,,
10417,2,1,1模式：高级的铠甲的重盔,65217,15,756,1620,2416354,37103,4,42201,1,42210,1,,,,,,,,,,
10418,2,1,2模式：高级的铠甲的重盔,65218,15,756,1620,2416355,37103,4,42201,1,42210,1,,,,,,,,,,
10419,2,1,1模式：罕见铠甲的重盔,65219,15,2825,2160,2416356,37103,5,43000,2,42210,1,39101,1,,,,,,,,
10420,2,1,2模式：罕见铠甲的重盔,65220,15,2825,2160,2416357,37103,5,43000,2,42210,1,39101,1,,,,,,,,
10421,2,1,模式：破旧的重盔,65221,20,368,1920,2416451,37104,4,,,,,,,,,,,,,,
10422,2,1,1模式：普通重盔,65222,20,688,2112,2416452,37104,4,42201,1,,,,,,,,,,,,
10423,2,1,2模式：普通重盔,65223,20,688,2112,2416453,37104,4,42201,1,,,,,,,,,,,,
10424,2,1,1模式：高级的重盔,65224,20,1008,2880,2416454,37104,4,42201,1,42210,1,,,,,,,,,,
10425,2,1,2模式：高级的的重盔,65225,20,1008,2880,2416455,37104,4,42201,1,42210,1,,,,,,,,,,
10426,2,1,1模式：重盔一个难得的,65226,20,2327,3840,2416456,37104,5,43001,1,42210,2,39101,1,,,,,,,,
10427,2,1,2模式：重盔一个难得的,65227,20,2327,3840,2416457,37104,5,43001,1,42210,2,39101,1,,,,,,,,
10428,2,1,模式：重型球场破旧的,65228,25,460,3000,2416551,37105,4,,,,,,,,,,,,,,
10429,2,1,1模式：重型球场平庸的,65229,25,960,3300,2416552,37105,4,42202,1,,,,,,,,,,,,
10430,2,1,2模式：重型球场平庸的,65230,25,960,3300,2416553,37105,4,42202,1,,,,,,,,,,,,
10431,2,1,1模式：重型球场高级的,65231,25,1460,4500,2416554,37105,4,42202,1,42210,2,,,,,,,,,,
10432,2,1,2模式：重型球场高级的,65232,25,1460,4500,2416555,37105,4,42202,1,42210,2,,,,,,,,,,
10433,2,1,1模式：球场的重稀土坚韧,65233,25,6200,6000,2416556,37105,5,43001,2,42210,2,39101,2,,,,,,,,
10434,2,1,2模式：沥青的重稀土坚韧,65234,25,6200,6000,2416557,37105,5,43001,2,42210,2,39101,2,,,,,,,,
10435,2,1,模式：重型球场破旧的不屈,65235,30,552,4320,2416651,37106,4,,,,,,,,,,,,,,
10436,2,1,1模式：普通刚毅重盔,65236,30,1152,4752,2416652,37106,4,42202,1,,,,,,,,,,,,
10437,2,1,2模式：普通刚毅重盔,65237,30,1152,4752,2416653,37106,4,42202,1,,,,,,,,,,,,
10438,2,1,1模式：头盔高级的一往无前,65238,30,1752,6480,2416654,37106,4,42202,1,42210,3,,,,,,,,,,
10439,2,1,2模式：高级的坚韧的重型球场,65239,30,1752,6480,2416655,37106,4,42202,1,42210,3,,,,,,,,,,
10440,2,1,1模式：重稀土刚毅间距,65240,30,4740,8640,2416656,37106,5,43002,1,42210,4,39101,2,,,,,,,,
10441,2,1,2模式：重稀土刚毅间距,65241,30,4740,8640,2416657,37106,5,43002,1,42210,4,39101,2,,,,,,,,
10442,2,1,1模式：非凡毅力的重盔,65242,30,8274,12960,2416658,37106,6,43015,2,42210,5,39101,3,,,,,,,,
10443,2,1,2模式：非凡毅力的重盔,65243,30,8274,12960,2416659,37106,6,43015,2,42210,5,39101,3,,,,,,,,
10444,2,1,模式：破旧的耐性好的重盔,65244,35,644,5880,2416751,37107,4,,,,,,,,,,,,,,
10445,2,1,1模式：普通耐性的重盔,65245,35,1484,6468,2416752,37107,4,42203,1,,,,,,,,,,,,
10446,2,1,2模式：普通耐性的重盔,65246,35,1484,6468,2416753,37107,4,42203,1,,,,,,,,,,,,
10447,2,1,1模式：高级的耐性好的重盔,65247,35,2324,8820,2416754,37107,4,42203,1,42210,4,,,,,,,,,,
10448,2,1,2模式：高级的耐性好的重盔,65248,35,2324,8820,2416755,37107,4,42203,1,42210,4,,,,,,,,,,
10449,2,1,1模式：罕见的耐性的重盔,65249,35,5333,11760,2416756,37107,5,43002,1,42210,5,39102,1,,,,,,,,
10450,2,1,2模式：罕见的耐性的重盔,65250,35,5333,11760,2416757,37107,5,43002,1,42210,5,39102,1,,,,,,,,
10451,2,1,1模式：非凡的耐性好的重盔,65251,35,9257,17640,2416758,37107,6,43016,2,42210,7,39102,1,,,,,,,,
10452,2,1,2模式：非凡的耐性好的重盔,65252,35,9257,17640,2416759,37107,6,43016,2,42210,7,39102,1,,,,,,,,
10453,2,1,模式：保护的重盔,65253,40,736,7680,2416951,37108,4,,,,,,,,,,,,,,
10454,2,1,1模式：普通保护重盔,65254,40,1696,8448,2416952,37108,4,42203,1,,,,,,,,,,,,
10455,2,1,2模式：普通保护重盔,65255,40,1696,8448,2416953,37108,4,42203,1,,,,,,,,,,,,
10456,2,1,1模式：高级的保护重盔,65256,40,2656,11520,2416954,37108,4,42203,1,42210,5,,,,,,,,,,
10457,2,1,2模式：高级的保护重盔,65257,40,2656,11520,2416955,37108,4,42203,1,42210,5,,,,,,,,,,
10458,2,1,1模式：罕见的重型头盔保护,65258,40,6094,15360,2416956,37108,5,43003,1,42210,6,39102,1,,,,,,,,
10459,2,1,2模式：罕见的重型头盔保护,65259,40,6094,15360,2416957,37108,5,43003,1,42210,6,39102,1,,,,,,,,
10460,2,1,1模式：特殊保护的重盔,65260,40,10580,23040,2416958,37108,6,43017,2,42210,9,39102,1,,,,,,,,
10461,2,1,2模式：特殊保护的重盔,65261,40,10580,23040,2416959,37108,6,43017,2,42210,9,39102,1,,,,,,,,
10462,2,1,模式：的重盔,65262,45,828,9720,2417151,37109,4,,,,,,,,,,,,,,
10463,2,1,1模式：普通的牧民重盔,65263,45,2088,10692,2417152,37109,4,42204,1,,,,,,,,,,,,
10464,2,1,2模式：普通的牧民重盔,65264,45,2088,10692,2417153,37109,4,42204,1,,,,,,,,,,,,
10465,2,1,1模式：高级的守护的重盔,65265,45,3348,14580,2417154,37109,4,42204,1,42210,6,,,,,,,,,,
10466,2,1,2模式：高级的饲养的重盔,65266,45,3348,14580,2417155,37109,4,42204,1,42210,6,,,,,,,,,,
10467,2,1,1模式：罕见的重盔,65267,45,7666,19440,2417156,37109,5,43003,1,42210,8,39102,1,,,,,,,,
10468,2,1,2模式：罕见的重盔,65268,45,7666,19440,2417157,37109,5,43003,1,42210,8,39102,1,,,,,,,,
10469,2,1,1模式：特殊的纪念重盔,65269,45,13522,29160,2417158,37109,6,43018,2,42210,12,39102,1,,,,,,,,
10470,2,1,2模式：特殊的纪念重盔,65270,45,13522,29160,2417159,37109,6,43018,2,42210,12,39102,1,,,,,,,,
10471,2,1,模式：不朽简陋的重盔,65271,50,920,12000,2417351,37110,4,,,,,,,,,,,,,,
10472,2,1,1模式：不朽普通的重盔,65272,50,2320,13200,2417352,37110,4,42204,1,,,,,,,,,,,,
10473,2,1,2模式：不朽普通的重盔,65273,50,2320,13200,2417353,37110,4,42204,1,,,,,,,,,,,,
10474,2,1,1模式：不朽的高级的重盔,65274,50,3720,18000,2417354,37110,4,42204,1,42210,7,,,,,,,,,,
10475,2,1,2模式：不朽的高级的重盔,65275,50,3720,18000,2417355,37110,4,42204,1,42210,7,,,,,,,,,,
10476,2,1,1模式：不朽罕见的重盔,65276,50,8518,24000,2417356,37110,5,43004,1,42210,10,39102,1,,,,,,,,
10477,2,1,2模式：不朽罕见的重盔,65277,50,8518,24000,2417357,37110,5,43004,1,42210,10,39102,1,,,,,,,,
10478,2,1,1模式：不朽特殊的重盔,65278,50,16208,36000,2417358,37110,6,43019,2,42210,15,39102,2,,,,,,,,
10479,2,1,2模式：不朽特殊的重盔,65279,50,16208,36000,2417359,37110,6,43019,2,42210,15,39102,2,,,,,,,,
10480,2,1,模式：不朽简陋的重盔,65280,55,1012,14520,2417551,37111,4,,,,,,,,,,,,,,
10481,2,1,1模式：不朽普通的重盔,65281,55,2772,15972,2417552,37111,4,42212,1,,,,,,,,,,,,
10482,2,1,2模式：不朽普通的重盔,65282,55,2772,15972,2417553,37111,4,42212,1,,,,,,,,,,,,
10483,2,1,1模式：不朽的高级的重盔,65283,55,4172,21780,2417554,37111,4,42212,1,42210,9,,,,,,,,,,
10484,2,1,2模式：不朽的高级的重盔,65284,55,4172,21780,2417555,37111,4,42212,1,42210,9,,,,,,,,,,
10485,2,1,1模式：不朽罕见的重盔,65285,55,10360,29040,2417556,37111,5,43004,2,42210,12,39103,1,,,,,,,,
10486,2,1,2模式：不朽罕见的重盔,65286,55,10360,29040,2417557,37111,5,43004,2,42210,12,39103,1,,,,,,,,
10487,2,1,1模式：不朽特殊的重盔,65287,55,19808,43560,2417558,37111,6,43019,4,42210,18,39103,1,,,,,,,,
10488,2,1,2模式：不朽特殊的重盔,65288,55,19808,43560,2417559,37111,6,43019,4,42210,18,39103,1,,,,,,,,
10600,2,2,模式：学员一个不起眼的护腿铠甲胸部,65300,1,92,90,2420151,37100,3,,,,,,,,,,,,,,
10601,2,2,1模式：普通护腿铠甲的护胸,65301,1,152,96,2420152,37100,3,42200,1,,,,,,,,,,,,
10602,2,2,2模式：普通护腿铠甲的护胸,65302,1,152,96,2420153,37100,3,42200,1,,,,,,,,,,,,
10603,2,2,1模式：高级的巴德胸部,65303,4,212,132,2420154,37100,3,42200,1,42210,1,,,,,,,,,,
10604,2,2,2模式：高级的巴德胸部,65304,4,212,132,2420155,37100,3,42200,1,42210,1,,,,,,,,,,
10605,2,2,1模式：护腿铠甲的护胸一种罕见的,65305,4,492,174,2420156,37100,3,43000,1,42210,1,39100,1,,,,,,,,
10606,2,2,2模式：护腿铠甲的护胸一种罕见的,65306,4,492,174,2420157,37100,3,43000,1,42210,1,39100,1,,,,,,,,
10607,2,2,模式：破旧的的护腿铠甲的护胸,65307,9,184,438,2420251,37102,4,,,,,,,,,,,,,,
10608,2,2,1模式：普通技能的护腿铠甲胸部,65308,9,304,486,2420252,37102,4,42200,1,,,,,,,,,,,,
10609,2,2,2模式：普通技能的护腿铠甲胸部,65309,9,304,486,2420253,37102,4,42200,1,,,,,,,,,,,,
10610,2,2,1模式：的护腿铠甲,65310,9,424,660,2420254,37102,4,42200,1,42210,1,,,,,,,,,,
10611,2,2,2模式：的护腿铠甲,65311,9,424,660,2420255,37102,4,42200,1,42210,1,,,,,,,,,,
10612,2,2,1模式：稀有技能胸护甲,65312,9,1220,876,2420256,37102,4,43000,1,42210,1,39100,2,,,,,,,,
10613,2,2,2模式：稀有技能胸护甲,65313,9,1220,876,2420257,37102,4,43000,1,42210,1,39100,2,,,,,,,,
10614,2,2,模式：不起眼的护腿铠甲铠甲胸部,65314,14,276,1062,2420351,37103,4,,,,,,,,,,,,,,
10615,2,2,1模式：普通铠甲胸护甲,65315,14,516,1170,2420352,37103,4,42201,1,,,,,,,,,,,,
10616,2,2,2模式：普通铠甲胸护甲,65316,14,516,1170,2420353,37103,4,42201,1,,,,,,,,,,,,
10617,2,2,1模式：高级的铠甲胸护甲,65317,14,756,1590,2420354,37103,4,42201,1,42210,1,,,,,,,,,,
10618,2,2,2模式：高级的铠甲胸护甲,65318,14,756,1590,2420355,37103,4,42201,1,42210,1,,,,,,,,,,
10619,2,2,1模式：罕见铠甲胸护甲,65319,14,2825,2118,2420356,37103,5,43000,2,42210,1,39101,1,,,,,,,,
10620,2,2,2模式：罕见铠甲胸护甲,65320,14,2825,2118,2420357,37103,5,43000,2,42210,1,39101,1,,,,,,,,
10621,2,2,模式：胸护甲的破旧的,65321,19,368,1950,2420451,37104,4,,,,,,,,,,,,,,
10622,2,2,1模式：护腿铠甲胸部纯意向,65322,19,688,2148,2420452,37104,4,42201,1,,,,,,,,,,,,
10623,2,2,2模式：护腿铠甲胸部纯意向,65323,19,688,2148,2420453,37104,4,42201,1,,,,,,,,,,,,
10624,2,2,1模式：护腿铠甲胸部高级的,65324,19,1008,2928,2420454,37104,4,42201,1,42210,1,,,,,,,,,,
10625,2,2,2模式：护腿铠甲胸部高级的,65325,19,1008,2928,2420455,37104,4,42201,1,42210,1,,,,,,,,,,
10626,2,2,1模式：胸护甲一个难得的,65326,19,2327,3900,2420456,37104,5,43001,1,42210,2,39101,1,,,,,,,,
