TID,Comment,BaseGoal,DetectRadius,WanderRadius,BattleRadius,BattleRestore,AttackSkill,AttackRate,Action01,Action02,Action03,Action04,Action05,Action06,Action07,Action08,Action09,Action10,Talk_01,Talk_02,Talk_03,Talk_04,Talk_05
5732,(极困难) 恶灵山谷-Lv.47黑暗的管理者贝纳贝勒(队长)(7135),stand,15,0,300,1,129411|129412,50|50,BattleRepeat|17|Skill|129413,MyHP|70|Skill|129414,MyHP|30|Skill|129414,MyHP|30|Skill|129415,,,,,IdleTime|5|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
5733,(极困难) 恶灵山谷-Lv.47丢拉汗(精英)(3003),wander,15,10,300,1,129421|129422,50|50,BattleRepeat|10|Skill|129423,,,,,,,,,,,,,,
5734,(极困难) 恶灵山谷-Lv.47丢拉汗骑士(精英)(3005),wander,15,10,300,1,129431|129432,50|50,BattleRepeat|10|Skill|129433,,,,,,,,,,,,,,
5735,(极困难) 恶灵山谷-Lv.47死去的管理者克瓦特里卡(BOSS)(1052),stand,15,0,300,1,129441|129442,50|50,BattleRepeat|17|Skill|129443,MyHP|80|Skill|129444,MyHP|50|Skill|129444,MyHP|20|Skill|129444,MyHP|10|Skill|129445,MyHP|75|CreatePlace|53473|53474,MyHP|45|CreatePlace|53475|53476,,IdleTime|5|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
5736,(极困难) 恶灵山谷-无敌的塔(12014),stand,50,0,50,0,270201,100,IdleTime|5|Skill|232511,,,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5737,(极困难) 恶灵山谷-攻击之塔(12014),stand,50,0,50,0,270201,100,IdleTime|5|Skill|232511,,,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5740,(极困难) 黑暗要塞-Lv.50分裂的清洁工(精英)(9057),wander,15,10,300,1,130551|130552,50|50,BattleRepeat|10|Skill|130553,,,,,,,,,,,,,,
5741,(极困难) 黑暗要塞-Lv.50茶园清洁工(精英)(9058),wander,15,10,300,1,130561|130562,50|50,BattleRepeat|10|Skill|130563,,,,,,,,,,,,,,
5742,(极困难) 黑暗要塞-Lv.50分裂的恢复者拉克拉德(队长)(9065),stand,15,0,300,1,130571|130572,50|50,BattleRepeat|17|Skill|130573,MyHP|80|Skill|130574,MyHP|50|Skill|130574,MyHP|20|Skill|130574,MyHP|10|Skill|130576,,,,IdleTime|5|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
5743,(极困难) 黑暗要塞-Lv.50黑暗战士(精英)(1002),wander,15,10,300,1,130581|130582,50|50,BattleRepeat|10|Skill|130583,,,,,,,,,,,,,,
5744,(极困难) 黑暗要塞-Lv.50黑暗弓箭手(精英)(7065),wander,15,10,300,1,130591|130592,50|50,BattleRepeat|10|Skill|130593,,,,,,,,,,,,,,
5745,(极困难) 黑暗要塞-Lv.50黑暗指挥者拉克诺亚(队长)(7061),stand,15,0,300,1,130601|130602,50|50,BattleRepeat|17|Skill|130603,MyHP|80|Skill|130605,MyHP|50|Skill|130605,MyHP|20|Skill|130605,MyHP|30|Skill|130606,,,,IdleTime|5|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
5746,(极困难) 黑暗要塞-Lv.50诺丝夸储存体(精英)(12089),stand,0,0,0,1,,,Die|0|TriggerSkill|130611,,,,,,,,,,,,,,
5747,(极困难) 黑暗要塞-Lv.50黑暗的诺丝夸(精英)(5005),wander,15,10,300,1,130621|130622,50|50,BattleRepeat|10|Skill|130623,,,,,,,,,,,,,,
5748,(极困难) 黑暗要塞-Lv.50堕落的生命体(精英)(1031),wander,15,10,300,1,130631|130632,50|50,BattleRepeat|10|Skill|130633,,,,,,,,,,,,,,
5749,(极困难) 黑暗要塞-Lv.50扭曲的生命体(精英)(1032),wander,15,10,300,1,130641|130642,50|50,BattleRepeat|10|Skill|130643,,,,,,,,,,,,,,
5750,(极困难) 黑暗要塞-Lv.50堕落的指挥者拉克雷顿(队长)(7058),stand,15,0,300,1,130651|130652,50|50,BattleRepeat|17|Skill|130653,MyHP|70|Skill|130655,MyHP|30|Skill|130655,MyHP|30|Skill|130657,,,,,IdleTime|5|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
5751,(极困难) 黑暗要塞-Lv.50被洗脑的艾因哈伊战士(精英)(50108),wander,15,10,300,1,130661|130662,50|50,BattleRepeat|10|Skill|130663,,,,,,,,,,,,,,
5752,(极困难) 黑暗要塞-Lv.50被洗脑的艾因哈伊魔法师(精英)(50611),wander,15,10,300,1,130671|130672,50|50,BattleRepeat|10|Skill|130673,,,,,,,,,,,,,,
5753,(极困难) 黑暗要塞-Lv.50被洗脑的戴力姆伸战士(精英)(53008),wander,15,10,300,1,130681|130682,50|50,BattleRepeat|10|Skill|130683,,,,,,,,,,,,,,
5754,(极困难) 黑暗要塞-Lv.50被洗脑的戴力姆伸魔法师(精英)(53511),wander,15,10,300,1,130691|130692,50|50,BattleRepeat|10|Skill|130693,,,,,,,,,,,,,,
5755,(极困难) 黑暗要塞-Lv.50混乱的指挥者拉克里撒(队长)(7134),stand,15,0,300,1,130701|130702,50|50,MyHP|70|Skill|130703,MyHP|30|Skill|130703,MyHP|30|Skill|130705,,,,,,IdleTime|5|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
5756,(极困难) 黑暗要塞-Lv.50扭曲的茶园管理者(精英)(3015),wander,15,10,300,1,130711|130712,50|50,MyHP|50|Skill|130713,,,,,,,,,,,,,,
5757,(极困难)-黑暗要塞-Lv.50扭曲的茶园守护者(精英)(3016),wander,15,10,300,1,130721|130722,50|50,MyHP|30|Skill|130723,,,,,,,,,,,,,,
5758,(极困难) 黑暗要塞-Lv.50俄比斯的守护者拉克雷阿(BOSS)(1037),stand,15,0,300,1,130731|130732,50|50,BattleRepeat|17|Skill|130733,MyHP|80|Skill|130734,MyHP|50|Skill|130734,MyHP|20|Skill|130734,MyHP|10|Skill|130736,MyHP|90|CreatePlace|53735,MyHP|50|CreatePlace|53736,,IdleTime|5|Skill|232511,IdleRepeat|10800|Skill|232511,,,,,
5759,(极困难) 黑暗要塞-Lv.50混乱的控制装置(12092),stand,0,0,0,0,,,TimeRepeat|15|CreatePlace|53725,TimeRepeat|15|CreatePlace|53726,TimeRepeat|15|CreatePlace|53727,TimeRepeat|15|CreatePlace|53728,TimeRepeat|15|CreatePlace|53729,IdleTime|1|Skill|270011,,,,,,,,,
5760,(极困难) 黑暗要塞-Lv.50堕落的控制装置(12092),stand,0,0,0,0,,,TimeRepeat|15|CreatePlace|53730,TimeRepeat|15|CreatePlace|53731,TimeRepeat|15|CreatePlace|53732,TimeRepeat|15|CreatePlace|53733,TimeRepeat|15|CreatePlace|53734,IdleTime|1|Skill|270011,IdleTime|1|Skill|231031,,,,,,,,
5761,(极困难) 黑暗要塞-Lv.50混乱的僵尸(7009),patrol,10,0,40,1,131501|131502,50|50,MyHP|80|Rate|30|Skill|131503,IdleTime|15|Out|0,,,,,,,,,,,,,
5762,(极困难) 黑暗要塞-Lv.50堕落的僵尸(7010),patrol,10,0,40,1,131504|131505,50|50,MyHP|80|Rate|30|Skill|131506,IdleTime|15|Out|0,,,,,,,,,,,,,
5500,(极困难) 弗勒德米尔饲养场-毒蛆虫特利皮特(7014),wander,15,10,300,1,125141|125142|125143,45|45|10,BattleRepeat|15|Skill|125143,,,,,,,,,,,,,,
5501,(极困难) 弗勒德米尔饲养场-血雨腥风之花(队长)(5020),stand,15,0,300,1,125151|125152,50|50,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125155,,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5502,(极困难) 弗勒德米尔饲养场-老树哥布林园丁(7003),wander,15,10,300,1,125161|125162|125163,45|45|10,BattleRepeat|15|Skill|125163,,,,,,,,,,,,,,
5503,(极困难) 弗勒德米尔饲养场-老树哥布林饲养员(7004),wander,15,10,300,1,125171|125172|125173,45|45|10,BattleRepeat|15|Skill|125173,,,,,,,,,,,,,,
5504,(极困难) 弗勒德米尔饲养场-斯帕特斯卡(5023),wander,15,10,300,1,125181|125182|125183,45|45|10,BattleRepeat|15|Skill|125183,,,,,,,,,,,,,,
5505,(极困难) 弗勒德米尔饲养场-老树哥布林咒师(队长)(7032),stand,15,0,300,1,125191|125192|125195,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125194,,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5506,(极困难) 弗勒德米尔饲养场-老树哥布林祭司帕帕勒(BOSS)(1045),stand,15,0,300,1,125201|125202|125203,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125204,BattleRepeat|50|Skill|125205,MyHP|75|Skill|125207,MyHP|50|Skill|125207,MyHP|25|Skill|125207,,,,IdleRepeat|10800|Skill|232511,,,,,
5520,(极困难) 恩蒂温的圣所-毒性博马(3001),wander,15,10,300,1,125461|125462|125463,45|45|10,BattleRepeat|15|Skill|125463,,,,,,,,,,,,,,
5521,(极困难) 恩蒂温的圣所-蝮蛇博马(3002),wander,15,10,300,1,125471|125472|125473,45|45|10,BattleRepeat|15|Skill|125473,,,,,,,,,,,,,,
5522,(极困难) 恩蒂温的圣所-痛苦的年轻宪兵(1022),wander,15,10,300,1,125481|125482|125483,45|45|10,BattleRepeat|15|Skill|125483,,,,,,,,,,,,,,
5523,(极困难) 恩蒂温的圣所-伤痕累累的宪兵(1023),wander,15,10,300,1,125491|125492,50|50,BattleRepeat|15|Skill|125493,,,,,,,,,,,,,,
5524,(极困难) 恩蒂温的圣所-愤怒的安提兰斯(5013),wander,15,10,300,1,125501|125502|125503,45|45|10,BattleRepeat|15|Skill|125503,,,,,,,,,,,,,,
5525,(极困难) 恩蒂温的圣所-被激怒的安提兰斯(5014),wander,15,10,300,1,125511|125512|125513,45|45|10,BattleRepeat|15|Skill|125513,,,,,,,,,,,,,,
5526,(极困难) 恩蒂温的圣所-供品(队长)(1023),stand,15,0,300,1,125521|125522|125523,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125524,BattleRepeat|30|Skill|125525,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5527,(极困难) 恩蒂温的圣所-暴伊巴(队长)(3002),stand,15,0,300,1,125531|125532|125533,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125534,MyHP|60|Skill|125535,MyHP|30|Skill|125535,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5528,(极困难) 恩蒂温的圣所-恩蒂温(BOSS)(3030),stand,15,0,300,1,125541|125542,90|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125544,BattleRepeat|45|Skill|125546,BattleTime|90|Skill|125547,,,,BattleTime|15|Talk|1,BattleTime|30|Talk|2,IdleRepeat|10800|Skill|232511,~~~~ ~~~~. ~~~ ~~~~~ ~~ ~~~~!,~ ~~ ~~ ~~ ~~~~~. ~号~ ~ ~~~ ~~~~~,,,
5540,(极困难) 冰冷的洞穴-希尔朋德巡逻兵(9006),wander,15,10,300,1,125861|125862|125863,45|45|10,BattleRepeat|15|Skill|125863,,,,,,,,,,,,,,
5541,(极困难) 冰冷的洞穴-希尔朋德猎人(9007),wander,15,10,300,1,125871|125872|125873,45|45|10,BattleRepeat|15|Skill|125873,,,,,,,,,,,,,,
5542,(极困难) 冰冷的洞穴-时皮琪叶尔(9009),wander,15,10,300,1,125881|125882|125883,45|45|10,BattleRepeat|15|Skill|125883,,,,,,,,,,,,,,
5543,(极困难) 冰冷的洞穴-希尔朋德警卫兵(9006),wander,15,10,300,1,125891|125892|125893,45|45|10,BattleRepeat|15|Skill|125893,,,,,,,,,,,,,,
5544,(极困难) 冰冷的洞穴-时皮琪叶尔近卫队(9010),wander,15,10,300,1,125901|125902|125903,45|45|10,BattleRepeat|15|Skill|125903,,,,,,,,,,,,,,
5545,(极困难) 冰冷的洞穴-希尔朋德魔法师(9007),wander,15,10,300,1,125911|125912,50|50,BattleRepeat|15|Skill|125913,,,,,,,,,,,,,,
5546,(极困难) 冰冷的洞穴-希尔朋德高级魔法师阿伊西德(队长)(9008),stand,15,0,300,1,125921|125922|125923,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125925,MyHP|60|Skill|125926,MyHP|30|Skill|125926,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5547,(极困难) 冰冷的洞穴-监狱负责人希尔皮兹(队长)(9011),stand,15,0,300,1,125931|125932|125933,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125934,BattleRepeat|30|Skill|125934,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5548,(极困难) 冰冷的洞穴-希尔朋德血液管理者希尔德勒(队长)(9008),stand,15,0,300,1,125941|125942|125943,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125945,BattleRepeat|30|Skill|125946,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5549,(极困难) 冰冷的洞穴-希尔朋德守护队长佳盆德(队长)(5053),stand,15,0,300,1,125951|125735,90|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125953,BattleRepeat|60|Skill|125954,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5550,(极困难) 冰冷的洞穴-希尔朋德王子阿酷雷克斯(BOSS)(1043),stand,15,0,300,1,125961|125962|125963,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|125965,MyHP|75|Skill|125966,MyHP|50|Skill|125966,MyHP|30|Skill|125967,,,,,IdleRepeat|10800|Skill|232511,,,,,
5560,(极困难) 冰狼城堡-冰尾警卫兵(9033),wander,15,10,300,1,126321|126322|126323,45|45|10,BattleRepeat|15|Skill|126323,,,,,,,,,,,,,,
5561,(极困难) 冰狼城堡-冰尾战士(9028),wander,15,10,300,1,126331|126332|126333,45|45|10,BattleRepeat|15|Skill|126333,,,,,,,,,,,,,,
5562,(极困难) 冰狼城堡-冰尾饲养员(9028),wander,15,10,300,1,126341|126342|126343,45|45|10,BattleRepeat|15|Skill|126343,,,,,,,,,,,,,,
5563,(极困难) 冰狼城堡-驯服的客迈拉(7020),wander,15,10,300,1,126351|126352|126353,45|45|10,BattleRepeat|15|Skill|126353,,,,,,,,,,,,,,
5564,(极困难) 冰狼城堡-奴隶砂轮(7048),wander,15,10,300,1,126361|126362|126363,45|45|10,BattleRepeat|15|Skill|126363,,,,,,,,,,,,,,
5565,(极困难) 冰狼城堡-冰尾咒师(9034),wander,15,10,300,1,126371|126372|126373,45|45|10,BattleRepeat|15|Skill|126373,,,,,,,,,,,,,,
5566,(极困难) 冰狼城堡-冰尾近卫队(9028),wander,15,10,300,1,126381|126382|126383,45|45|10,BattleRepeat|15|Skill|126383,,,,,,,,,,,,,,
5567,(极困难) 冰狼城堡-近卫队长白臼齿于尔特(队长)(9029),stand,15,0,300,1,126391|126392|126393,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126394,BattleRepeat|30|Skill|126396,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5568,(极困难) 冰狼城堡-木工匠黑犬齿于尔雷(队长)(9029),stand,15,0,300,1,126401|126403,90|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126404,BattleRepeat|60|Skill|126406,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5569,(极困难) 冰狼城堡-技术师黑门牙于尔莱伊(队长)(9029),stand,15,0,300,1,126411|126412|126413,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126415,MyHP|60|Skill|126416,MyHP|30|Skill|126416,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5570,(极困难) 冰狼城堡-咒师蓝下巴的于尔夯特(队长)(9029),stand,15,0,300,1,126421|126422|126423,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126425,MyHP|50|Skill|126426,,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5571,(极困难) 冰狼城堡-冰尾狼王子夏卡尔(BOSS)(1038),stand,15,0,300,1,126431|126432,90|10,IdleTime|5|Skill|232511,BattleRepeat|45|Skill|126434,BattleRepeat|90|Skill|126436,MyHP|75|Skill|126438,MyHP|50|Skill|126438,MyHP|25|Skill|126439,,,,IdleRepeat|10800|Skill|232511,,,,,
5580,(极困难) 哈比的乐园-被洗脑的贝伊内俄(5070),wander,15,10,300,1,126841|126842,50|50,BattleRepeat|15|Skill|126843,,,,,,,,,,,,,,
5581,(极困难) 哈比的乐园-被洗脑的贝伊诺夫(5067),wander,15,10,300,1,126851|126852,50|50,BattleRepeat|15|Skill|126853,,,,,,,,,,,,,,
5582,(极困难) 哈比的乐园-掠夺者哈比(7022),wander,15,10,300,1,126861|126862,50|50,BattleRepeat|15|Skill|126863,,,,,,,,,,,,,,
5583,(极困难) 哈比的乐园-被洗脑的哈比一伙人(7022),wander,15,10,300,1,126871|126872,50|50,BattleRepeat|15|Skill|126873,,,,,,,,,,,,,,
5584,(极困难) 哈比的乐园-眼神似剑的关键骑士(1001),wander,15,10,300,1,126881|126882,50|50,BattleRepeat|15|Skill|126883,,,,,,,,,,,,,,
5585,(极困难) 哈比的乐园-受欢迎的智慧门(1025),wander,15,10,300,1,126891|126892,50|50,BattleRepeat|15|Skill|126893,,,,,,,,,,,,,,
5586,(极困难) 哈比的乐园-女王的守护兵(7022),wander,15,10,300,1,126901|126902,50|50,BattleRepeat|15|Skill|126903,,,,,,,,,,,,,,
5587,(极困难) 哈比的乐园-红色眼神的关键骑士(1001),wander,15,10,300,1,126911|126912,50|50,BattleRepeat|15|Skill|126913,,,,,,,,,,,,,,
5588,(极困难) 哈比的乐园-狂乱的智慧门(1025),wander,15,10,300,1,126921|126922,50|50,BattleRepeat|15|Skill|126923,,,,,,,,,,,,,,
5589,(极困难) 哈比的乐园-野兽驯养师贝斯提亚(队长)(7023),stand,15,0,300,1,126931|126932|126933,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126934,MyHP|75|Skill|126936,MyHP|40|Skill|126937,BattleTime|50|Skill|126938,,,,,IdleRepeat|10800|Skill|232511,,,,,
5590,(极困难) 哈比的乐园-仓库知音博纳(队长)(7023),stand,15,0,300,1,126941|126942|126943,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126944,MyHP|75|Skill|126946,MyHP|40|Skill|126947,BattleTime|50|Skill|126948,,,,,IdleRepeat|10800|Skill|232511,,,,,
5591,(极困难) 哈比的乐园-监督人卢杜斯(队长)(1002),stand,15,0,300,1,126951|126952|126953,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126954,MyHP|75|Skill|126956,MyHP|40|Skill|126957,BattleTime|50|Skill|126958,,,,,IdleRepeat|10800|Skill|232511,,,,,
5592,(极困难) 哈比的乐园-指挥官铁链的考勒奴(队长)(1026),stand,15,0,300,1,126961|126962,50|50,IdleTime|5|Skill|232511,BattleRepeat|60|Skill|126964,MyHP|75|Skill|126965,MyHP|40|Skill|126966,BattleTime|50|Skill|126967,,,,,IdleRepeat|10800|Skill|232511,,,,,
5593,(极困难) 哈比的乐园-哈比女王王居里它(BOSS)(1048),stand,15,0,300,1,126971|126972|126973,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|126974,MyHP|75|Skill|126976,MyHP|40|Skill|126967,BattleTime|50|Skill|126968,,,,,IdleRepeat|10800|Skill|232511,,,,,
5600,(极困难) 风暴古城-关键骑士警卫兵(1001),wander,15,10,300,1,127421|127422,50|50,BattleRepeat|15|Skill|127423,,,,,,,,,,,,,,
5601,(极困难) 风暴古城-雕像士兵警卫兵(1007),wander,15,10,300,1,127431|127432,50|50,BattleRepeat|15|Skill|127433,,,,,,,,,,,,,,
5602,(极困难) 风暴古城-绝望的海马斯特(5016),wander,15,10,300,1,127441|127442,50|50,BattleRepeat|15|Skill|127443,,,,,,,,,,,,,,
5603,(极困难) 风暴古城-仇恨的布雷斯莱斯(3019),wander,15,10,300,1,127451|127452,50|50,BattleRepeat|15|Skill|127453,,,,,,,,,,,,,,
5604,(极困难) 风暴古城-奥迪温的亲信(1004),wander,15,10,300,1,127461|127462,50|50,BattleRepeat|15|Skill|127463,,,,,,,,,,,,,,
5605,(极困难) 风暴古城-布雷斯莱斯监视兵(3019),wander,15,10,300,1,127471|127472,50|50,BattleRepeat|15|Skill|127473,,,,,,,,,,,,,,
5606,(极困难) 风暴古城-关键骑士亲卫兵(7064),wander,15,10,300,1,127481|127482,50|50,BattleRepeat|15|Skill|127483,,,,,,,,,,,,,,
5607,(极困难) 风暴古城-雕像士兵亲卫兵(1007),wander,15,10,300,1,127491|127492,50|50,BattleRepeat|15|Skill|127493,,,,,,,,,,,,,,
5608,(极困难) 风暴古城-深渊的海马斯特(5016),wander,15,10,300,1,127501|127502,50|50,BattleRepeat|15|Skill|127503,,,,,,,,,,,,,,
5609,(极困难) 风暴古城-浓雾的戴奥斯沃夫(1004),wander,15,10,300,1,127511|127512,50|50,BattleRepeat|15|Skill|127513,,,,,,,,,,,,,,
5610,(极困难) 风暴古城-守门人弗尔拉佳(队长)(3020),stand,15,0,300,1,127521|127522|127523,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|127524,MyHP|70|Skill|127527,MyHP|40|Skill|127527,BattleTime|40|Skill|127528,,,,,IdleRepeat|10800|Skill|232511,,,,,
5611,(极困难) 风暴古城-掠夺者耐克罗(队长)(5017),stand,15,0,300,1,127531|127532|127533,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|127534,MyHP|70|Skill|127537,MyHP|40|Skill|127537,BattleTime|40|Skill|127538,,,,,IdleRepeat|10800|Skill|232511,,,,,
5612,(极困难) 风暴古城-尸体术士奥迪温(队长)(1005),stand,15,0,300,1,127541|127542|127543,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|127544,MyHP|70|Skill|127547,MyHP|40|Skill|127547,BattleTime|40|Skill|127548,,,,,IdleRepeat|10800|Skill|232511,,,,,
5613,(极困难) 风暴古城-无名英雄(队长)(9062),stand,15,0,300,1,127551|127552|127553,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|127554,MyHP|70|Skill|127557,MyHP|40|Skill|127557,BattleTime|40|Skill|127558,,,,,IdleRepeat|10800|Skill|232511,,,,,
5614,(极困难) 风暴古城-堕落的贝勒泽斯(BOSS)(1040),stand,15,0,300,1,127561|127562|127563,45|45|10,IdleTime|5|Skill|232511,BattleRepeat|30|Skill|127564,MyHP|70|Skill|127567,MyHP|40|Skill|127567,BattleTime|40|Skill|127569,,,,,IdleRepeat|10800|Skill|232511,,,,,
5620,(极困难) 战士们的圣地-贝伊哈特侦察兵(3016),wander,15,10,300,1,128021|128022,50|50,MyHP|50|Skill|128023,,,,,,,,,,,,,,
5621,(极困难) 战士们的圣地-门卫拉蓬提普(9016),wander,15,10,300,1,128031|128032,50|50,MyHP|30|Skill|128033,,,,,,,,,,,,,,
5622,(极困难) 战士们的圣地-奎里奥德饲养员(1010),wander,15,10,300,1,128041|128042,50|50,BattleRepeat|10|Skill|128043,,,,,,,,,,,,,,
5623,(极困难) 战士们的圣地-被洗脑的奎里奥(1019),wander,15,10,300,1,128051|128052,50|50,MyHP|30|Skill|128053,,,,,,,,,,,,,,
5624,(极困难) 战士们的圣地-博劳于岛反对派一伙人(1010),wander,15,10,300,1,128061|128062,50|50,MyHP|30|Skill|128063,,,,,,,,,,,,,,
5625,(极困难) 战士们的圣地-贝伊哈特上等级咒师 (3016),wander,15,10,300,1,128071|128072,50|50,MyHP|70|Skill|128073,MyHP|30|Skill|128073,,,,,,,,,,,,,
5626,(极困难) 战士们的圣地-博劳于岛反对派战士(1013),wander,15,10,300,1,128081|128082,50|50,MyHP|30|Skill|128083,,,,,,,,,,,,,,
5627,(极困难) 战士们的圣地-圣地守护兵(3016),wander,15,10,300,1,128091|128092,50|50,MyHP|30|Skill|128093,,,,,,,,,,,,,,
5628,(极困难) 战士们的圣地-饲养的拉蓬提普(9016),wander,15,10,300,1,128101|128102,50|50,MyHP|70|Skill|128103,,,,,,,,,,,,,,
5629,(极困难) 战士们的圣地-守门人库斯托斯(队长)(3017),stand,15,0,300,1,128111|128112,50|50,IdleTime|5|Skill|232511,BattleRepeat|17|Skill|128113,MyHP|80|Skill|128114,MyHP|50|Skill|128114,MyHP|20|Skill|128114,MyHP|30|Skill|128115,,,,IdleRepeat|10800|Skill|232511,,,,,
5630,(极困难) 战士们的圣地-巨大的奎里奥(队长)(1020),stand,15,0,300,1,128121|128122,50|50,IdleTime|5|Skill|232511,BattleRepeat|17|Skill|128123,MyHP|80|Skill|128124,MyHP|50|Skill|128124,MyHP|20|Skill|128124,MyHP|30|Skill|128125,,,,IdleRepeat|10800|Skill|232511,,,,,
5631,(极困难) 战士们的圣地-叛徒门达克斯(队长)(1011),stand,15,0,300,1,128131|128132,50|50,IdleTime|5|Skill|232511,BattleRepeat|17|Skill|128133,MyHP|30|Skill|128134,MyHP|30|Skill|128135,,,,,,IdleRepeat|10800|Skill|232511,,,,,
5632,(极困难) 战士们的圣地-屠杀者泰纳克斯(队长)(1011),stand,15,0,300,1,128141|128142,50|50,IdleTime|5|Skill|232511,MyHP|80|Skill|128143,MyHP|50|Skill|128143,MyHP|20|Skill|128143,MyHP|30|Skill|128144,MyHP|30|Skill|128145,,,,IdleRepeat|10800|Skill|232511,,,,,
5633,(极困难) 战士们的圣地-咒师阿鲁干斯(队长)(3017),stand,15,0,300,1,128151|128152,50|50,IdleTime|5|Skill|232511,BattleRepeat|17|Skill|128153,MyHP|80|Skill|128154,MyHP|50|Skill|128154,MyHP|20|Skill|128154,MyHP|30|Skill|128155,,,,IdleRepeat|10800|Skill|232511,,,,,
5634,(极困难) 战士们的圣地-灵泉的守护者保勒米度(BOSS)(1047),stand,15,0,300,1,128161|128162,50|50,IdleTime|5|Skill|232511,MyHP|80|Skill|128163,MyHP|50|Skill|128163,MyHP|20|Skill|128163,BattleRepeat|17|Skill|128165,MyHP|30|Skill|128166,,,,IdleRepeat|10800|Skill|232511,,,,,
5640,(极困难) 红头火山洞穴-布莱士罗茵采矿工(1031),wander,15,10,300,1,128641|128642,50|50,BattleRepeat|10|Skill|128643,,,,,,,,,,,,,,
