TID,GroupTID,Step,Comment,SuccessRate,KeepRate,DownRate,ResetRate,CostGhelld,SourceItem01,Item01Value,SourceItem02,Item02Value,STR,CON,WIS,MEN,AGI,HPFixed,HPR,HPRBuff,MPFixed,MPR,MPRBuff,POPMin,POPMax,MOPMin,MOPMax,PD,MD,FD,WD,AD,LD,AP,DP,BP,CP,IGN_AT,PvP_AT,PvP_DF,AS,RS,CS
19157,19150,7,颈甲手套_31~40,2500,4500,10000,0,86780,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19158,19150,8,颈甲手套_31~40,1500,3500,0,10000,99180,40103,1,,,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,3,0,0
19159,19150,9,颈甲手套_31~40,1000,2500,0,10000,111580,40103,1,,,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,966,966,0,0,0,0,0,0,0,0,0,0,0,5,0,0
19160,19150,10,颈甲手套_31~40,900,1500,0,9000,123980,40103,1,,,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1197,1197,0,0,0,0,0,0,0,0,0,0,0,7,0,0
19161,19150,11,颈甲手套_31~40,800,0,0,0,136380,40103,1,,,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1428,1428,0,0,0,0,0,0,0,0,0,0,0,9,0,0
19162,19150,12,颈甲手套_31~40,700,0,0,0,148770,40103,1,,,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1659,1659,0,0,0,0,0,0,0,0,0,0,0,11,0,0
19163,19150,13,颈甲手套_31~40,600,0,0,0,161170,40103,1,,,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1963,1963,0,0,0,0,0,0,0,0,0,0,0,13,0,0
19164,19150,14,颈甲手套_31~40,500,0,0,0,173570,40103,1,,,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,2267,2267,0,0,0,0,0,0,0,0,0,0,0,15,0,0
19165,19150,15,颈甲手套_31~40,400,0,0,0,185970,40103,1,,,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,2571,2571,0,0,0,0,0,0,0,0,0,0,0,17,0,0
19201,19200,1,颈甲手套_41~50,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19202,19200,2,颈甲手套_41~50,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19203,19200,3,颈甲手套_41~50,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19204,19200,4,颈甲手套_41~50,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19205,19200,5,颈甲手套_41~50,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19206,19200,6,颈甲手套_41~50,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19207,19200,7,颈甲手套_41~50,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19208,19200,8,颈甲手套_41~50,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,0,3,0,0
19209,19200,9,颈甲手套_41~50,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1206,1206,0,0,0,0,0,0,0,0,0,0,0,5,0,0
19210,19200,10,颈甲手套_41~50,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1495,1495,0,0,0,0,0,0,0,0,0,0,0,7,0,0
19211,19200,11,颈甲手套_41~50,800,0,0,0,185040,40104,1,,,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,1784,1784,0,0,0,0,0,0,0,0,0,0,0,9,0,0
19212,19200,12,颈甲手套_41~50,700,0,0,0,201860,40104,1,,,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,2073,2073,0,0,0,0,0,0,0,0,0,0,0,11,0,0
19213,19200,13,颈甲手套_41~50,600,0,0,0,218680,40104,1,,,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,2453,2453,0,0,0,0,0,0,0,0,0,0,0,13,0,0
19214,19200,14,颈甲手套_41~50,500,0,0,0,235510,40104,1,,,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,2833,2833,0,0,0,0,0,0,0,0,0,0,0,15,0,0
19215,19200,15,颈甲手套_41~50,400,0,0,0,252330,40104,1,,,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,3213,3213,0,0,0,0,0,0,0,0,0,0,0,17,0,0
19251,19250,1,颈甲手套_51~60,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19252,19250,2,颈甲手套_51~60,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19253,19250,3,颈甲手套_51~60,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19254,19250,4,颈甲手套_51~60,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19255,19250,5,颈甲手套_51~60,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19256,19250,6,颈甲手套_51~60,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19257,19250,7,颈甲手套_51~60,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19258,19250,8,颈甲手套_51~60,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,1201,1201,0,0,0,0,0,0,0,0,0,0,0,3,0,0
19259,19250,9,颈甲手套_51~60,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1449,1449,0,0,0,0,0,0,0,0,0,0,0,5,0,0
19260,19250,10,颈甲手套_51~60,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,1796,1796,0,0,0,0,0,0,0,0,0,0,0,7,0,0
19261,19250,11,颈甲手套_51~60,800,0,0,0,185040,40104,1,,,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,2143,2143,0,0,0,0,0,0,0,0,0,0,0,9,0,0
19262,19250,12,颈甲手套_51~60,700,0,0,0,201860,40104,1,,,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,2490,2490,0,0,0,0,0,0,0,0,0,0,0,11,0,0
19263,19250,13,颈甲手套_51~60,600,0,0,0,218680,40104,1,,,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,2946,2946,0,0,0,0,0,0,0,0,0,0,0,13,0,0
19264,19250,14,颈甲手套_51~60,500,0,0,0,235510,40104,1,,,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,3402,3402,0,0,0,0,0,0,0,0,0,0,0,15,0,0
19265,19250,15,颈甲手套_51~60,400,0,0,0,252330,40104,1,,,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,3858,3858,0,0,0,0,0,0,0,0,0,0,0,17,0,0
19301,19300,1,颈甲手套_61~70,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19302,19300,2,颈甲手套_61~70,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19303,19300,3,颈甲手套_61~70,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19304,19300,4,颈甲手套_61~70,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19305,19300,5,颈甲手套_61~70,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19306,19300,6,颈甲手套_61~70,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19307,19300,7,颈甲手套_61~70,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19308,19300,8,颈甲手套_61~70,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
19309,19300,9,颈甲手套_61~70,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
19310,19300,10,颈甲手套_61~70,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
19311,19300,11,颈甲手套_61~70,800,0,0,0,185040,40104,1,,,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
19312,19300,12,颈甲手套_61~70,700,0,0,0,201860,40104,1,,,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
19313,19300,13,颈甲手套_61~70,600,0,0,0,218680,40104,1,,,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
19314,19300,14,颈甲手套_61~70,500,0,0,0,235510,40104,1,,,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
19315,19300,15,颈甲手套_61~70,400,0,0,0,252330,40104,1,,,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
19901,19900,1,中等装甲_1~10,10000,0,0,0,70,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19902,19900,2,中等装甲_1~10,9000,9500,10000,0,150,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19903,19900,3,中等装甲_1~10,7500,8500,10000,0,220,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19904,19900,4,中等装甲_1~10,6000,7500,10000,0,300,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19905,19900,5,中等装甲_1~10,4500,6500,10000,0,370,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19906,19900,6,中等装甲_1~10,3500,5500,10000,0,450,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19907,19900,7,中等装甲_1~10,2500,4500,10000,0,520,40100,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19908,19900,8,中等装甲_1~10,1500,3500,0,10000,600,40100,1,,,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,199,199,0,0,0,0,0,0,0,0,0,0,0,3,0,0
19909,19900,9,中等装甲_1~10,1000,2500,0,10000,670,40100,1,,,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0,0,0,0,0,0,0,5,0,0
19910,19900,10,中等装甲_1~10,900,1500,0,9000,750,40100,1,,,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,298,298,0,0,0,0,0,0,0,0,0,0,0,7,0,0
19911,19900,11,中等装甲_1~10,800,0,0,0,820,40100,1,,,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,356,356,0,0,0,0,0,0,0,0,0,0,0,9,0,0
19912,19900,12,中等装甲_1~10,700,0,0,0,900,40100,1,,,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,414,414,0,0,0,0,0,0,0,0,0,0,0,11,0,0
19913,19900,13,中等装甲_1~10,600,0,0,0,970,40100,1,,,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,490,490,0,0,0,0,0,0,0,0,0,0,0,13,0,0
19914,19900,14,中等装甲_1~10,500,0,0,0,1050,40100,1,,,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,566,566,0,0,0,0,0,0,0,0,0,0,0,15,0,0
19915,19900,15,中等装甲_1~10,400,0,0,0,1120,40100,1,,,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,642,642,0,0,0,0,0,0,0,0,0,0,0,17,0,0
19951,19950,1,中等装甲_11~20,10000,0,0,0,980,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19952,19950,2,中等装甲_11~20,9000,9500,10000,0,1950,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19953,19950,3,中等装甲_11~20,7500,8500,10000,0,2930,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19954,19950,4,中等装甲_11~20,6000,7500,10000,0,3910,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19955,19950,5,中等装甲_11~20,4500,6500,10000,0,4880,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19956,19950,6,中等装甲_11~20,3500,5500,10000,0,5860,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19957,19950,7,中等装甲_11~20,2500,4500,10000,0,6840,40101,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19958,19950,8,中等装甲_11~20,1500,3500,0,10000,7810,40101,1,,,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,3,0,0
19959,19950,9,中等装甲_11~20,1000,2500,0,10000,8790,40101,1,,,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,483,483,0,0,0,0,0,0,0,0,0,0,0,5,0,0
19960,19950,10,中等装甲_11~20,900,1500,0,9000,9770,40101,1,,,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,599,599,0,0,0,0,0,0,0,0,0,0,0,7,0,0
19961,19950,11,中等装甲_11~20,800,0,0,0,10740,40101,1,,,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,715,715,0,0,0,0,0,0,0,0,0,0,0,9,0,0
19962,19950,12,中等装甲_11~20,700,0,0,0,11720,40101,1,,,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,831,831,0,0,0,0,0,0,0,0,0,0,0,11,0,0
19963,19950,13,中等装甲_11~20,600,0,0,0,12700,40101,1,,,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,983,983,0,0,0,0,0,0,0,0,0,0,0,13,0,0
19964,19950,14,中等装甲_11~20,500,0,0,0,13670,40101,1,,,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1135,1135,0,0,0,0,0,0,0,0,0,0,0,15,0,0
19965,19950,15,中等装甲_11~20,400,0,0,0,14650,40101,1,,,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1287,1287,0,0,0,0,0,0,0,0,0,0,0,17,0,0
20001,20000,1,中等装甲_21~30,10000,0,0,0,4450,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,20000,2,中等装甲_21~30,9000,9500,10000,0,8900,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20003,20000,3,中等装甲_21~30,7500,8500,10000,0,13340,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20004,20000,4,中等装甲_21~30,6000,7500,10000,0,17790,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20005,20000,5,中等装甲_21~30,4500,6500,10000,0,22240,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,20000,6,中等装甲_21~30,3500,5500,10000,0,26690,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20007,20000,7,中等装甲_21~30,2500,4500,10000,0,31130,40102,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20008,20000,8,中等装甲_21~30,1500,3500,0,10000,35580,40102,1,,,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,599,599,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20009,20000,9,中等装甲_21~30,1000,2500,0,10000,40030,40102,1,,,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,723,723,0,0,0,0,0,0,0,0,0,0,0,5,0,0
20010,20000,10,中等装甲_21~30,900,1500,0,9000,44480,40102,1,,,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,7,0,0
20011,20000,11,中等装甲_21~30,800,0,0,0,48930,40102,1,,,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,1069,1069,0,0,0,0,0,0,0,0,0,0,0,9,0,0
20012,20000,12,中等装甲_21~30,700,0,0,0,53370,40102,1,,,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1242,1242,0,0,0,0,0,0,0,0,0,0,0,11,0,0
20013,20000,13,中等装甲_21~30,600,0,0,0,57820,40102,1,,,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1470,1470,0,0,0,0,0,0,0,0,0,0,0,13,0,0
20014,20000,14,中等装甲_21~30,500,0,0,0,62270,40102,1,,,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1698,1698,0,0,0,0,0,0,0,0,0,0,0,15,0,0
20015,20000,15,中等装甲_21~30,400,0,0,0,66720,40102,1,,,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,1926,1926,0,0,0,0,0,0,0,0,0,0,0,17,0,0
20051,20050,1,中等装甲_31~40,10000,0,0,0,12400,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20052,20050,2,中等装甲_31~40,9000,9500,10000,0,24800,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20053,20050,3,中等装甲_31~40,7500,8500,10000,0,37190,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20054,20050,4,中等装甲_31~40,6000,7500,10000,0,49590,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,20050,5,中等装甲_31~40,4500,6500,10000,0,61990,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20056,20050,6,中等装甲_31~40,3500,5500,10000,0,74390,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20057,20050,7,中等装甲_31~40,2500,4500,10000,0,86780,40103,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20058,20050,8,中等装甲_31~40,1500,3500,0,10000,99180,40103,1,,,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20059,20050,9,中等装甲_31~40,1000,2500,0,10000,111580,40103,1,,,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,966,966,0,0,0,0,0,0,0,0,0,0,0,5,0,0
20060,20050,10,中等装甲_31~40,900,1500,0,9000,123980,40103,1,,,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1197,1197,0,0,0,0,0,0,0,0,0,0,0,7,0,0
20061,20050,11,中等装甲_31~40,800,0,0,0,136380,40103,1,,,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1428,1428,0,0,0,0,0,0,0,0,0,0,0,9,0,0
20062,20050,12,中等装甲_31~40,700,0,0,0,148770,40103,1,,,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1659,1659,0,0,0,0,0,0,0,0,0,0,0,11,0,0
20063,20050,13,中等装甲_31~40,600,0,0,0,161170,40103,1,,,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1963,1963,0,0,0,0,0,0,0,0,0,0,0,13,0,0
20064,20050,14,中等装甲_31~40,500,0,0,0,173570,40103,1,,,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,2267,2267,0,0,0,0,0,0,0,0,0,0,0,15,0,0
20065,20050,15,中等装甲_31~40,400,0,0,0,185970,40103,1,,,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,2571,2571,0,0,0,0,0,0,0,0,0,0,0,17,0,0
20101,20100,1,中等装甲_41~50,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102,20100,2,中等装甲_41~50,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,20100,3,中等装甲_41~50,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20104,20100,4,中等装甲_41~50,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20105,20100,5,中等装甲_41~50,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,20100,6,中等装甲_41~50,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20107,20100,7,中等装甲_41~50,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20108,20100,8,中等装甲_41~50,1500,3500,0,10000,134570,40104,1,,,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20109,20100,9,中等装甲_41~50,1000,2500,0,10000,151400,40104,1,,,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1206,1206,0,0,0,0,0,0,0,0,0,0,0,5,0,0
20110,20100,10,中等装甲_41~50,900,1500,0,9000,168220,40104,1,,,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1495,1495,0,0,0,0,0,0,0,0,0,0,0,7,0,0
20111,20100,11,中等装甲_41~50,800,0,0,0,185040,40104,1,,,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,1784,1784,0,0,0,0,0,0,0,0,0,0,0,9,0,0
20112,20100,12,中等装甲_41~50,700,0,0,0,201860,40104,1,,,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,2073,2073,0,0,0,0,0,0,0,0,0,0,0,11,0,0
20113,20100,13,中等装甲_41~50,600,0,0,0,218680,40104,1,,,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,2453,2453,0,0,0,0,0,0,0,0,0,0,0,13,0,0
20114,20100,14,中等装甲_41~50,500,0,0,0,235510,40104,1,,,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,2833,2833,0,0,0,0,0,0,0,0,0,0,0,15,0,0
20115,20100,15,中等装甲_41~50,400,0,0,0,252330,40104,1,,,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,3213,3213,0,0,0,0,0,0,0,0,0,0,0,17,0,0
20151,20150,1,中等装甲_51~60,10000,0,0,0,16820,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20152,20150,2,中等装甲_51~60,9000,9500,10000,0,33640,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153,20150,3,中等装甲_51~60,7500,8500,10000,0,50470,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20154,20150,4,中等装甲_51~60,6000,7500,10000,0,67290,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,20150,5,中等装甲_51~60,4500,6500,10000,0,84110,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20156,20150,6,中等装甲_51~60,3500,5500,10000,0,100930,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,20150,7,中等装甲_51~60,2500,4500,10000,0,117750,40104,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
