TID,WorldTID,Type,Name,Pos,Rotation,Ambient,Diffuse,Specular,Dimmer,Radius,SpotIn,SpotOut
4628,2000,0,LightPoint:4628,5200.170|7474.250|109.980,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4629,2000,0,LightPoint:4629,5203.573|7480.132|109.980,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4630,2000,0,LightPoint:4630,5215.056|7474.761|108.383,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4631,2000,0,LightPoint:4631,5434.735|7398.315|100.723,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4632,2000,0,LightPoint:4632,5433.472|7391.836|100.723,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4633,2000,0,LightPoint:4633,5390.235|7399.738|98.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4634,2000,0,LightPoint:4634,5389.710|7389.144|98.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4635,2000,0,LightPoint:4635,5384.573|7419.670|98.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4636,2000,0,LightPoint:4636,5393.550|7421.297|98.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4637,2000,0,LightPoint:4637,5388.514|7353.689|98.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4638,2000,0,LightPoint:4638,5381.786|7354.702|98.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4639,2000,0,LightPoint:4639,5534.824|7294.964|117.842,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4640,2000,0,LightPoint:4640,5542.281|7297.920|117.842,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4641,2000,0,LightPoint:4641,5559.711|7205.606|132.046,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4642,2000,0,LightPoint:4642,5560.904|7214.225|132.046,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4643,2000,0,LightPoint:4643,5463.230|7269.837|126.949,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4644,2000,0,LightPoint:4644,5470.770|7271.253|126.949,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4645,2000,0,LightPoint:4645,5401.466|7215.558|147.471,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4646,2000,0,LightPoint:4646,5411.411|7194.314|147.467,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4647,2000,0,LightPoint:4647,5297.080|7380.590|101.822,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4648,2000,0,LightPoint:4648,5260.175|7270.339|111.167,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4649,2000,0,LightPoint:4649,5282.714|7239.545|109.735,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4650,2000,0,LightPoint:4650,5303.108|7232.290|109.132,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4651,2000,0,LightPoint:4651,5145.183|7251.477|111.511,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4652,2000,0,LightPoint:4652,5141.472|7287.521|115.256,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4653,2000,0,LightPoint:4653,5064.088|6934.946|104.433,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4654,2000,0,LightPoint:4654,5065.623|6954.375|103.518,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4655,2000,0,LightPoint:4655,5008.208|6939.545|109.838,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4656,2000,0,LightPoint:4656,5014.485|6941.578|109.838,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4657,2000,0,LightPoint:4657,5015.558|6923.736|108.074,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4658,2000,0,LightPoint:4658,5007.604|6928.574|108.788,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4659,2000,0,LightPoint:4659,4992.889|6870.708|116.726,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4660,2000,0,LightPoint:4660,4992.339|6880.216|116.726,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4661,2000,0,LightPoint:4661,5062.185|6869.682|108.020,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4662,2000,0,LightPoint:4662,5089.760|6854.596|108.020,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4663,2000,0,LightPoint:4663,5075.218|6826.514|108.020,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4664,2000,0,LightPoint:4664,5039.170|6837.578|108.020,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,25,0,0
4665,2000,0,LightPoint:4665,4855.524|6799.046|128.578,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4666,2000,0,LightPoint:4666,4843.353|6799.233|128.578,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4667,2000,0,LightPoint:4667,4927.178|6757.240|128.578,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4668,2000,0,LightPoint:4668,4935.307|6746.965|128.578,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4669,2000,0,LightPoint:4669,4935.292|6757.302|128.578,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4670,2000,0,LightPoint:4670,4927.528|6747.935|128.578,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4671,2000,0,LightPoint:4671,4960.729|6759.528|132.436,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4672,2000,0,LightPoint:4672,4961.474|6744.848|132.436,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4673,2000,0,LightPoint:4673,4971.010|6752.302|134.310,0.000|0.000|0.000,255.000|255.000|255.000,74.000|255.000|255.000,255.000|255.000|255.000,3,30,0,0
4674,2000,0,LightPoint:4674,4848.530|6979.350|120.140,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,30,0,0
4675,2000,0,LightPoint:4675,4833.678|6950.508|121.054,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4676,2000,0,LightPoint:4676,4819.663|6983.368|122.815,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4677,2000,0,LightPoint:4677,4890.997|6966.776|121.609,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,30,0,0
4678,2000,0,LightPoint:4678,5051.417|7077.816|102.363,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4679,2000,0,LightPoint:4679,5035.596|7036.778|102.363,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4680,2000,0,LightPoint:4680,4981.228|7044.489|102.363,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4681,2000,0,LightPoint:4681,4921.421|7111.674|109.574,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4682,2000,0,LightPoint:4682,4702.691|6776.866|122.253,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4683,2000,0,LightPoint:4683,4702.128|6764.329|122.253,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4684,2000,0,LightPoint:4684,4735.758|6766.078|130.050,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4685,2000,0,LightPoint:4685,4735.418|6773.707|130.050,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4686,2000,0,LightPoint:4686,4761.011|6774.810|128.504,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4687,2000,0,LightPoint:4687,4772.444|6768.219|127.363,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4688,2000,0,LightPoint:4688,4767.910|6796.364|128.229,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4689,2000,0,LightPoint:4689,4751.402|6807.731|128.656,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4690,2000,0,LightPoint:4690,4842.931|6902.439|120.608,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4691,2000,0,LightPoint:4691,4828.313|6882.213|120.608,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,20,0,0
4692,2000,0,LightPoint:4692,4957.908|7957.472|145.540,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,15,0,0
4693,2000,0,LightPoint:4693,4965.727|7959.811|145.540,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,15,0,0
4694,2000,0,LightPoint:4694,4969.889|7918.370|136.349,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,15,0,0
4695,2000,0,LightPoint:4695,4980.033|7921.777|136.349,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,15,0,0
4696,2000,0,LightPoint:4696,4973.504|7900.976|136.349,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,15,0,0
4697,2000,0,LightPoint:4697,4917.696|7858.221|123.119,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2.5,15,0,0
4698,2000,0,LightPoint:4698,1760.657|4774.657|75.465,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4699,2000,0,LightPoint:4699,1635.962|5130.214|66.337,0.000|0.000|0.000,255.000|255.000|255.000,0.000|128.000|255.000,255.000|255.000|255.000,1,30,0,0
4700,4080,0,LightPoint:4700,58.950|58.160|2.460,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4701,4080,0,LightPoint:4701,43.840|45.060|2.460,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4702,4080,0,LightPoint:4702,56.840|45.110|2.460,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4703,4080,0,LightPoint:4703,57.920|36.060|8.230,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4704,4080,0,LightPoint:4704,43.420|36.070|8.230,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4705,4080,0,LightPoint:4705,57.140|98.530|2.460,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4706,4080,0,LightPoint:4706,50.690|98.540|2.460,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4707,4080,0,LightPoint:4707,262.830|62.730|0.420,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4708,4080,0,LightPoint:4708,279.990|45.400|1.430,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4709,4080,0,LightPoint:4709,284.770|64.950|1.430,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,10,0,0
4710,4080,0,LightPoint:4710,293.295|40.875|1.430,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4711,4080,0,LightPoint:4711,300.008|70.543|2.335,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4712,4080,0,LightPoint:4712,324.550|153.760|15.480,0.000|0.000|0.000,255.000|255.000|255.000,255.000|32.000|0.000,255.000|255.000|255.000,3,30,0,0
4713,4080,0,LightPoint:4713,409.380|312.040|30.380,0.000|0.000|0.000,255.000|255.000|255.000,255.000|32.000|0.000,255.000|255.000|255.000,3,50,0,0
4714,4080,0,LightPoint:4714,160.884|460.351|20.441,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,50,0,0
4715,4080,0,LightPoint:4715,112.630|414.740|41.258,0.000|0.000|0.000,255.000|255.000|255.000,255.000|32.000|0.000,255.000|255.000|255.000,3,80,0,0
4716,2000,0,LightPoint:4716,5999.710|7968.150|128.250,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4717,2000,0,LightPoint:4717,5991.700|7954.560|127.250,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4718,2000,0,LightPoint:4718,5991.120|7935.800|128.080,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4719,2000,0,LightPoint:4719,6010.400|7882.140|126.500,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4720,2000,0,LightPoint:4720,6015.020|7868.550|126.500,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4721,2000,0,LightPoint:4721,6027.390|7881.830|128.630,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,10,0,0
4722,2000,0,LightPoint:4722,6022.610|7902.060|128.630,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,10,0,0
4723,2000,0,LightPoint:4723,6018.774|7954.897|135.262,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4724,2000,0,LightPoint:4724,6018.794|7925.845|135.262,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4725,2000,0,LightPoint:4725,5770.270|7961.660|130.560,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4726,2000,0,LightPoint:4726,5763.960|7959.900|129.120,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,10,0,0
4727,2000,0,LightPoint:4727,5703.230|7888.390|133.790,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4728,2000,0,LightPoint:4728,5688.840|7893.270|134.310,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4729,2000,0,LightPoint:4729,5733.720|7825.260|132.140,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4730,2000,0,LightPoint:4730,5731.990|7811.900|131.430,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4731,2000,0,LightPoint:4731,5721.170|7820.587|139.729,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4732,2000,0,LightPoint:4732,5705.322|7814.286|134.842,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4733,2000,0,LightPoint:4733,5690.176|7826.075|135.000,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4734,2000,0,LightPoint:4734,4122.420|5122.668|135.000,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4735,2000,0,LightPoint:4735,5669.073|7839.193|138.584,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4736,2000,0,LightPoint:4736,5699.330|7865.900|133.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4737,2000,0,LightPoint:4737,5706.042|7859.864|134.599,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4738,2000,0,LightPoint:4738,5708.887|7864.644|135.625,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4739,2000,0,LightPoint:4739,5679.877|7867.152|140.279,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4740,2000,0,LightPoint:4740,5667.440|7873.820|136.480,0.000|0.000|0.000,255.000|255.000|255.000,255.000|50.000|128.000,255.000|255.000|255.000,1,10,0,0
4741,2000,0,LightPoint:4741,5393.743|7781.223|142.780,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4742,2000,0,LightPoint:4742,5376.482|7774.080|143.551,0.000|0.000|0.000,255.000|255.000|255.000,0.000|128.000|255.000,255.000|255.000|255.000,2,20,0,0
4743,2000,0,LightPoint:4743,5397.910|7809.070|135.920,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4744,2000,0,LightPoint:4744,5403.770|7803.780|135.920,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4745,2000,0,LightPoint:4745,5363.713|7787.112|140.270,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4746,2000,0,LightPoint:4746,5438.490|8043.100|131.790,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4747,2000,0,LightPoint:4747,5444.690|8026.130|132.420,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4748,2000,0,LightPoint:4748,5458.500|8039.500|132.660,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4749,2000,0,LightPoint:4749,5425.040|8048.890|131.930,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4750,2000,0,LightPoint:4750,5422.460|8034.250|132.210,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4751,2000,0,LightPoint:4751,5404.610|8120.460|132.490,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4752,2000,0,LightPoint:4752,5388.930|8121.530|132.490,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4753,2000,0,LightPoint:4753,5285.080|8124.960|133.670,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4754,2000,0,LightPoint:4754,5281.714|8113.603|134.151,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4755,2000,0,LightPoint:4755,5288.041|8143.179|134.141,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4756,2000,0,LightPoint:4756,5273.841|8112.504|132.919,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1,10,0,0
4757,2000,0,LightPoint:4757,5275.650|8158.340|132.400,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4758,2000,0,LightPoint:4758,5273.410|8014.010|132.000,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4759,2000,0,LightPoint:4759,5269.850|7989.120|132.000,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4760,2000,0,LightPoint:4760,5332.170|8003.330|130.350,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4761,2000,0,LightPoint:4761,5321.180|7966.230|131.330,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,10,0,0
4762,2000,0,LightPoint:4762,4897.410|8303.510|147.320,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4763,2000,0,LightPoint:4763,4897.780|8294.200|147.320,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
4764,2000,0,LightPoint:4764,4856.426|8301.255|150.132,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,1.5,15,0,0
4765,2000,0,LightPoint:4765,4839.660|8301.110|149.370,0.000|0.000|0.000,255.000|255.000|255.000,255.000|128.000|0.000,255.000|255.000|255.000,2,15,0,0
